N	2gram	Vygotskiy__1	FransuaR
1	и в	31	41
2	то есть	26	24
3	во всех	1	17
4	таким образом	20	17
5	в нем	2	16
6	и с	2	16
7	и его	7	13
8	но и	2	13
9	в этом	12	12
10	как мы	2	12
11	все это	8	11
12	в самом	11	10
13	не только	13	10
14	так как	18	10
15	и др	1	10
16	прежде всего	4	10
17	то что	32	10
18	и на	1	9
19	границы между	1	9
20	о том	7	9
21	здесь в	1	9
22	и все	5	9
23	в сущности	10	8
24	но в	3	8
25	в этой	3	8
26	никогда не	8	8
27	в них	2	7
28	как и	16	7
29	том что	16	7
30	в его	6	7
31	вовсе не	6	7
32	у него	4	7
33	в особенности	1	7
34	связаны с	1	7
35	как бы	5	7
36	что в	23	7
37	например в	3	6
38	в эпоху	1	6
39	в то	5	6
40	один из	4	6
41	мы видим	5	6
42	вместе с	8	6
43	или в	1	6
44	сказать что	7	6
45	что он	7	6
46	что образ	2	5
47	с его	1	5
48	в ее	5	5
49	в своем	3	5
50	что это	6	5
51	в себе	4	5
52	то же	5	5
53	той же	3	5
54	во всем	3	5
55	все то	3	5
56	так и	3	5
57	и что	8	5
58	а также	1	5
59	в литературе	1	5
60	из них	2	5
61	в одном	2	5
62	там где	4	5
63	между собою	1	5
64	так же	12	5
65	в той	1	5
66	того же	2	4
67	самом деле	9	4
68	в ней	1	4
69	как в	9	4
70	и как	2	4
71	и наконец	1	4
72	та же	3	4
73	а затем	1	4
74	не в	11	4
75	даже в	2	4
76	в основе	2	4
77	того чтобы	7	4
78	все же	5	4
79	у нас	4	4
80	роль в	3	4
81	и вообще	1	4
82	с ним	2	4
83	все время	4	4
84	тот же	2	4
85	с одной	5	4
86	уже в	3	4
87	в результате	4	4
88	в котором	4	4
89	и даже	6	4
90	с другой	5	4
91	именно в	1	4
92	одной стороны	6	4
93	и от	2	4
94	в большей	1	4
95	а в	6	4
96	не может	17	4
97	из этого	2	4
98	все что	3	4
99	вместо того	1	3
100	в чем	2	3
101	как у	1	3
102	в голове	2	3
103	в одной	3	3
104	с этим	3	3
105	перед нами	1	3
106	в первом	1	3
107	при этом	19	3
108	людей и	1	3
109	связанных с	1	3
110	на все	1	3
111	органы и	1	3
112	было бы	6	3
113	и их	2	3
114	нас не	1	3
115	когда они	1	3
116	потому что	10	3
117	только с	1	3
118	этом отношении	2	3
