N	3gram	Bakhtin_Pr_2	FransuaR
1	то же время	5	9
2	в то же	5	9
3	прежде всего в	1	4
4	в том числе	1	4
5	после того как	1	4
6	в конце концов	2	4
7	как мы видим	1	3
8	с точки зрения	8	3
9	но в то	3	3
10	мы уже говорили	3	3
11	так и в	1	3
12	в том что	1	3
13	а следовательно и	1	2
14	дело в том	1	2
15	по отношению к	5	2
16	более или менее	3	2
17	о том как	1	2
18	в большинстве случаев	8	2
19	том числе и	1	2
20	можно было бы	3	2
21	в значительной степени	1	2
22	как и в	3	2
23	таким образом и	1	2
24	то что было	1	1
25	в этом мире	1	1
26	в той форме	1	1
27	тем путем что	1	1
28	как и всегда	1	1
29	на самом деле	1	1
30	и при всякой	1	1
31	не завершен и	1	1
32	есть прежде всего	1	1
33	в том и	1	1
34	слово о нем	1	1
35	здесь ничего не	1	1
36	то же самое	1	1
37	в том же	1	1
38	и в стиле	1	1
39	со всеми ее	1	1
40	в различных формах	1	1
41	в сущности все	1	1
42	сам по себе	5	1
43	в той же	1	1
44	с ним как	1	1
45	по себе и	1	1
46	является одним из	1	1
47	но и в	1	1
48	одного поколения к	1	1
49	что в нем	1	1
50	до некоторой степени	1	1
51	на этот вопрос	2	1
52	же характер носит	1	1
53	мысли и слова	1	1
54	перехода из одного	1	1
55	более того мы	1	1
56	и не в	1	1
57	уже говорили что	2	1
58	в результате такого	1	1
59	как мы сказали	2	1
60	к другому поколению	1	1
61	здесь не в	1	1
62	со всеми его	1	1
63	о том что	1	1
64	в том или	2	1
65	мы здесь не	1	1
66	в связи с	1	1
67	в одной плоскости	2	1
68	и со своим	1	1
69	том и в	1	1
70	неразрывно связано с	1	1
71	и в словах	2	1
72	как бы еще	1	1
73	так как его	1	1
74	у него в	1	1
75	во всяком случае	1	1
76	как и все	4	1
77	речь эта как	1	1
78	как бы вовсе	1	1
79	в одном из	1	1
80	от одного поколения	1	1
81	к тому же	3	1
82	как мы уже	1	1
83	они как бы	1	1
84	друг от друга	2	1
85	в этом смысле	2	1
86	в другом случае	1	1
87	поколения к другому	1	1
88	мы не знаем	1	1
89	в каждой детали	1	1
90	непосредственно переходит в	1	1
91	такой же характер	1	1
92	так что в	1	1
93	друг за другом	1	1
94	и в том	1	1
95	и еще один	1	1
96	иногда бывает трудно	1	1
97	том или ином	1	1
98	приведенном нами отрывке	3	1
99	мы увидим что	1	1
100	и в другом	1	1
