N	2gram	Voloshinov_1	Analitik
1	не только	27	22
2	и в	38	18
3	как и	10	14
4	так и	6	14
5	в этом	10	14
6	и его	7	13
7	но и	13	13
8	том что	3	12
9	в качестве	4	12
10	и не	14	12
11	в частности	3	12
12	при этом	9	11
13	ивана петровича	1	10
14	то есть	4	10
15	а в	5	10
16	как бы	28	10
17	что в	1	9
18	может быть	13	9
19	со стороны	1	9
20	а не	6	9
21	в том	2	9
22	со своей	1	8
23	с его	7	8
24	и даже	3	8
25	в первой	2	8
26	в русской	1	7
27	как раз	1	7
28	в его	6	7
29	с другой	1	7
30	во второй	3	7
31	но не	2	7
32	еще не	3	6
33	в этой	6	6
34	он не	2	6
35	в их	1	6
36	не в	6	6
37	к тому	4	6
38	для него	3	6
39	о том	4	6
40	в начале	3	6
41	того же	1	5
42	той же	5	5
43	мы имеем	2	5
44	как нам	1	5
45	в самом	4	5
46	лишь в	4	5
47	в слове	3	5
48	однако в	2	5
49	в мире	2	5
50	или иной	4	5
51	в сущности	1	5
52	что и	3	5
53	между тем	3	5
54	уже не	4	5
55	в конце	6	5
56	никогда не	7	5
57	и т.п	21	5
58	в свою	6	5
59	прежде всего	21	5
60	не является	5	5
61	в результате	1	5
62	другой стороны	1	5
63	представляет собой	2	5
64	принадлежит к	1	4
65	и на	6	4
66	столь же	1	4
67	что он	2	4
68	отнюдь не	10	4
69	в своем	1	4
70	и как	9	4
71	и к	4	4
72	таким образом	7	4
73	по себе	1	4
74	тем самым	7	4
75	в одном	3	4
76	ли не	2	4
77	не менее	1	4
78	свою очередь	4	4
79	и сам	2	4
80	можно сказать	4	4
81	русской литературе	1	4
82	крайней мере	1	4
83	себя в	4	4
84	не есть	1	4
85	по крайней	1	4
86	о чем	1	4
87	все же	7	4
88	перед нами	3	4
89	с новыми	1	3
90	я и	2	3
91	его не	2	3
92	мы не	9	3
93	говорить о	1	3
94	в целом	4	3
95	уже в	5	3
96	здесь не	2	3
97	но как	2	3
98	если в	1	3
99	ответ на	2	3
100	как говорит	1	3
101	как в	2	3
102	с этим	2	3
103	из этих	1	3
104	с их	1	3
105	роль в	3	3
106	тому же	2	3
107	ключ к	1	3
108	нашего времени	1	3
109	то же	14	3
110	не будет	3	3
111	его в	4	3
112	и того	1	3
113	одного и	1	3
114	точки зрения	10	3
115	и без	4	3
116	все это	4	3
117	в то	9	3
118	дело не	1	3
119	только не	1	3
120	ничего не	8	3
121	же время	7	3
122	той или	3	3
123	в ее	3	3
124	не должно	2	3
125	в произведении	1	3
126	мысль о	1	3
127	путь к	1	3
128	именно в	1	3
129	было бы	7	3
130	дело с	1	3
131	на языке	1	3
132	этом отношении	2	3
133	были бы	4	3
134	в особенности	1	3
135	еще и	2	3
136	не было	2	3
137	не всегда	2	3
138	его как	1	3
139	как это	5	3
140	к этому	2	3
141	отношения к	3	2
142	например в	1	2
143	самом деле	4	2
144	есть не	2	2
145	на себя	1	2
146	и он	2	2
147	в ней	8	2
148	во всех	6	2
149	конечном счете	1	2
150	в общем	1	2
151	очевидно что	2	2
152	иметь дело	3	2
153	это и	1	2
154	более чем	1	2
155	как к	1	2
156	и той	5	2
157	когда он	1	2
158	как уже	2	2
159	и каждое	1	2
160	но в	5	2
161	в противоположность	1	2
162	бы и	2	2
163	все эти	2	2
164	в тех	3	2
165	в себе	9	2
166	не могла	1	2
167	так сказать	4	2
168	на его	5	2
169	наш взгляд	1	2
170	в нем	4	2
171	о которой	1	2
172	не как	1	2
173	художественного высказывания	2	2
174	и вот	3	2
175	одной и	2	2
176	значительной степени	2	2
177	могла бы	1	2
178	говорящего или	1	2
179	это не	3	2
180	с самим	2	2
181	в жизни	2	2
182	борьбе за	1	2
183	с тем	8	2
184	несмотря на	2	2
185	не мог	3	2
186	высказывания как	3	2
187	с точки	5	2
188	тем не	1	2
189	но они	1	2
190	и ситуации	2	2
191	одна из	1	2
192	на два	1	2
193	которого он	1	2
194	его части	1	2
195	на наш	2	2
196	по своей	2	2
197	в себя	1	2
198	в дальнейшем	2	2
199	те же	4	2
200	не с	3	2
201	в новом	1	2
202	осуществляется в	1	2
203	поэтому в	1	2
204	об этом	3	2
205	и здесь	3	2
206	и т.д	21	2
207	о своей	4	2
208	в глаза	1	2
209	в значительной	2	2
210	сознания к	1	2
211	в конечном	1	2
212	в форме	6	2
213	дистанция между	1	2
214	один из	4	2
215	обе эти	1	2
216	с появлением	4	2
217	только в	6	2
218	то в	1	2
219	тот или	1	2
220	все они	1	2
221	для всех	2	2
222	вопроса о	4	2
223	в большинстве	1	2
224	нуждается в	2	2
225	произведения и	1	2
226	мы можем	7	2
227	тем что	2	2
228	всякое высказывание	3	2
229	в романе	1	2
230	на эту	1	2
231	там где	1	2
232	что мы	11	2
233	связь с	2	2
234	не может	12	2
235	вместе с	5	2
236	и потому	2	2
237	по своему	3	2
238	в той	5	2
239	когда мы	6	2
240	истории не	1	2
241	тому как	1	2
242	да и	4	2
243	этого слова	3	2
244	и для	3	2
245	и от	7	2
246	мира и	1	2
247	хотя и	3	2
248	и все	4	2
249	не должен	2	2
250	же в	1	2
251	пока же	1	2
252	первой повести	1	2
253	то что	8	2
254	нам не	1	2
255	о своем	3	2
256	сказать что	3	2
257	совершенно не	3	2
258	в иной	1	2
259	тогда не	1	2
260	гораздо более	2	2
261	произведения но	1	1
262	также что	1	1
263	говоря о	1	1
264	и развитие	1	1
265	в дальнейшей	1	1
266	человека и	1	1
267	себе этот	1	1
268	себе путь	1	1
269	на самом	3	1
270	в христианском	1	1
271	или времени	1	1
272	думал о	1	1
273	своей первой	1	1
274	и есть	1	1
275	перед лицом	1	1
276	тем же	3	1
277	и до	1	1
278	на две	1	1
279	жизни ее	1	1
280	не имеют	1	1
281	произведением в	1	1
282	в зависимости	5	1
283	намек на	1	1
284	общественных отношений	1	1
285	анекдот не	1	1
286	мы уже	10	1
287	первой и	1	1
288	и само	3	1
289	при анализе	1	1
290	вопрос о	2	1
291	ни единого	1	1
292	высказывания в	2	1
293	как обычно	2	1
294	никак не	1	1
295	что иное	2	1
296	я не	1	1
297	личные местоимения	1	1
298	зависимости от	5	1
299	пребывание в	1	1
300	нам столь	1	1
301	в таком	1	1
302	между собой	2	1
303	иное как	2	1
304	тем как	1	1
305	там и	1	1
306	то мы	3	1
307	рассмотрение их	1	1
308	все больше	2	1
309	сомневаться что	1	1
310	быть достаточно	1	1
311	итак мы	2	1
312	б с	1	1
313	мы будем	6	1
314	слова были	1	1
315	не путем	1	1
316	уже как	1	1
317	отношение к	2	1
318	происходит ли	1	1
319	должны были	2	1
320	за пределы	1	1
321	знакомства с	3	1
322	в истории	1	1
323	независимо от	5	1
324	своей и	1	1
325	внутри себя	2	1
326	тех случаях	2	1
327	такое слово	1	1
328	мертвых душ	3	1
329	себе не	1	1
330	с целым	1	1
331	от этого	1	1
332	или иную	3	1
333	целого произведения	2	1
334	сливается с	1	1
335	к чему	2	1
336	не можем	1	1
337	та же	3	1
338	же самой	2	1
339	обратное влияние	5	1
340	бы не	2	1
341	всего к	1	1
342	есть явление	1	1
343	на то	1	1
344	вследствие этого	2	1
345	самой ситуации	2	1
346	время и	1	1
347	и частично	1	1
348	к миру	2	1
349	которой не	1	1
350	происходит как	2	1
351	при виде	1	1
352	первой части	1	1
353	в силу	1	1
354	в следующем	1	1
355	характер в	1	1
356	отношения не	1	1
357	всех своих	4	1
358	на бранном	2	1
359	человека в	2	1
360	здесь мы	3	1
361	однако все	1	1
362	этим самым	1	1
363	всего с	1	1
364	а затем	1	1
365	факт что	1	1
366	тем в	1	1
367	усложняется тем	1	1
368	целое как	1	1
369	в другом	1	1
370	связанных с	3	1
371	высказывания и	3	1
372	слов о	1	1
373	большинстве случаев	1	1
374	мог он	1	1
375	в художественном	1	1
376	с другими	2	1
377	в речевом	1	1
378	чаще всего	3	1
379	но от	1	1
380	только лишь	1	1
381	солнце и	1	1
382	позволяет ему	1	1
383	внешнего мира	1	1
384	во внимание	1	1
385	которой он	1	1
386	должно быть	2	1
387	это нечто	1	1
388	с еще	1	1
389	всех этих	1	1
390	в г	1	1
391	бы на	1	1
392	этом случае	3	1
393	о муках	1	1
394	от своего	1	1
395	в своей	2	1
396	таким же	1	1
397	свою речь	1	1
398	самый момент	1	1
399	место в	2	1
400	превратилась в	1	1
401	мысли и	1	1
402	собой и	1	1
403	как предмет	1	1
404	что было	3	1
405	в диалоге	1	1
406	войти в	2	1
407	в устах	1	1
408	для этого	1	1
409	или иного	5	1
410	же мы	5	1
411	этих трех	1	1
412	этой второй	2	1
413	с ним	2	1
414	как можно	1	1
415	с теми	1	1
416	другого на	3	1
417	на него	4	1
418	своего героя	2	1
419	в основе	2	1
420	у него	1	1
421	бы мы	3	1
422	само по	1	1
423	того чтобы	7	1
424	каждый из	2	1
425	общий смысл	3	1
426	слова как	2	1
427	или иная	1	1
428	с одним	1	1
429	иными словами	2	1
430	словесного выражения	1	1
431	как внутренняя	1	1
432	и является	5	1
433	внутренней и	3	1
434	ему и	1	1
435	потому что	5	1
436	и теперь	1	1
437	связи с	3	1
438	весьма существенно	1	1
439	же слова	1	1
440	и оказывается	1	1
441	всей своей	1	1
442	как будто	1	1
443	ему в	1	1
444	за ними	2	1
445	перед ним	3	1
446	является ни	1	1
447	в стиле	1	1
448	у нас	4	1
449	его внутренней	4	1
450	не могут	1	1
451	похож на	1	1
452	с полной	1	1
453	в поле	1	1
454	в наши	1	1
455	все еще	1	1
456	как некое	1	1
457	творчества не	1	1
458	что при	1	1
459	дальнейшем мы	1	1
460	литературного творчества	2	1
461	как мы	9	1
462	и о	1	1
463	от ситуации	1	1
464	говоря уже	1	1
465	и автор	1	1
466	в организации	1	1
467	мы рассматриваем	1	1
468	культуры и	1	1
469	с языком	1	1
470	даже отчасти	1	1
471	что у	3	1
472	из двух	2	1
473	первое лицо	1	1
474	здесь как	1	1
475	как между	1	1
476	мог бы	1	1
477	иногда в	1	1
478	здесь слово	1	1
479	нашли свое	1	1
480	и книги	1	1
481	является в	1	1
482	они как	1	1
483	жанра в	1	1
484	если бы	4	1
485	другое дело	1	1
486	внимание к	1	1
487	к языку	1	1
488	и внешней	3	1
489	и радостное	1	1
490	именно потому	1	1
491	речевом потоке	2	1
492	полемизировать с	1	1
493	в самой	1	1
494	одного из	1	1
495	свое произведение	1	1
496	все его	1	1
497	роман и	1	1
498	должно было	3	1
499	того или	5	1
500	связь между	2	1
501	или как	6	1
502	отметить что	1	1
503	на всех	1	1
504	придать художественную	1	1
505	вслед за	1	1
506	тем более	1	1
507	слова по	1	1
508	может иметь	1	1
509	статье о	1	1
510	того что	4	1
511	я был	1	1
512	и одновременно	1	1
513	всякого рода	1	1
514	тот же	2	1
515	одной из	2	1
516	с ними	1	1
517	т.п не	1	1
518	обращаться к	1	1
519	и так	6	1
520	т.д в	1	1
521	этим словом	1	1
522	теперь в	3	1
523	цели и	1	1
524	между отдельными	1	1
525	человека с	2	1
526	так что	1	1
527	нигде и	1	1
528	есть в	1	1
529	не становится	3	1
530	да еще	2	1
531	этого я	1	1
532	своим собственным	1	1
533	слова не	2	1
534	каким образом	1	1
535	или даже	2	1
536	его и	3	1
537	глаза и	2	1
538	их как	1	1
539	ту или	3	1
540	произведения уже	1	1
541	ударения в	1	1
542	себе в	2	1
543	и их	5	1
544	могло бы	1	1
545	слова в	5	1
546	вовсе не	2	1
547	можно с	1	1
548	характерным в	1	1
549	не о	1	1
550	в самый	1	1
551	и никогда	1	1
552	играет в	1	1
553	автор и	1	1
554	то у	1	1
555	и делает	1	1
556	к той	1	1
557	он так	1	1
558	нет в	1	1
559	и строго	1	1
560	не противоречит	1	1
561	для того	9	1
562	что могло	1	1
563	до сих	1	1
564	может и	1	1
565	связаны с	4	1
566	эти две	1	1
567	к которому	1	1
568	а с	5	1
569	на третьей	1	1
570	целым рядом	1	1
571	превращается в	1	1
572	зависит от	2	1
573	на этот	1	1
574	не знает	3	1
575	выражения все	1	1
576	иной ситуации	1	1
577	и литературного	1	1
578	свое отражение	1	1
579	в одно	1	1
580	с помощью	6	1
581	к лицу	1	1
582	иван петрович	3	1
583	из трех	2	1
584	в предыдущей	2	1
585	незадолго до	1	1
586	из которых	3	1
587	забывать что	2	1
588	пройти через	1	1
589	в течение	1	1
590	понятия о	1	1
591	в литературе	1	1
592	из многочисленных	1	1
593	не говоря	2	1
594	другого человека	2	1
595	тот факт	1	1
596	с этой	1	1
597	в гораздо	1	1
598	художественное произведение	1	1
599	затем и	1	1
600	речевого общения	8	1
601	сих пор	2	1
602	действительность в	1	1
603	своей жизни	5	1
604	не будем	1	1
605	высказывания но	5	1
606	но это	2	1
607	в новые	1	1
608	и тогда	2	1
609	это уже	1	1
610	случаях когда	2	1
611	в связи	2	1
612	сколько бы	1	1
613	со всех	2	1
614	нами типов	1	1
615	но еще	1	1
