N	2gram	Bakhtin_Fr_3	Problema
1	то есть	18	39
2	то что	5	38
3	вовсе не	12	37
4	и не	13	37
5	и в	40	35
6	не только	13	24
7	сказать что	3	24
8	том что	4	19
9	у нас	4	18
10	даже и	2	18
11	о том	4	18
12	может быть	9	18
13	в этом	15	17
14	и вообще	1	16
15	настоящее время	1	16
16	но и	11	16
17	в настоящее	1	16
18	такого рода	3	15
19	в языке	2	15
20	только в	3	14
21	не менее	2	13
22	потому что	2	13
23	не может	3	13
24	и что	1	13
25	во всяком	1	13
26	также и	4	12
27	того что	1	12
28	в том	8	12
29	хотя бы	2	12
30	никак не	3	11
31	и даже	4	11
32	так что	1	11
33	прежде всего	16	11
34	что в	12	11
35	в таком	1	11
36	еще не	3	10
37	всяком случае	1	10
38	ничего не	1	10
39	и с	8	10
40	а не	5	10
41	в данном	4	10
42	да и	1	10
43	в этой	3	9
44	только на	4	9
45	тут же	2	8
46	все же	2	8
47	по себе	1	8
48	в виду	7	8
49	было бы	4	8
50	как раз	5	8
51	смысле слова	4	7
52	есть нечто	1	7
53	бы и	1	7
54	все эти	8	7
55	мы не	2	7
56	тем самым	1	7
57	не имеет	1	7
58	в конце	3	7
59	так и	3	7
60	в его	13	7
61	так как	4	7
62	этом случае	1	7
63	и т	1	6
64	есть не	1	6
65	с другой	2	6
66	но как	2	6
67	относится к	1	6
68	но в	8	6
69	как будто	1	6
70	другими словами	3	6
71	можно сказать	2	6
72	в виде	1	6
73	ни в	4	6
74	в области	4	6
75	а именно	1	6
76	о чем	2	6
77	настоящей работы	1	6
78	но это	3	6
79	и для	5	6
80	в то	6	6
81	то же	7	5
82	между собой	1	5
83	отнюдь не	1	5
84	с этим	2	5
85	в самом	6	5
86	в себе	3	5
87	с другими	1	5
88	как и	11	5
89	представление о	2	5
90	и более	1	5
91	раз и	1	5
92	под этим	1	5
93	связи с	6	5
94	будто бы	1	5
95	той или	2	5
96	и это	2	5
97	как мы	10	5
98	данном случае	2	5
99	языка и	1	5
100	можно было	3	5
