N	3gram	Vinokur_Ku_3	Istorich
1	и т д	8	18
2	до сих пор	8	6
3	в этом случае	4	5
4	вместе с тем	1	5
5	мы имеем в	1	5
6	в том что	8	5
7	но все же	1	4
8	что он не	1	4
9	так же как	1	4
10	не только в	3	4
11	в связи с	4	4
12	по отношению к	2	3
13	с тем что	1	3
14	можно было бы	10	3
15	с одной стороны	4	3
16	мы увидим что	1	3
17	в другом месте	1	2
18	потому что он	1	2
19	на самом деле	3	2
20	чтобы понять эту	1	2
21	т д и	1	2
22	наряду с этим	1	2
23	но и в	1	2
24	т д но	1	2
25	и только после	2	2
26	в одном случае	1	2
27	только после того	2	2
28	с другой стороны	3	2
29	не может быть	3	2
30	о том что	3	2
31	и вместе с	1	2
32	здесь можно было	2	2
33	после того как	4	2
34	дело не в	2	2
35	к тому же	2	2
36	всякий раз когда	1	1
37	еще не может	1	1
38	это так то	1	1
39	и не могут	1	1
40	и той же	1	1
41	т е она	1	1
42	является не только	1	1
43	друг от друга	1	1
44	в одной из	1	1
45	но если это	2	1
46	в зависимости от	7	1
47	сам по себе	3	1
48	в отличие от	2	1
49	а может быть	1	1
50	что она не	1	1
51	т е с	1	1
52	не то что	1	1
53	в самых разнообразных	1	1
54	уже потому что	1	1
55	т е в	1	1
56	смысле этого слова	2	1
57	тем не менее	9	1
58	одной стороны она	1	1
59	если это так	1	1
60	то что он	1	1
61	в связи со	1	1
62	ясно из всего	1	1
63	далеко еще не	1	1
64	тем что в	1	1
65	для нас те	1	1
66	на вопрос о	1	1
67	по существу то	1	1
68	в тех случаях	1	1
69	т е к	2	1
70	с тем как	1	1
71	вовсе не в	1	1
72	мы не можем	1	1
73	но дело не	1	1
74	чтобы вслед за	1	1
75	не только не	1	1
76	и прежде всего	1	1
77	в главе о	1	1
78	тех случаях когда	1	1
79	по этому поводу	1	1
80	одной и той	1	1
81	он приходит в	1	1
