N	2gram	Vygotskiy__1	KulturaY
1	и т	1	39
2	потому что	6	25
3	и в	23	23
4	письменной речи	2	21
5	не только	16	20
6	в том	24	19
7	в этом	17	18
8	и не	9	16
9	было бы	4	15
10	так как	7	15
11	может быть	14	15
12	ни к	1	15
13	т д	1	14
14	точки зрения	26	14
15	все эти	4	12
16	если бы	5	12
17	в самом	7	12
18	но в	5	11
19	том что	21	11
20	того чтобы	17	11
21	в области	3	11
22	по себе	5	10
23	а не	3	10
24	что в	14	10
25	самом деле	3	9
26	вопрос о	7	9
27	в сущности	6	9
28	хотя бы	4	9
29	то что	17	9
30	можно было	3	9
31	вовсе не	3	9
32	для того	15	9
33	не может	12	9
34	с точки	18	8
35	не в	4	8
36	языка и	1	8
37	и что	5	8
38	в качестве	9	8
39	уже не	2	8
40	прежде всего	10	8
41	с другой	10	8
42	и пр	2	8
43	что это	3	7
44	все же	3	7
45	в нашем	2	7
46	то обстоятельство	1	7
47	в силу	6	7
48	и с	9	7
49	не менее	1	7
50	обстоятельство что	1	7
51	но и	14	7
52	с помощью	13	7
53	другой стороны	9	7
54	то же	8	6
55	и на	8	6
56	но не	4	6
57	в этой	7	6
58	это не	1	6
59	тем не	1	6
60	по крайней	1	6
61	речи в	14	6
62	ту же	1	6
63	между тем	9	6
64	крайней мере	1	6
65	этот вопрос	3	6
66	вопроса о	2	6
67	слова в	1	6
68	что не	1	6
69	что мы	5	6
70	в речи	2	6
71	и то	3	5
72	также и	1	5
73	я не	3	5
74	зависимости от	2	5
75	еще не	1	5
76	целый ряд	4	5
77	по существу	4	5
78	и вот	2	5
79	что все	4	5
80	об этом	3	5
81	лишь в	6	5
82	и тем	6	5
83	несмотря на	2	5
84	и здесь	1	5
85	ясно что	2	5
86	приводит к	4	5
87	в его	14	5
88	один из	2	5
89	что он	7	5
90	только в	6	5
91	должен быть	4	5
92	речь в	2	5
93	всяком случае	3	5
94	само по	1	5
95	там где	2	5
96	вместе с	9	5
97	как это	2	5
98	что же	1	5
99	этого слова	4	5
100	слова и	5	5
101	все это	6	5
102	этом смысле	1	5
103	таким образом	26	5
104	речи и	28	5
105	во всяком	3	5
106	в зависимости	2	4
107	говорить о	2	4
108	что я	1	4
109	в данном	2	4
110	со стороны	1	4
111	отнюдь не	1	4
112	перед нами	5	4
113	хотя и	2	4
114	бы и	2	4
115	если мы	2	4
116	на то	5	4
117	в нем	1	4
118	в узком	1	4
119	так и	5	4
120	но все	2	4
121	на этой	1	4
122	должно быть	2	4
123	в то	7	4
124	не имеет	2	4
125	ничего не	3	4
126	к тому	4	4
127	от того	6	4
128	или в	1	4
129	могут быть	3	4
130	можно сказать	5	4
131	мы знаем	1	4
132	ни в	4	4
133	в конце	2	4
