N	3gram	Vygotskiy__5	VLabPisa
1	в этом отношении	5	13
2	с другой стороны	2	8
3	не может быть	3	8
4	по отношению к	12	7
5	более или менее	1	6
6	в зависимости от	2	5
7	в то же	1	5
8	не было бы	1	4
9	не могут быть	1	4
10	в связи с	1	4
11	можно сказать что	5	4
12	в том что	11	4
13	в силу этого	1	3
14	о том как	2	3
15	вместе с тем	2	3
16	в этой области	1	3
17	о том что	4	3
18	хотя бы в	2	3
19	к тому что	1	3
20	в другом месте	4	2
21	не может не	1	2
22	одной стороны и	1	2
23	по одному тому	1	2
24	подобно тому как	4	2
25	в том числе	1	2
26	до сих пор	3	2
27	таким образом в	2	2
28	можно было бы	3	2
29	и не может	2	2
30	одному тому что	1	2
31	в этом процессе	1	2
32	в том чтобы	1	2
33	с одной стороны	3	2
34	уже по одному	4	2
35	нет никаких оснований	1	2
36	во всяком случае	1	2
37	в этом и	1	2
38	этой точки зрения	4	2
39	от того что	2	2
40	этом и заключается	1	2
41	не только не	3	2
42	том числе и	1	2
43	мы знаем что	1	2
44	все эти явления	1	2
45	всего сказанного выше	1	2
46	для того чтобы	14	2
47	и в другом	2	2
48	и связанное с	1	1
49	и может быть	1	1
50	том смысле что	1	1
51	на этот вопрос	4	1
52	то что должно	1	1
53	только в пределах	2	1
54	этими двумя полюсами	1	1
55	в которой он	1	1
56	в прямом смысле	1	1
57	говорит об этом	1	1
58	в начале этой	1	1
59	если можно так	1	1
60	что должно быть	2	1
61	то время как	4	1
62	предполагает наличие не	1	1
63	как это мы	1	1
64	в самом деле	2	1
65	и по отношению	1	1
66	в этом смысле	1	1
67	значит что он	2	1
68	в том же	1	1
69	же как и	1	1
70	это и значит	1	1
71	с этой точки	4	1
72	если так то	1	1
73	совершенно очевидно что	1	1
74	именно в этом	2	1
75	в одном и	1	1
76	сама по себе	4	1
77	что он не	2	1
78	свою внутреннюю логику	1	1
79	только в том	1	1
80	у него еще	1	1
81	по аналогии с	1	1
82	кроме того что	1	1
83	имеет свою внутреннюю	2	1
84	вместе с этим	1	1
85	тому же выводу	1	1
86	одно и то	1	1
87	приходит в результате	1	1
88	отношению к этим	1	1
89	в применении к	1	1
90	того что мы	2	1
91	один из них	1	1
92	таким образом и	1	1
93	него могут быть	1	1
94	чтобы ответить на	1	1
95	и в процессе	1	1
96	то же самое	4	1
97	и то же	1	1
98	так же как	7	1
99	после всего сказанного	1	1
100	по сравнению с	5	1
101	мы видим что	2	1
102	этом отношении может	1	1
103	но вместе с	1	1
104	которая уже сама	1	1
105	ответ на этот	2	1
106	а не только	1	1
107	не могут иметь	1	1
108	на основе этого	1	1
109	того или иного	1	1
110	между этими двумя	1	1
111	имеем в виду	1	1
112	в то время	4	1
113	и вместе с	1	1
114	как это и	1	1
115	в свою очередь	3	1
116	и никогда не	1	1
117	это происходит в	1	1
118	те или иные	1	1
119	ничего общего с	2	1
120	одной из основных	1	1
121	вопрос о том	3	1
122	является для него	1	1
123	в этом заключается	1	1
124	той или иной	1	1
125	мы говорим о	2	1
126	есть одно и	1	1
127	лежит в основе	2	1
128	можно так выразиться	1	1
129	уже сама по	1	1
130	в том смысле	1	1
131	мы только что	1	1
132	в результате этого	1	1
133	как видим для	1	1
134	что он в	1	1
135	что оно является	2	1
136	не только для	1	1
