N	3gram	Bakhtin_Pr_1	Myslijsy
1	по отношению к	11	8
2	то что я	1	7
3	в том что	7	7
4	по крайней мере	2	5
5	не может быть	3	5
6	само по себе	2	5
7	о том что	2	5
8	то же самое	1	4
9	до сих пор	2	4
10	и то что	1	4
11	и в этом	3	4
12	можно сказать что	2	4
13	для того чтобы	2	4
14	на самом деле	3	3
15	может быть назван	1	3
16	с точки зрения	15	3
17	во всяком случае	3	3
18	то же время	7	3
19	мы не можем	1	3
20	не только не	1	3
21	в то же	7	3
22	подобно тому как	3	2
23	то и другое	1	2
24	в том и	1	2
25	хотя бы и	2	2
26	до известной степени	1	2
27	сами по себе	3	2
28	между тем как	4	2
29	то что в	1	2
30	на этот вопрос	1	2
31	есть то что	1	2
32	в данном случае	2	2
33	и по отношению	1	2
34	не могут быть	1	2
35	не в том	1	2
36	это не значит	2	2
37	а в том	1	2
38	и как бы	1	2
39	равно как и	1	2
40	то есть в	3	2
41	что и в	1	2
42	в большинстве случаев	2	2
43	процессы совершающиеся в	1	1
44	и есть то	1	1
45	а следовательно и	1	1
46	хотя и не	1	1
47	мы его не	1	1
48	мире а прежде	1	1
49	дело в том	1	1
50	да и не	1	1
51	он может быть	2	1
52	потому что не	1	1
53	бы он ни	1	1
54	и не только	1	1
55	мы их понимаем	1	1
56	и в той	1	1
57	можно говорить о	1	1
58	исследования но в	1	1
59	но и не	2	1
60	что все эти	1	1
61	таким образом все	2	1
62	в этом отношении	5	1
63	что в нем	1	1
64	и не может	2	1
65	точно так же	1	1
66	отношения между ними	1	1
67	что я называю	1	1
68	могли бы быть	1	1
69	точки зрения нашего	5	1
70	он ни был	1	1
71	как мы их	1	1
72	может быть только	1	1
73	может быть и	1	1
74	крайней мере для	1	1
75	в том чем	1	1
76	того что он	1	1
77	в нас самих	1	1
78	что может быть	2	1
79	на первый взгляд	1	1
80	смысле этого слова	1	1
81	если же мы	1	1
82	отношению к нему	1	1
83	положительное в котором	1	1
84	уже не могут	2	1
85	это не так	1	1
86	слово в процессе	1	1
87	бы это было	1	1
88	то есть не	2	1
89	а не как	3	1
90	не только к	1	1
91	может сосредоточиться на	1	1
92	друг к другу	1	1
93	с другой стороны	2	1
94	с ним связано	1	1
95	но на самом	1	1
96	в мире а	1	1
97	все то что	3	1
98	однако не все	1	1
99	в той же	3	1
100	в них в	1	1
101	что в сущности	1	1
102	этом отношении не	1	1
103	не была бы	1	1
104	заключается в том	2	1
105	в то время	2	1
106	то есть все	1	1
107	в том чтобы	1	1
108	заметить что и	1	1
109	в одном из	2	1
110	с самого начала	2	1
111	легко заметить что	1	1
112	том и другом	1	1
113	что это не	1	1
114	кроме того она	1	1
115	то есть представляет	1	1
116	к тому что	1	1
117	конечно не в	1	1
118	что он говорит	1	1
119	это однако не	1	1
120	оно и не	1	1
121	то же что	1	1
122	есть представляет ее	1	1
123	в себе в	1	1
124	быть самим собою	1	1
125	перестать быть самим	1	1
126	как бы он	1	1
127	именно в том	2	1
128	же самое слово	1	1
