N	2gram	Vygotskiy__1	Istorich
1	и т	1	27
2	и в	23	26
3	т д	1	24
4	так же	16	18
5	то что	17	16
6	не только	16	15
7	может быть	14	14
8	что в	14	14
9	же как	6	13
10	между двумя	2	12
11	но и	14	12
12	связь с	1	12
13	и пр	2	11
14	так и	5	10
15	таким образом	26	10
16	показывает что	3	10
17	и его	6	10
18	что он	7	10
19	все же	3	9
20	что и	1	9
21	так как	7	9
22	и не	9	9
23	то же	8	8
24	мы знаем	1	8
25	а в	2	8
26	в этом	17	7
27	он не	5	7
28	об этом	3	7
29	как и	14	7
30	в этих	2	7
31	во время	1	7
32	знаем что	1	7
33	их в	4	7
34	нас к	8	7
35	как в	4	7
36	в качестве	9	7
37	превращается в	3	7
38	и то	3	6
39	еще не	1	6
40	что они	3	6
41	как он	3	6
42	мы видели	2	6
43	таким же	1	6
44	мы можем	6	6
45	могут быть	3	6
46	в дальнейшем	1	6
47	мы видим	4	6
48	потому что	6	6
49	а не	3	6
50	не может	12	6
51	вместе с	9	6
52	предположить что	1	6
53	когда он	2	6
54	мы уже	1	5
55	то это	1	5
56	но не	4	5
57	и как	5	5
58	но в	5	5
59	уже не	2	5
60	в силу	6	5
61	с собой	2	5
62	но все	2	5
63	в другом	7	5
64	и с	9	5
65	это не	1	5
66	к которым	1	5
67	не в	4	5
68	точно так	1	5
69	ничего не	3	5
70	и у	1	5
71	как мы	5	5
72	и здесь	1	5
73	и что	5	5
74	в его	14	5
75	раньше чем	1	5
76	в одном	4	5
77	у него	1	5
78	тем что	6	5
79	до сих	4	5
80	и др	1	5
81	из которых	3	5
82	сих пор	4	5
83	мы должны	5	5
84	к этому	4	5
85	в доме	1	4
86	вопрос о	7	4
87	частный случай	1	4
88	в которых	3	4
89	не просто	1	4
90	его на	2	4
91	он в	3	4
92	в своей	4	4
93	но эта	1	4
94	что этот	2	4
95	даже в	2	4
96	того как	2	4
97	указывает на	2	4
98	представляют собой	2	4
99	о том	6	4
100	и даже	2	4
101	вовсе не	3	4
102	с другой	10	4
103	все что	1	4
104	в тех	1	4
105	свете этих	1	4
106	другой стороны	9	4
107	приводит нас	2	4
108	например в	1	3
109	из трех	1	3
110	и действительно	1	3
111	из этих	3	3
112	видели что	1	3
113	только тогда	2	3
114	в одной	3	3
115	перед нами	5	3
116	его к	1	3
117	все эти	4	3
118	на то	5	3
119	и если	3	3
120	на его	1	3
121	что она	4	3
122	связанные с	1	3
123	при этом	4	3
124	он должен	2	3
125	что у	2	3
126	а затем	5	3
127	должен был	1	3
128	не мог	1	3
129	том что	21	3
130	в связь	2	3
131	от своего	1	3
132	и при	2	3
133	по сравнению	6	3
134	и более	5	3
135	как это	2	3
136	что эта	2	3
137	не имеет	2	3
138	на котором	1	3
139	на него	2	3
140	во всем	3	3
141	связи с	3	3
142	она не	3	3
143	данном случае	2	3
144	большей частью	1	3
145	на вопрос	2	3
146	но мы	1	3
147	а также	1	3
148	о природе	4	3
149	представления о	1	3
150	в том	24	3
151	мы увидим	1	3
152	только в	6	3
153	человека с	2	3
154	и других	3	3
155	в руки	1	3
156	связан с	5	3
157	а именно	1	3
158	у многих	1	3
159	не на	1	3
160	в свете	4	3
161	о чем	2	3
162	там где	2	3
163	что мы	5	3
164	входить в	1	3
165	к своему	1	3
166	в данном	2	3
167	сравнению с	5	3
168	наряду с	1	3
169	как бы	11	3
170	по существу	4	3
171	случаях когда	1	3
172	указать на	1	3
173	или в	1	3
174	из своего	1	3
175	только что	4	3
176	между ними	2	3
177	он всегда	1	3
178	к этой	1	3
179	и другие	1	3
180	он показывает	2	2
181	он может	2	2
182	не хочет	1	2
183	по его	1	2
184	только это	1	2
185	связана с	2	2
186	как эта	1	2
187	в некотором	1	2
188	собой в	1	2
189	к царству	1	2
190	общих чертах	1	2
191	тех же	2	2
192	к ним	1	2
193	к воде	1	2
194	в этой	7	2
195	в истории	1	2
196	с этим	6	2
197	в своем	3	2
198	этой стороны	1	2
199	тех случаях	2	2
200	хотя и	2	2
201	говорит что	4	2
202	главе мы	1	2
203	что это	3	2
204	в целом	20	2
205	представляет собой	11	2
206	в себе	6	2
207	в мышлении	1	2
208	в нем	1	2
209	от которого	1	2
210	не к	2	2
211	содержит в	1	2
212	его от	1	2
213	на этом	2	2
214	так например	1	2
215	главным образом	2	2
216	лишь в	6	2
217	хотя бы	4	2
218	было бы	4	2
219	из них	1	2
220	и тем	6	2
221	с тем	7	2
222	которой он	1	2
223	нечто подобное	2	2
224	при изучении	1	2
225	присущих ему	1	2
226	бы мы	1	2
227	что я	1	2
