N	3gram	Bakhtin_Fr_8	Dialekti
1	с точки зрения	2	12
2	в том что	6	7
3	то же время	10	4
4	можно было бы	1	4
5	с другой стороны	2	4
6	той или другой	1	4
7	в то же	10	4
8	более или менее	2	3
9	в этом смысле	1	3
10	только то что	1	3
11	может быть и	1	3
12	и в этом	1	3
13	не может быть	2	3
14	можно сказать что	2	3
15	той или иной	1	3
16	никогда не может	1	2
17	на самом деле	1	2
18	одной стороны и	1	2
19	до сих пор	8	2
20	и в то	5	2
21	в этом отношении	1	2
22	может и не	1	2
23	и в частности	1	2
24	с одной стороны	2	2
25	вещей и явлений	1	2
26	как один из	1	2
27	по сравнению с	1	2
28	и в нем	1	2
29	это конечно не	1	2
30	друг к другу	1	2
31	о том что	2	2
32	друг другу как	1	2
33	но и все	1	1
34	это уже не	1	1
35	точка зрения на	1	1
36	в той или	1	1
37	сказать что в	1	1
38	в чем же	1	1
39	дело в том	2	1
40	здесь мы находим	1	1
41	в самом деле	1	1
42	и в особенности	2	1
43	те и другие	1	1
44	у него и	1	1
45	них и в	1	1
46	они вовсе не	1	1
47	до известной степени	1	1
48	простое указание на	1	1
49	на самом же	1	1
50	что все это	2	1
51	что это за	1	1
52	так и вообще	1	1
53	не потому что	1	1
54	в которой не	1	1
55	если бы мы	1	1
56	но в то	2	1
57	в то время	2	1
58	но мы уже	1	1
59	которые и не	1	1
60	и в отношении	1	1
61	во всех этих	1	1
62	не в том	1	1
63	в связи с	3	1
64	противостоят друг другу	1	1
65	поэтому все эти	1	1
66	они только и	1	1
67	в новое время	1	1
68	таким образом и	3	1
69	самом же деле	1	1
70	даже в этом	1	1
71	о которых я	1	1
72	не был бы	1	1
73	могла быть только	1	1
74	и в них	2	1
75	во всем этом	1	1
76	и они были	1	1
77	же время как	1	1
78	с самого начала	1	1
79	не было ни	1	1
80	что это не	1	1
81	что для того	1	1
82	и что она	1	1
83	никогда не бывает	1	1
84	можно судить о	1	1
85	смысл и свое	1	1
86	друг с другом	1	1
87	для того чтобы	2	1
88	том или ином	1	1
89	к тому же	1	1
90	то же самое	1	1
