N	3gram	Propp_Isto_7	Myshleni
1	в том что	4	19
2	по отношению к	1	10
3	с точки зрения	1	10
4	к тому что	1	7
5	так же как	4	6
6	в то время	2	6
7	то же самое	1	6
8	при переходе от	1	5
9	в зависимости от	1	5
10	можно было бы	1	5
11	то время как	2	5
12	в самом начале	1	4
13	как мы видели	1	4
14	до сих пор	2	3
15	мы видели что	1	3
16	мы знаем что	1	3
17	не в состоянии	1	2
18	состоит в том	1	2
19	это означает что	1	2
20	начинается с того	3	2
21	в этом случае	1	2
22	он мог бы	1	2
23	независимо от того	1	2
24	на этот вопрос	2	2
25	вместе с тем	1	2
26	что то что	1	2
27	таким образом мы	2	2
28	то что он	1	2
29	с другой стороны	8	2
30	с того что	3	2
31	с тем и	1	2
32	совершенно очевидно что	1	2
33	в связи с	1	2
34	не может быть	3	2
35	таким образом что	1	1
36	один и тот	1	1
37	и в конце	1	1
38	решить эту задачу	1	1
39	она никогда не	1	1
40	мы видим таким	1	1
41	в которой он	1	1
42	для объяснения этого	1	1
43	оно может быть	1	1
44	и бросил в	1	1
45	но так как	1	1
46	никак не может	1	1
47	в ответ на	3	1
48	о том как	1	1
49	же как и	1	1
50	но все это	1	1
51	только в том	1	1
52	что он может	1	1
53	что он не	1	1
54	к другому есть	1	1
55	то что в	3	1
56	но он не	1	1
57	он не может	1	1
58	совершенно так же	1	1
59	точно так же	2	1
60	есть и в	1	1
61	с этой точки	3	1
62	то и другое	1	1
63	и другие авторы	1	1
64	не говорит о	1	1
65	самому себе и	1	1
66	в данном случае	3	1
67	почву на которой	1	1
68	один из них	1	1
69	сих пор мы	1	1
70	не только в	5	1
71	в первый раз	1	1
72	не просто как	1	1
73	то что она	1	1
74	с одной стороны	4	1
75	и перенося ее	1	1
76	и тот же	1	1
77	его потому что	1	1
78	имеем дело с	1	1
79	вопрос о том	1	1
80	в этом и	2	1
81	на вопрос что	1	1
82	этой точки зрения	3	1
83	то новое что	1	1
84	надо сказать что	1	1
85	но с другой	1	1
86	мы не можем	2	1
87	как и в	2	1
88	видим таким образом	1	1
89	том как эта	1	1
90	в самом деле	1	1
91	к нему но	2	1
92	во второй половине	1	1
93	он делает это	1	1
94	после того как	2	1
95	но не может	1	1
96	не прямо а	1	1
97	ответ на вопрос	2	1
98	тем не менее	4	1
99	не может выйти	1	1
100	к самому себе	1	1
101	что во всех	1	1
102	что и в	2	1
