N	3gram	Trubetskoy_1	FransuaR
1	то же время	2	6
2	в то же	2	6
3	до сих пор	5	4
4	но в то	1	4
5	в связи с	3	4
6	в том числе	5	3
7	в отличие от	1	3
8	мы уже говорили	1	3
9	для того чтобы	5	3
10	по отношению к	1	2
11	в этом отношении	2	2
12	том числе и	4	2
13	в следующий период	1	2
14	по сравнению с	2	2
15	не может быть	1	2
16	в данном случае	1	2
17	о том что	4	2
18	той или иной	2	2
19	можно сказать что	2	2
20	может быть в	1	2
21	смысле этого слова	1	1
22	не к одному	1	1
23	о мире как	1	1
24	некоторые из них	2	1
25	и во время	1	1
26	и в сущности	1	1
27	с одним из	2	1
28	имеем в виду	1	1
29	связан и с	1	1
30	в настоящее время	1	1
31	свидетельствует о том	1	1
32	о том как	1	1
33	сих пор еще	2	1
34	же время он	1	1
35	с точки зрения	6	1
36	в эту эпоху	1	1
37	отношение к религии	1	1
38	бы то ни	2	1
39	но для этого	1	1
40	продолжают жить в	1	1
41	в значительной мере	2	1
42	может быть и	2	1
43	в xvii веке	1	1
44	в нашем смысле	1	1
45	в первом случае	1	1
46	то ни было	2	1
47	рождение и смерть	1	1
48	и в этом	2	1
49	и в этой	1	1
50	притом не только	1	1
51	не только для	2	1
52	характерны для эпохи	1	1
53	представление о мире	1	1
54	мире как о	1	1
55	то что он	2	1
56	во всяком случае	6	1
57	и даже некоторые	1	1
58	ни с одним	1	1
59	с другой стороны	1	1
60	и в настоящее	1	1
61	мы видели что	1	1
62	жизни то есть	1	1
63	только то что	1	1
64	сих пор не	1	1
65	между этими двумя	2	1
66	лишь в этом	1	1
67	после его смерти	2	1
68	и вместе с	4	1
69	в свою очередь	1	1
70	это и есть	1	1
71	в одном из	1	1
72	но и для	2	1
73	с самого начала	2	1
74	мы имеем в	1	1
75	верхом и низом	3	1
76	мы видим что	1	1
77	но все же	4	1
78	и здесь не	1	1
79	в том что	3	1
80	на нее не	1	1
81	что и в	1	1
