N	3gram	Bakhtin_Fr_3	StatiiOP
1	в том что	1	17
2	о том что	2	11
3	для того чтобы	3	10
4	с точки зрения	1	8
5	можно было бы	2	8
6	до сих пор	4	7
7	в этом отношении	2	7
8	на самом деле	3	6
9	в данном случае	2	6
10	с другой стороны	1	6
11	во всяком случае	1	6
12	не может быть	2	5
13	дело в том	1	4
14	и в области	1	4
15	то же время	6	4
16	в своей статье	1	4
17	так например в	1	4
18	но также и	1	4
19	что и в	1	4
20	в то же	6	4
21	том что в	1	3
22	по отношению к	2	3
23	в применении к	1	3
24	и в этом	1	3
25	заключается в том	1	3
26	и в самом	1	3
27	но все же	1	3
28	за то что	1	3
29	в свое время	1	2
30	в области изучения	1	2
31	одним и тем	1	2
32	так как в	1	2
33	в том числе	3	2
34	в этом случае	1	2
35	находим и в	2	2
36	и в данном	1	2
37	хотя бы и	1	2
38	в той же	4	2
39	но и в	2	2
40	что в нем	1	2
41	том числе и	2	2
42	может быть и	1	2
43	как раз в	2	2
44	но в то	4	2
45	во втором случае	1	2
46	а также и	3	2
47	вовсе не в	1	2
48	и тем же	1	2
49	как и в	2	2
50	в другом месте	1	1
51	на том что	1	1
52	как это делает	1	1
53	в одном из	1	1
54	в той или	2	1
55	той или иной	2	1
56	научной работы над	1	1
57	в настоящее время	1	1
58	также и в	1	1
59	свидетельствует о том	1	1
60	несколько слов о	1	1
61	в том же	2	1
62	сих пор еще	1	1
63	потому что не	1	1
64	оно свидетельствует о	1	1
65	в таких случаях	1	1
66	бы то ни	1	1
67	же время не	1	1
68	только то что	1	1
69	в первой книге	2	1
70	и его эпохи	1	1
71	то что тот	1	1
72	для этого прежде	1	1
73	это вовсе не	2	1
74	но в плане	1	1
75	и нуждается в	1	1
76	что в то	1	1
77	языка и стиля	1	1
78	но это вовсе	1	1
79	было бы совершенно	1	1
80	с рядом других	1	1
81	некоторые из них	1	1
82	и в других	2	1
83	это может быть	1	1
84	о том как	1	1
85	для всей эпохи	1	1
86	в том чтобы	1	1
87	в прошлом но	1	1
88	не являются чем-то	1	1
89	как будто бы	1	1
90	и не было	2	1
91	вовсе не была	1	1
92	во всех этих	1	1
93	жизни и смерти	2	1
94	но даже и	1	1
95	прежде всего необходимо	3	1
96	этого прежде всего	1	1
97	же время оно	1	1
98	и во всей	2	1
99	к самой земле	1	1
100	то что он	1	1
101	для правильного понимания	1	1
102	в своем роде	1	1
103	вряд ли можно	1	1
104	сих пор не	1	1
105	я бы сказал	1	1
106	даже и в	1	1
107	смысле этого слова	1	1
108	и не хочет	1	1
109	изучения и понимания	1	1
110	и не может	1	1
111	но все эти	1	1
112	эпохи и в	1	1
113	будто бы склонен	1	1
114	в вопросе о	1	1
115	в узком смысле	1	1
116	и его современников	1	1
117	не всегда можно	1	1
118	но ведь это	1	1
119	мы встречаем в	2	1
