N	2gram	Bakhtin_Fr_2	Dialekti
1	не есть	1	54
2	и не	15	27
3	а не	1	26
4	точки зрения	6	25
5	и в	49	24
6	это значит	1	24
7	не только	17	23
8	не может	7	19
9	ничего не	2	17
10	и есть	1	16
11	что все	1	14
12	с точки	5	14
13	то что	6	14
14	таким образом	7	13
15	что он	3	13
16	вовсе не	10	13
17	может быть	5	13
18	и даже	2	13
19	есть только	1	12
20	того что	1	12
21	есть и	1	12
22	не менее	1	11
23	в сущности	8	10
24	только не	1	10
25	не существует	1	10
26	есть не	1	9
27	ни в	3	9
28	но и	13	9
29	в этом	15	8
30	и как	1	8
31	это есть	1	8
32	учение о	2	8
33	так что	1	8
34	в виде	1	8
35	прежде всего	19	8
36	том что	4	8
37	это и	2	7
38	в самом	3	7
39	как и	11	7
40	никогда не	5	7
41	как раз	1	7
42	потому что	1	7
43	ясно что	1	7
44	в виду	3	7
45	другими словами	3	7
46	только на	1	7
47	даже и	2	7
48	в особенности	5	7
49	что в	2	7
50	самом деле	1	6
51	должна быть	1	6
52	я не	1	6
53	то же	7	6
54	об этом	1	6
55	и с	6	6
56	есть именно	1	6
57	превращается в	3	6
58	оно не	1	6
59	если бы	1	6
60	что и	1	6
61	о том	3	6
62	история и	1	6
63	так как	6	6
64	не на	1	6
65	и все	3	6
66	все это	9	6
67	от всего	1	6
68	но если	1	6
69	есть то	1	6
70	точка зрения	3	5
71	хотя и	2	5
72	и к	4	5
73	сущности и	1	5
74	он не	1	5
75	так и	6	5
76	было бы	3	5
77	в них	13	5
78	в том	3	5
79	в то	6	5
80	тогда когда	1	5
81	и его	17	5
82	всегда есть	1	5
83	только в	13	5
84	одно из	1	5
85	от всякого	1	5
86	как же	1	5
87	что не	1	5
88	что для	3	5
89	с этой	1	5
90	но это	2	5
91	только как	1	5
92	жизни и	7	5
93	как на	4	5
94	и то	1	4
95	мы и	1	4
96	в чем	1	4
97	и мира	1	4
98	в истории	6	4
99	конечно не	1	4
100	подобно тому	2	4
101	это не	1	4
102	как о	1	4
103	не могут	1	4
104	и это	3	4
105	можно только	1	4
106	жизнь и	2	4
107	о нем	1	4
108	к тому	1	4
109	с другой	4	4
110	для него	9	4
111	говорит о	1	4
112	так же	2	4
113	тому как	2	4
114	сознания и	2	4
115	хотя бы	1	4
116	сказать что	6	4
117	мы уже	6	3
118	той же	1	3
119	но даже	2	3
120	и на	17	3
121	коем случае	1	3
122	же она	1	3
123	за пределы	2	3
124	всего от	2	3
125	в одной	1	3
126	в своем	5	3
127	только тогда	1	3
128	все же	7	3
129	перед нами	1	3
130	все эти	7	3
131	на то	2	3
132	в нем	9	3
133	в силу	1	3
134	сознание и	1	3
135	того или	1	3
136	он есть	1	3
137	он и	1	3
138	и без	2	3
139	не в	1	3
140	из которых	1	3
141	она не	1	3
142	одна из	4	3
143	но она	1	3
144	в коем	1	3
145	же время	6	3
146	ровно ничего	1	3
147	во всем	3	3
148	и о	4	3
149	к нему	3	3
150	и ее	1	3
151	с одной	3	3
152	есть в	2	3
153	из них	3	3
154	мы знаем	1	3
155	тем что	4	3
156	для того	1	3
157	и сознание	1	3
158	и прежде	2	3
159	не было	4	3
160	ни на	1	3
161	одной стороны	3	3
162	в сферу	1	3
163	как бы	11	3
164	если не	1	3
165	с полной	3	3
166	и от	1	3
167	и ни	1	3
168	и вера	1	3
169	понимать как	1	3
170	все что	2	3
171	также и	3	2
172	например в	1	2
173	в частности	1	2
174	только потому	1	2
175	прошлое и	1	2
176	в разные	1	2
177	и он	1	2
178	в ней	2	2
179	начало и	1	2
180	еще не	2	2
181	на них	1	2
182	с его	5	2
183	живых существ	1	2
184	но не	5	2
185	первых двух	1	2
186	и где	1	2
187	целый ряд	2	2
188	но в	4	2
189	в условиях	2	2
190	из этих	5	2
191	думать что	2	2
192	в себе	4	2
193	при этом	5	2
194	перестает быть	2	2
195	и вот	3	2
196	и по	1	2
197	на этом	1	2
