N	2gram	Voloshinov_1	Psycholo
1	то что	3	44
2	и в	16	33
3	в этом	9	28
4	и что	1	25
5	как бы	5	25
6	все время	1	24
7	для того	1	23
8	том что	3	22
9	того чтобы	1	22
10	может быть	17	22
11	что в	3	21
12	в том	3	21
13	о том	2	20
14	что он	2	20
15	сейчас же	1	16
16	и мы	2	15
17	только что	1	15
18	как это	3	14
19	что это	2	13
20	таким образом	9	13
21	так же	2	13
22	и не	4	13
23	все это	4	13
24	сказать что	7	13
25	самом деле	6	12
26	в самом	2	12
27	было бы	2	12
28	все то	2	12
29	к тому	1	12
30	и все	4	12
31	если мы	2	12
32	так как	4	12
33	он не	2	11
34	что она	1	10
35	если бы	1	10
36	в его	4	10
37	не может	8	10
38	то же	2	9
39	в этой	4	9
40	как раз	1	9
41	в конце	1	8
42	для этого	2	8
43	вместе с	3	8
44	в каком	2	8
45	не только	7	7
46	в нем	4	7
47	и только	9	7
48	когда он	1	7
49	для нас	2	7
50	на самом	4	6
51	в сущности	1	6
52	в ней	1	6
53	что они	1	6
54	все эти	5	6
55	и вот	3	6
56	во время	3	6
57	точки зрения	8	6
58	же самое	1	6
59	мы видим	2	6
60	у него	2	6
61	а не	1	6
62	что мы	2	6
63	мы должны	1	6
64	как на	1	6
65	это и	1	5
66	мы уже	2	5
67	полагает что	1	5
68	мы не	2	5
69	и на	4	5
70	о смерти	1	5
71	с этим	2	5
72	все же	1	5
73	и как	3	5
74	как он	1	5
75	и может	4	5
76	как и	2	5
77	самого начала	4	5
78	никогда не	2	5
79	и его	8	5
80	и это	6	5
81	с самого	4	5
82	с ним	2	5
83	что для	1	5
84	вовсе не	1	5
85	мы можем	9	5
86	связь с	1	5
87	и есть	3	4
88	той же	1	4
89	я не	1	4
90	с совершенно	1	4
91	говорит о	1	4
92	не будет	2	4
93	это было	1	4
94	с тем	1	4
95	смысл и	1	4
96	в своей	2	4
97	знаем что	2	4
98	с точки	6	4
99	одна из	1	4
100	а в	3	4
101	с другом	1	4
102	у нас	1	4
103	как мы	4	4
104	и о	2	4
105	можно было	1	4
106	даны в	1	4
107	мы вправе	1	4
108	о нем	1	4
109	в порядке	1	4
110	только в	4	4
111	и так	2	4
112	себя в	1	4
113	в жизни	2	4
114	и других	2	4
115	по поводу	1	4
116	что не	2	4
117	художественной формы	1	4
118	в частности	2	4
119	мы узнаем	1	4
120	друг с	1	4
121	с этой	2	4
122	совершенно не	8	4
123	жизни и	3	4
124	ее в	2	4
125	это в	1	4
126	к этому	2	4
127	же как	2	3
128	шаг за	1	3
129	и этот	2	3
130	самое замечательное	1	3
131	что если	1	3
132	говорить о	2	3
133	как я	1	3
134	что его	1	3
135	но не	1	3
136	увидим что	1	3
137	от этого	1	3
138	не можем	2	3
139	та же	1	3
140	из этой	1	3
141	что может	1	3
142	на этом	3	3
143	его в	4	3
144	уже знаем	1	3
145	ни в	5	3
146	но если	1	3
147	борьбу с	1	3
148	их в	3	3
149	она не	1	3
150	в основе	3	3
151	в самых	1	3
152	пути и	1	3
153	и для	2	3
154	с ее	4	3
155	в пределах	2	3
156	в мире	1	3
157	так и	4	3
158	и здесь	1	3
159	что и	2	3
160	во всей	2	3
161	сделать это	2	3
162	к делу	1	3
163	дело с	1	3
164	с одной	1	3
165	конечно не	6	3
166	всяком случае	3	3
167	в одном	3	3
168	до сих	3	3
169	но и	4	3
170	на этот	1	3
171	здесь в	1	3
172	одной стороны	1	3
173	сих пор	3	3
174	при таком	1	3
175	что оно	2	3
176	все события	1	3
177	тот же	1	3
178	за шагом	1	3
179	в своих	1	3
180	во всяком	3	3
181	нем нет	2	2
182	все остальное	1	2
183	и то	1	2
184	он может	1	2
185	на две	3	2
186	что эти	1	2
187	всей ее	1	2
188	мы имеем	1	2
189	нам в	1	2
190	так чтобы	1	2
191	и ее	4	2
192	не был	1	2
193	столь же	1	2
194	бы то	1	2
195	с его	7	2
196	во всех	3	2
197	трагедии для	1	2
198	него все	1	2
199	со стороны	1	2
200	мы сейчас	1	2
201	меньше всего	2	2
202	однако не	1	2
203	всей этой	1	2
204	нам кажется	2	2
205	и наконец	4	2
206	и к	6	2
207	это просто	1	2
208	самое важное	1	2
209	но в	4	2
210	тому как	1	2
211	из этих	2	2
212	с чем	1	2
213	при этом	6	2
214	едва ли	3	2
215	приходим к	1	2
216	на все	1	2
217	в них	2	2
218	всю жизнь	2	2
219	которой скрывается	1	2
220	это делает	2	2
221	вопрос о	1	2
222	которые конечно	1	2
223	быть не	1	2
224	же мы	1	2
225	не имеет	1	2
226	только не	1	2
227	за которой	1	2
228	во всем	1	2
229	бы по	1	2
230	только одна	1	2
231	нам что	1	2
232	узнаем о	1	2
233	на мать	1	2
234	перейти к	1	2
235	что при	1	2
