N	2gram	Voloshinov_2	Myshleni
1	в том	7	33
2	том что	10	27
3	точки зрения	17	26
4	то что	4	20
5	в этом	15	19
6	с точки	13	18
7	того что	4	17
8	мышления и	1	16
9	не только	13	15
10	и в	19	15
11	речи и	13	15
12	таким образом	14	14
13	что в	2	14
14	и речи	2	13
15	человеческой речи	1	12
16	того чтобы	6	12
17	и т.д	4	12
18	что он	4	12
19	в самом	6	11
20	в процессе	18	11
21	мы не	2	10
22	в целом	1	10
23	было бы	4	10
24	для того	6	10
25	но и	10	10
26	мы можем	6	10
27	в сущности	14	9
28	в своем	2	9
29	о том	3	9
30	связи с	13	9
31	может быть	28	9
32	не может	18	9
33	не является	8	9
34	заключается в	1	8
35	не в	10	8
36	никогда не	7	8
37	так и	10	8
38	если бы	11	8
39	и что	1	8
40	на основе	3	7
41	он не	3	7
42	высшей степени	3	7
43	в высшей	3	7
44	по себе	3	7
45	к тому	6	7
46	и т.п	10	7
47	тот же	1	7
48	с одной	3	7
49	потому что	1	7
50	мы знаем	2	7
51	речи к	2	7
52	одной стороны	3	7
53	как бы	19	7
54	и не	19	7
55	во всяком	3	7
56	как известно	1	6
57	самом деле	9	6
58	в зависимости	2	6
59	мы уже	6	6
60	в учении	2	6
61	зависимости от	2	6
62	по отношению	8	6
63	в этой	3	6
64	в истории	3	6
65	мы должны	1	6
66	что это	2	6
67	как он	1	6
68	на то	4	6
69	к выводу	1	6
70	как и	9	6
71	мы видели	4	6
72	всяком случае	2	6
73	точку зрения	2	6
74	речи в	10	6
75	в отношении	4	6
76	что эта	1	6
77	как мы	15	6
78	но в	7	6
79	если мы	6	6
80	вовсе не	11	6
81	с другой	3	6
82	к которому	1	6
83	там где	2	6
84	вместе с	2	6
85	как это	1	6
86	в связи	7	6
87	сказать что	4	6
88	смысле слова	5	5
89	то же	16	5
90	вопрос о	2	5
91	видели что	1	5
92	последнее время	1	5
93	уже в	2	5
94	приводит к	2	5
95	внутренней речи	7	5
96	речью и	2	5
97	это не	4	5
98	что с	1	5
99	тогда когда	1	5
100	во всей	1	5
101	учении о	1	5
102	и даже	2	5
103	эта проблема	1	5
104	социальной среды	3	5
105	которым мы	1	5
106	и их	4	5
107	друг друга	2	5
108	речь и	4	5
109	и др	1	5
110	с помощью	6	5
111	социальной среде	1	5
112	сравнению с	1	5
113	отношению к	8	5
114	по сравнению	1	5
115	связана с	2	4
116	из того	1	4
117	хотя бы	6	4
118	что его	1	4
119	с его	8	4
120	из этих	1	4
121	конечном счете	1	4
122	независимо от	2	4
123	как в	1	4
124	все же	5	4
125	могли бы	1	4
126	в которой	1	4
127	в последнее	1	4
128	что все	1	4
129	в них	1	4
130	к которым	3	4
131	несмотря на	1	4
132	в своей	3	4
133	является для	2	4
134	от его	1	4
135	значение для	1	4
136	к этому	5	4
137	не имеет	3	4
138	и его	16	4
139	с и	1	4
140	что оно	3	4
141	речи мы	6	4
142	в совершенно	1	4
143	и с	2	4
144	в конечном	1	4
145	мы видим	1	4
146	так как	3	4
147	только в	8	4
148	в качестве	3	4
149	в начале	2	4
150	как раз	4	4
151	а с	2	4
152	прежде всего	7	4
153	так же	5	4
154	все это	1	4
155	а в	3	4
156	по поводу	1	4
157	человека и	1	3
158	на самом	7	3
159	и до	3	3
160	собственном смысле	2	3
161	для которого	1	3
162	и ее	4	3
163	что можно	1	3
164	точка зрения	1	3
165	что они	2	3
166	языка и	15	3
167	что именно	1	3
168	с этим	3	3
169	смысле этого	4	3
170	когда он	1	3
171	все эти	3	3
172	речи но	1	3
173	что она	1	3
174	при этом	9	3
175	лишь в	14	3
176	с другими	3	3
177	о которых	1	3
178	во время	1	3
179	бы к	1	3
180	социальная среда	1	3
181	на известный	1	3
182	в самой	1	3
183	уже говорили	1	3
184	этом отношении	1	3
185	в основе	9	3
186	числе и	1	3
187	для себя	4	3
188	и это	3	3
189	речи ее	1	3
190	в собственном	2	3
191	и сам	1	3
192	с ним	1	3
193	ничего не	4	3
194	и только	1	3
195	тем более	5	3
196	все время	2	3
197	значение в	4	3
198	и значением	6	3
199	одной из	3	3
200	но не	2	3
201	мы попытаемся	1	3
202	это же	2	3
203	речь в	4	3
204	из них	1	3
205	для него	9	3
206	отличие от	3	3
207	со стороны	1	3
208	внешней речи	1	3
209	в отличие	3	3
210	только что	3	3
211	а не	9	3
212	и особенно	2	3
213	он говорит	1	3
214	в данном	5	3
215	этого слова	5	3
216	только для	1	3
217	не существует	3	3
218	об отношении	1	3
219	или в	2	3
220	и все	6	3
221	речи все	1	3
222	лежит в	2	3
223	бы с	1	3
224	того же	5	3
225	в заключение	1	3
226	речи как	1	3
227	том числе	1	3
228	они не	2	3
229	речь идет	1	2
230	также и	1	2
231	категорий и	2	2
232	в котором	3	2
233	деятельность человека	1	2
234	все те	4	2
235	той же	3	2
236	является уже	1	2
237	имеет свою	1	2
238	является необходимым	1	2
239	он как	1	2
240	говорить о	1	2
241	принадлежит к	1	2
242	в их	5	2
243	и самого	2	2
244	которые он	1	2
245	столь же	3	2
246	во всех	6	2
247	то он	1	2
248	только тогда	1	2
249	друг от	1	2
250	за пределы	3	2
251	отнюдь не	8	2
252	в течение	1	2
253	стороны и	2	2
254	и различные	1	2
255	перед нами	3	2
256	и как	6	2
257	его к	2	2
258	показали что	1	2
259	более или	2	2
260	следующим образом	1	2
261	увидим что	1	2
262	от этого	2	2
263	к чему	1	2
264	само по	1	2
265	с их	1	2
266	как основной	1	2
267	в себе	4	2
268	но ведь	3	2
269	этот вывод	1	2
270	не следует	2	2
271	о речи	1	2
272	свою собственную	1	2
273	в силу	1	2
274	и более	7	2
275	друг с	1	2
276	для данной	3	2
277	подход к	2	2
278	речи или	1	2
279	в другом	3	2
280	самого автора	1	2
281	им же	1	2
282	на все	2	2
283	на этой	5	2
284	ни в	6	2
285	он является	1	2
286	должно быть	3	2
287	и тогда	2	2
288	т.д и	1	2
289	или менее	2	2
290	в этих	3	2
291	отрыве от	1	2
292	этой проблемы	1	2
293	как увидим	1	2
294	о языке	1	2
295	сущности ничего	1	2
296	говорит по	1	2
297	и вообще	1	2
298	двух различных	1	2
299	не могло	1	2
300	для всего	3	2
301	находится в	1	2
302	этих двух	1	2
303	или как	2	2
304	следует что	4	2
305	с другом	1	2
306	к себе	1	2
307	не могут	1	2
308	могут быть	3	2
309	но все	1	2
310	в других	1	2
311	же самое	6	2
312	его с	1	2
313	той или	4	2
314	должен быть	2	2
315	бы что	1	2
316	от друга	1	2
317	в себя	1	2
318	на том	1	2
319	когда в	1	2
320	понятно что	1	2
321	можно сказать	1	2
322	другом месте	1	2
323	прав в	2	2
324	той степени	1	2
325	с целью	1	2
326	которой мы	2	2
327	в его	5	2
328	что и	3	2
329	в другой	1	2
330	речи которые	2	2
331	что здесь	1	2
332	его внутренней	1	2
333	и тем	4	2
334	как процесс	2	2
335	на протяжении	2	2
336	не дает	1	2
337	и других	1	2
338	в одном	1	2
339	но что	2	2
340	у него	2	2
341	случае не	1	2
342	тем что	2	2
343	и речь	2	2
344	от того	1	2
345	речью в	1	2
346	были бы	1	2
347	или иной	5	2
348	между которыми	1	2
349	и из	1	2
350	именно в	2	2
351	в некоторых	1	2
352	на которых	1	2
353	и самый	1	2
354	на эту	1	2
355	для человека	1	2
356	связь с	4	2
357	только его	1	2
358	становится на	1	2
359	для обозначения	1	2
360	что же	1	2
361	остается в	1	2
362	выводу о	1	2
363	на которой	1	2
364	самое что	1	2
365	общественной жизни	1	2
366	и развития	1	2
367	но для	2	2
368	к вопросу	1	2
369	но с	1	2
370	в более	2	2
