N	3gram	Losev_Dial_1	Istorich
1	и т д	19	16
2	в этих случаях	1	10
3	с другой стороны	4	8
4	во всех этих	1	6
5	о том что	2	5
6	с одной стороны	2	4
7	на первый взгляд	1	4
8	тем не менее	1	4
9	в том что	7	4
10	мы уже знаем	1	3
11	с этой стороны	2	3
12	не может быть	3	3
13	дело не в	1	3
14	уже знаем что	1	2
15	то время как	1	2
16	точно так же	2	2
17	т д в	1	2
18	но это не	1	2
19	до сих пор	2	2
20	так как он	2	2
21	не стоит в	1	2
22	в том чтобы	1	2
23	что тот кто	1	2
24	в этом и	1	2
25	а в том	1	2
26	в то время	1	2
27	но все же	1	2
28	что это не	1	2
29	т д или	1	2
30	хотя и не	1	1
31	что под этим	1	1
32	она никогда не	1	1
33	только потому что	3	1
34	сказать что в	1	1
35	с точки зрения	12	1
36	а не с	1	1
37	но так как	1	1
38	что это значит?	1	1
39	этой стороны для	1	1
40	и может быть	1	1
41	что в данном	1	1
42	в самом деле	1	1
43	и в особенности	1	1
44	точки зрения цели	1	1
45	можно найти много	1	1
46	т д и	2	1
47	очень много но	1	1
48	то же самое	1	1
49	и как он	1	1
50	что ни в	1	1
51	то же можно	1	1
52	только в том	1	1
53	и то и	2	1
54	его не нуждается	1	1
55	в чистом виде	1	1
56	во всем этом	1	1
57	сама по себе	8	1
58	что он не	2	1
59	и дело не	1	1
60	сказать что по	1	1
61	как мы увидим	1	1
62	и та же	2	1
63	обстоятельство оказалось роковым	1	1
64	т д но	2	1
65	но все это	2	1
66	но конечно нас	1	1
67	том что именно	1	1
68	и т п	2	1
69	можно было бы	4	1
70	а потом уже	2	1
71	и не в	1	1
72	то и другое	2	1
73	том что такое	1	1
74	же можно сказать	2	1
75	если бы для	1	1
76	то что она	1	1
77	в качестве примера	2	1
78	у того кто	1	1
79	то это значит	2	1
80	в мифе о	1	1
81	в связи с	1	1
82	то что он	1	1
83	одна и та	2	1
84	не может и	3	1
85	же самое и	1	1
86	в них не	1	1
87	никто не может	1	1
88	а именно в	1	1
89	у него и	1	1
90	более или менее	3	1
91	вступить в брак	1	1
92	и от этого	2	1
93	нечто отличное от	1	1
94	мы должны считать	2	1
95	это значит что	9	1
96	становится ясным что	1	1
97	только тогда если	1	1
98	таким образом и	1	1
99	но мы уже	1	1
100	к тому что	2	1
101	она не может	1	1
102	не просто как	2	1
103	ни в каких	1	1
