N	2gram	Propp_Isto_6	FransuaR
1	и в	26	29
2	то есть	1	21
3	таким образом	12	20
4	и не	10	16
5	в этой	2	13
6	но в	7	12
7	как и	5	12
8	и на	12	11
9	в этом	12	11
10	так и	5	11
11	то же	5	10
12	мы уже	6	10
13	не только	10	10
14	в то	5	10
15	как мы	4	10
16	все эти	8	9
17	и с	6	9
18	его в	5	9
19	вовсе не	2	9
20	но и	9	9
21	и его	7	8
22	в его	5	8
23	прежде всего	4	8
24	как бы	4	8
25	в них	3	7
26	мы видели	11	7
27	в том	12	7
28	так как	18	7
29	еще и	1	7
30	так же	2	7
31	этот процесс	1	6
32	своего рода	2	6
33	но он	2	6
34	и до	2	5
35	что это	2	5
36	в нем	8	5
37	он и	2	5
38	в своей	3	5
39	уже говорили	1	5
40	и о	1	5
41	это не	4	5
42	поэтому и	1	5
43	это место	2	5
44	у него	7	5
45	далеко не	3	5
46	сказать что	3	5
47	и по	4	5
48	того же	2	5
49	также и	1	4
50	связана с	3	4
51	и есть	1	4
52	еще не	9	4
53	с его	4	4
54	в образе	10	4
55	связанные с	1	4
56	точки зрения	1	4
57	женщин и	1	4
58	тела и	2	4
59	жизнь и	1	4
60	что он	9	4
61	тем что	5	4
62	связан с	6	4
63	с другой	10	4
64	и др	2	4
65	но это	4	4
66	все это	1	4
67	один из	3	4
68	перед нами	2	4
69	мира и	2	4
70	то что	6	4
71	есть и	4	4
72	жизни и	2	4
73	здесь и	2	3
74	и здесь	1	3
75	в ней	5	3
76	но как	4	3
77	и свои	2	3
78	в своем	2	3
79	и как	2	3
80	более или	1	3
81	оттого что	3	3
82	в себе	3	3
83	при этом	3	3
84	он не	2	3
85	и вот	3	3
86	и сам	2	3
87	для того	1	3
88	подобно тому	1	3
89	а затем	1	3
90	такой же	3	3
91	том что	10	3
92	или менее	1	3
93	в эту	2	3
94	образом и	2	3
95	того чтобы	1	3
96	по своей	1	3
97	они были	1	3
98	видели как	3	3
99	и вполне	1	3
100	с ее	1	3
101	здесь не	2	3
102	в ее	1	3
103	что у	2	3
104	имеется в	3	3
105	образом в	1	3
106	там же	3	3
107	к нему	1	3
108	отметить что	2	3
109	все время	2	3
110	того что	2	3
111	что здесь	3	3
112	с ними	2	3
113	на языке	1	3
114	в качестве	3	3
115	же и	1	3
116	и они	2	3
117	и других	3	3
118	том числе	1	3
119	мы можем	7	3
120	не случайно	1	3
121	и даже	1	3
122	превращается в	7	3
123	на эту	1	3
124	там где	5	3
125	этой же	1	3
126	тому как	1	3
127	все же	8	3
128	у них	4	3
129	мы видим	5	3
130	другой стороны	8	3
131	в частности	3	3
132	по адресу	1	2
133	и то	3	2
134	все те	1	2
135	то время	3	2
136	он был	2	2
137	на них	1	2
138	с одной	7	2
139	но не	2	2
140	что они	2	2
141	в одной	2	2
142	как в	6	2
143	дает нам	2	2
144	кроме того	3	2
145	хотя и	1	2
146	и страшное	1	2
147	и наконец	3	2
148	и к	1	2
149	в фольклоре	2	2
150	и этим	5	2
151	здесь с	1	2
152	раз в	1	2
153	и тот	1	2
154	как он	6	2
155	на его	4	2
156	после этого	4	2
157	на этом	1	2
158	может быть	11	2
159	этом он	1	2
160	в жизни	1	2
161	по всему	2	2
162	ни в	2	2
163	соответствии с	1	2
164	их было	1	2
165	в один	1	2
166	на первый	3	2
167	в этих	2	2
168	и при	1	2
169	в котором	1	2
170	не столько	1	2
171	большую роль	1	2
172	что я	1	2
173	их в	3	2
174	и под	3	2
175	на котором	3	2
176	принадлежат к	1	2
177	но она	1	2
178	но здесь	4	2
179	никогда не	13	2
180	общие черты	2	2
181	уже и	1	2
182	как будто	3	2
183	числе и	1	2
184	к тому	2	2
185	где он	2	2
186	о том	7	2
187	с образом	1	2
188	и это	8	2
189	им в	1	2
190	на нем	1	2
191	же не	2	2
192	или в	3	2
193	сам он	1	2
194	связанных с	1	2
195	о природе	1	2
196	с ним	8	2
197	тех кто	1	2
198	на этой	2	2
199	другими словами	3	2
200	но мы	2	2
201	а также	4	2
202	также в	1	2
203	одной из	1	2
204	то он	2	2
205	есть в	1	2
206	уже не	7	2
207	уже в	1	2
208	его и	1	2
209	мир в	1	2
210	представлений о	7	2
211	друг друга	1	2
212	в других	4	2
213	в особенности	1	2
214	со стороны	3	2
215	именно в	1	2
216	одной стороны	7	2
217	они не	3	2
218	он становится	2	2
219	что из	2	2
220	уже давно	2	2
221	что такие	1	2
222	где эта	1	2
223	подобного рода	1	2
224	о чем	2	2
225	связаны с	5	2
226	ссылается на	1	2
227	о его	1	2
228	между прочим	1	2
229	их под	1	2
230	и для	1	2
231	которых он	2	2
232	еще раз	1	2
233	в основе	1	2
234	и земли	1	2
235	а как	1	2
236	здесь только	1	2
237	его к	1	2
238	о своем	1	2
239	между ними	1	2
240	не может	6	2
241	из этого	3	2
242	на свет	1	2
243	но эти	2	2
244	как на	3	2
245	только в	5	2
246	и другие	3	2
247	в своих	3	2
248	и эта	3	2
249	это в	1	2
250	к этому	3	2
251	с новыми	1	1
252	ту же	2	1
253	отношения к	1	1
254	позволит нам	1	1
255	он также	1	1
256	же как	3	1
257	с кем	1	1
258	он съел	1	1
259	силы и	1	1
260	чудовища с	1	1
261	вряд ли	1	1
262	на месте	1	1
263	этого мира	1	1
264	за собой	5	1
265	смерть в	1	1
266	из его	2	1
267	что эти	2	1
268	в какой-то	1	1
269	должна быть	3	1
270	и этот	1	1
271	глаза были	1	1
272	также есть	1	1
273	со всех	1	1
274	несколько лет	1	1
275	или одну	2	1
276	на помощь	1	1
277	это делают	2	1
278	при анализе	1	1
279	пусть меня	1	1
280	на место	3	1
281	со смертью	1	1
282	приводят к	3	1
283	он как	1	1
284	время как	3	1
285	не вполне	2	1
286	гл xvii	1	1
287	но даже	1	1
288	кто же	1	1
289	и он	4	1
290	дальнейшее развитие	1	1
291	и происходит	2	1
292	первый план	2	1
293	думая что	1	1
294	только после	1	1
295	видели что	3	1
296	же она	1	1
297	не все	1	1
298	отношение к	1	1
299	отличие от	1	1
300	тут же	1	1
301	на плодородие	1	1
302	этой страны	1	1
303	относится к	2	1
304	первый взгляд	1	1
305	с этим	2	1
306	и ребенок	1	1
307	продолжали существовать	1	1
308	до его	1	1
309	стороны и	2	1
310	целый ряд	2	1
311	для которой	1	1
312	в противоположность	1	1
313	в этот	1	1
314	в целом	1	1
315	за это	1	1
316	он в	1	1
317	ее как	1	1
318	лица и	1	1
319	на то	2	1
320	после чего	6	1
321	борьбы с	3	1
322	и если	1	1
323	жизнью и	1	1
324	главным образом	3	1
325	не значит	1	1
326	к одному	1	1
327	в силу	1	1
328	что одно	1	1
329	мрамора и	1	1
330	с представлением	2	1
331	на земле	4	1
332	смертью в	1	1
333	мотив похищения	1	1
334	людей и	2	1
335	но дело	1	1
336	что она	3	1
337	правду в	1	1
338	одно и	1	1
