N	2gram	Bakhtin_Fr_1	KulturaY
1	потому что	5	25
2	и в	65	23
3	не только	10	20
4	в том	16	19
5	в этом	15	18
6	и не	22	16
7	было бы	1	15
8	так как	6	15
9	может быть	6	15
10	ни к	2	15
11	точки зрения	7	14
12	все эти	10	12
13	у нас	1	12
14	в самом	4	12
15	но в	14	11
16	том что	6	11
17	того чтобы	1	11
18	в области	7	11
19	по себе	1	10
20	в языке	1	10
21	а не	1	10
22	что в	3	10
23	самом деле	3	9
24	в сущности	16	9
25	хотя бы	1	9
26	то что	3	9
27	можно было	1	9
28	вовсе не	18	9
29	для того	1	9
30	не может	3	9
31	с точки	3	8
32	не в	4	8
33	уже не	3	8
34	прежде всего	11	8
35	с другой	3	8
36	и пр	5	8
37	все же	6	7
38	в нашем	1	7
39	и с	3	7
40	не менее	1	7
41	но и	10	7
42	другой стороны	1	7
43	то же	1	6
44	и на	11	6
45	но не	2	6
46	в этой	4	6
47	да и	2	6
48	это не	3	6
49	между тем	5	6
50	этот вопрос	2	6
51	что не	2	6
52	что мы	2	6
53	мы имеем	1	5
54	еще не	6	5
55	и вот	2	5
56	что все	1	5
57	об этом	1	5
58	лишь в	1	5
59	несмотря на	2	5
60	и здесь	3	5
61	не могут	3	5
62	приводит к	2	5
63	в его	9	5
64	один из	1	5
65	что он	3	5
66	только в	7	5
67	всяком случае	1	5
68	там где	1	5
69	как это	1	5
70	подобного рода	1	5
71	слова и	1	5
72	все это	9	5
73	речи и	2	5
74	во всяком	1	5
75	говорить о	1	4
76	со стороны	1	4
77	хотя и	2	4
78	на то	1	4
79	широком смысле	1	4
80	в нем	13	4
81	в узком	4	4
82	так и	10	4
83	но все	3	4
84	на этой	3	4
85	и работает	1	4
86	своего рода	1	4
87	можно ли	1	4
88	в то	1	4
89	ничего не	3	4
90	что на	1	4
91	к тому	2	4
92	в пределах	1	4
93	от того	2	4
94	или в	2	4
95	могут быть	2	4
96	можно сказать	2	4
97	для нас	4	4
98	в конце	1	4
99	в них	5	4
100	в особенности	2	4
101	не было	1	4
102	в связи	1	4
103	как бы	22	4
104	в результате	1	4
105	сказать что	6	4
106	к этому	1	4
107	это и	1	3
108	что слово	1	3
109	меньшей степени	5	3
110	или иное	1	3
111	как в	5	3
112	с этим	1	3
113	то или	1	3
114	так в	1	3
115	то и	1	3
116	главным образом	6	3
117	он не	2	3
118	всех этих	8	3
119	ни были	1	3
120	и по	2	3
121	на этом	1	3
122	о которых	1	3
123	что такое	1	3
124	в таких	2	3
125	в процессе	2	3
126	же время	1	3
127	этой речи	1	3
128	и его	10	3
129	связи с	4	3
130	отличается от	1	3
131	как мы	6	3
132	в виду	3	3
133	в ней	6	3
134	здесь не	1	3
135	последнее время	1	3
136	те же	1	3
137	на это	1	3
138	сводится к	1	3
139	вот почему	1	3
140	что и	1	3
141	в форме	3	3
142	того что	2	3
143	большей или	4	3
144	есть в	5	3
145	уже в	1	3
146	же в	2	3
147	до конца	2	3
148	языка но	1	3
149	у него	1	3
150	как раз	3	3
151	тем что	1	3
152	именно в	1	3
153	или меньшей	4	3
154	на фоне	3	3
155	из которых	1	3
156	но для	3	3
157	в большей	5	3
158	этом отношении	3	3
159	но это	3	3
160	не знает	6	3
161	совершенно не	4	3
162	это так	1	3
163	и это	2	3
164	речь идет	1	2
165	отношения к	2	2
166	в обычном	3	2
167	и потому	10	2
168	на самом	6	2
169	тех же	1	2
170	характерное для	1	2
171	можно говорить	3	2
172	по преимуществу	1	2
173	и до	4	2
174	в году	6	2
175	этого термина	1	2
176	конечно и	3	2
177	так называемые	2	2
178	мы будем	3	2
179	отличие от	5	2
180	не просто	3	2
181	и выражения	2	2
182	не хватает	1	2
183	в своем	8	2
184	что касается	1	2
185	его к	2	2
186	от этого	1	2
187	и у	6	2
188	новый тип	2	2
189	быть только	2	2
190	и если	1	2
191	при этом	6	2
192	свое время	2	2
193	это конечно	1	2
194	здесь мы	1	2
195	могла бы	1	2
196	связанные с	1	2
197	на все	2	2
198	но уже	1	2
199	это положение	1	2
200	рядом с	5	2
201	как и	5	2
202	и еще	4	2
203	в своей	5	2
204	в их	4	2
205	в отличие	4	2
206	в которых	1	2
207	и более	1	2
208	тем самым	1	2
209	в современном	1	2
210	только для	1	2
211	в отношении	6	2
212	она не	1	2
213	взглянуть на	3	2
214	образом в	2	2
215	но здесь	1	2
216	следовательно и	1	2
217	в самой	3	2
218	оно не	1	2
219	характер и	1	2
220	роль в	2	2
221	речи мы	1	2
222	отсюда и	1	2
223	именно этот	1	2
224	это только	1	2
225	мы в	1	2
226	и вообще	3	2
227	наконец еще	1	2
228	пр но	1	2
229	к нему	3	2
230	вся эта	3	2
231	слов и	1	2
232	во французском	1	2
233	с ними	1	2
234	во введении	3	2
235	с одной	2	2
236	же и	1	2
237	конечно не	1	2
238	большинстве случаев	2	2
239	был бы	1	2
240	носит характер	1	2
241	даже и	3	2
242	никогда не	6	2
243	и даже	8	2
244	выходит за	4	2
245	на примере	1	2
246	еще и	5	2
247	в живом	1	2
248	превращается в	5	2
249	а на	1	2
250	на этот	2	2
251	которых мы	1	2
252	не на	1	2
253	однако и	1	2
254	вопросе о	1	2
255	и следовательно	1	2
256	он и	3	2
257	для этой	1	2
258	и вовсе	3	2
259	но оно	1	2
260	в частности	5	2
261	ни на	2	2
262	с общей	1	2
263	для обозначения	1	2
264	в той	5	2
265	ли не	1	2
266	между прочим	2	2
267	и для	2	2
268	не употребляет	1	2
269	и от	2	2
270	узком смысле	2	2
271	всякого рода	1	2
272	и все	5	2
273	литература и	1	2
274	но зато	1	2
275	все они	1	2
276	в свое	2	2
277	это определение	2	2
278	в своих	5	2
279	это в	4	2
280	мысль и	1	2
281	народ в	1	1
282	и без	2	1
283	получили у	1	1
284	на деле	1	1
285	богатой и	2	1
286	раньше в	1	1
287	он требует	2	1
288	по которым	1	1
289	ведь и	1	1
290	объясняется и	1	1
291	с темой	1	1
292	по его	3	1
293	и приобретает	1	1
294	а как	1	1
295	мы не	1	1
296	еще можно	1	1
297	на первом	1	1
298	большую роль	1	1
299	на эти	1	1
300	совпадает с	1	1
301	мало и	1	1
302	они связаны	1	1
303	мы и	3	1
304	самый термин	1	1
305	жизни это	1	1
306	подчеркнуть что	2	1
307	и он	2	1
308	в обычной	5	1
309	разумеется не	1	1
310	он был	2	1
311	на них	2	1
312	время в	2	1
313	с его	5	1
314	но конечно	1	1
315	но как	3	1
316	по отношению	1	1
317	есть по	1	1
318	в общем	4	1
319	уже как	1	1
320	явлениями и	1	1
321	нет и	2	1
322	себя вне	1	1
323	эти новые	1	1
324	из уст	1	1
325	значение его	1	1
326	как к	1	1
327	что как	1	1
328	же по	1	1
329	кроме того	2	1
330	в дальнейших	1	1
331	выглядит в	1	1
332	и как	1	1
333	говорит что	1	1
334	что по	1	1
335	и к	4	1
336	в себя	3	1
337	в которой	1	1
338	в целом	2	1
339	чуть ли	1	1
340	из этих	2	1
341	во многих	2	1
342	в известном	1	1
343	в последнее	1	1
344	традиция в	1	1
345	в себе	3	1
346	но он	1	1
347	см выше	1	1
348	эпохи и	1	1
349	тому же	1	1
350	не могла	1	1
351	не получили	1	1
352	частности и	1	1
353	этот процесс	1	1
354	что без	1	1
355	сказать в	1	1
356	она становится	1	1
357	и утверждает	2	1
358	из сферы	1	1
359	первым и	1	1
360	вообще не	1	1
361	но дело	1	1
362	так например	2	1
363	или иных	1	1
364	эта же	2	1
365	круга тех	1	1
366	писателем в	1	1
367	тому чтобы	1	1
368	классической эпохи	1	1
369	типы и	1	1
370	в совершенно	1	1
371	связанных с	1	1
372	из всех	2	1
373	литературного языка	1	1
374	этого процесса	1	1
375	отношений на	1	1
376	как возможна	1	1
377	здесь нет	1	1
378	языка для	1	1
379	нет в	1	1
380	далеко не	3	1
381	сущности может	1	1
382	значит также	1	1
383	и уже	1	1
384	перестает быть	3	1
385	и некоторых	1	1
386	оно имеет	1	1
387	только во	1	1
388	такой же	1	1
389	на таких	1	1
390	признак всякого	1	1
391	и при	1	1
392	можно найти	1	1
393	уже несколько	1	1
394	лежат в	1	1
395	же это	1	1
396	бы к	1	1
397	просто в	1	1
398	место в	1	1
399	для всякого	1	1
400	значение для	1	1
401	он тоже	1	1
402	смысле а	1	1
403	дает в	3	1
404	и новые	1	1
405	в одном	5	1
406	точку зрения	1	1
407	не понимает	4	1
408	которые в	1	1
409	нам в	1	1
410	есть именно	1	1
411	их в	2	1
412	где нет	1	1
413	бы быть	2	1
414	формы как	1	1
415	даже в	3	1
416	это особенно	1	1
417	так называемого	1	1
418	и вся	1	1
419	xviii века	2	1
420	поговорок пословиц	1	1
421	наиболее интересные	1	1
422	но еще	1	1
423	определяет как	1	1
424	на котором	3	1
425	дело в	2	1
426	одна из	1	1
427	до сих	4	1
428	что специфическая	1	1
429	для всего	1	1
430	его от	2	1
431	эта сторона	1	1
432	они являются	2	1
433	явление в	1	1
434	для постановки	1	1
435	на те	1	1
436	во всем	2	1
437	ее можно	1	1
438	каким оно	1	1
439	литературного вкуса	1	1
440	эти еще	1	1
441	но там	1	1
442	и именно	2	1
443	лежит в	1	1
444	значительной степени	2	1
445	или такие	1	1
446	в наши	2	1
447	свое значение	1	1
448	имеет место	1	1
449	где он	1	1
450	например очень	1	1
451	всегда в	3	1
452	наши дни	1	1
453	этой своей	1	1
454	должного понимания	2	1
455	вопросы о	1	1
456	это время	2	1
457	без всякого	1	1
458	в ее	3	1
459	смысл этих	1	1
460	и пользуется	1	1
461	они ни	1	1
462	иных отношениях	2	1
463	пусть и	2	1
464	ценный материал	1	1
465	и иные	1	1
466	смысле но	2	1
467	выражения и	2	1
468	особенность того	1	1
469	связан с	3	1
470	это вовсе	1	1
471	здесь как	1	1
472	во многом	2	1
473	которые с	1	1
474	подойти к	1	1
475	без преувеличения	1	1
476	раз не	1	1
477	понятно что	2	1
478	поэтому в	2	1
479	в эпоху	9	1
480	отрицать что	1	1
481	всегда имеет	1	1
482	на язык	1	1
483	просто новое	1	1
484	находится в	1	1
485	из основных	2	1
486	своей книге	2	1
487	и возможно	1	1
488	оказываются не	1	1
489	о том	2	1
490	настоящее время	1	1
491	говорит об	1	1
492	здесь слово	1	1
493	все его	1	1
494	в чем	2	1
495	свете которых	1	1
496	в значительной	6	1
497	нас в	1	1
498	типична для	1	1
499	на протяжении	5	1
500	дать общую	1	1
501	которых они	1	1
502	речевых явлений	1	1
503	от них	1	1
504	два типа	1	1
505	а потому	1	1
506	но нет	1	1
507	как традиция	1	1
508	отметить что	2	1
509	лишь к	1	1
510	мы уже	12	1
511	формой и	1	1
512	как например	1	1
513	известном смысле	1	1
514	но с	2	1
515	пор еще	3	1
516	одной из	1	1
517	в какой	1	1
518	в вопросе	1	1
519	и такое	1	1
520	и раньше	1	1
521	первая попытка	1	1
522	в уста	1	1
523	этого достаточно	1	1
524	они в	2	1
525	других писателей	1	1
526	характерной для	1	1
527	в большинстве	2	1
528	убедиться в	1	1
529	или даже	2	1
530	его и	1	1
531	превращаются в	1	1
532	их как	1	1
533	одно из	6	1
534	для него	5	1
535	и их	3	1
536	понимает что	1	1
537	сами по	1	1
538	художественная литература	1	1
539	не для	2	1
540	отношение к	4	1
541	к ним	1	1
542	противоречии с	1	1
543	речи нет	1	1
544	для народного	1	1
545	он так	2	1
546	в других	3	1
547	резких и	1	1
548	мы употребляем	1	1
549	с западными	1	1
550	и только	1	1
551	правды и	1	1
552	чтобы показать	1	1
553	или иной	5	1
554	также на	1	1
555	не потому	1	1
556	и прежде	3	1
557	и др	24	1
558	с породившим	1	1
559	одной стороны	2	1
560	здесь эта	1	1
561	у других	2	1
562	отношением к	1	1
563	деле на	1	1
564	жизнь в	1	1
565	более существенна	1	1
566	пр и	1	1
567	и полнее	1	1
568	ученых и	1	1
569	все более	1	1
570	связь с	5	1
571	этой же	1	1
572	найти и	1	1
573	несколько предварительных	1	1
574	книге о	2	1
575	здесь уже	1	1
576	по своему	8	1
577	организующей роли	1	1
578	предисловии к	1	1
579	связаны в	1	1
580	он говорит	1	1
581	в область	1	1
582	если оно	1	1
583	они конечно	1	1
584	наряду с	2	1
585	нашего анализа	2	1
586	нормальными то	1	1
587	свое внимание	1	1
588	и такие	1	1
589	все подобного	1	1
590	в очень	1	1
591	оно заменяется	1	1
592	в это	2	1
593	нам еще	1	1
594	и чего	1	1
595	этот не	1	1
596	еще раз	2	1
597	более и	1	1
598	несколько слов	1	1
599	были и	1	1
600	сих пор	4	1
601	которые были	1	1
602	тех или	1	1
603	в книге	2	1
604	более того	2	1
605	и часто	2	1
606	новое слово	1	1
607	уже на	1	1
608	новой эпохи	1	1
609	совершается в	1	1
610	тем и	1	1
611	только такие	1	1
612	речи как	1	1
613	вот его	1	1
614	это как	4	1
615	в настоящее	1	1
616	эта остается	1	1
617	в ряду	3	1
618	как эта	1	1
619	находит свое	1	1
620	бы в	1	1
621	можно без	1	1
622	в свете	2	1
623	объясняется та	1	1
624	в этих	2	1
625	важную особенность	1	1
626	между ними	4	1
627	узком и	1	1
628	языка на	1	1
629	монументальный труд	1	1
630	и дает	1	1
631	можно наблюдать	1	1
632	здесь начало	1	1
633	такова первая	2	1
634	в искусстве	3	1
635	и другие	8	1
636	и целого	1	1
637	сущности не	1	1
638	мысли не	1	1
639	как на	1	1
640	они не	1	1
