N	3gram	Losev_Prob_4	FransuaR
1	в том числе	1	10
2	том числе и	1	7
3	в том что	8	6
4	в той или	7	5
5	той или иной	11	5
6	до сих пор	1	4
7	то есть в	6	4
8	в эпоху возрождения	1	3
9	с точки зрения	11	3
10	на самом же	2	3
11	в новое время	1	3
12	самом же деле	2	3
13	выходит за пределы	1	3
14	и прежде всего	2	3
15	дело в том	1	2
16	на самом деле	3	2
17	как раз и	1	2
18	и в других	2	2
19	в основе своей	1	2
20	в значительной мере	2	2
21	и в частности	2	2
22	в это время	1	2
23	ни к какому	1	2
24	с одной стороны	1	2
25	и в условиях	1	2
26	вовсе не является	2	2
27	то есть только	1	2
28	очень далек от	1	2
29	так и в	1	2
30	но все же	1	2
31	и может быть	1	1
32	эти моменты в	1	1
33	потому что он	2	1
34	у данте в	1	1
35	еще далеко не	1	1
36	только в пределах	2	1
37	отделяющих его от	1	1
38	и ни к	1	1
39	в чем же	1	1
40	и всякого рода	1	1
41	имеем в виду	3	1
42	в настоящее время	1	1
43	перестал бы быть	1	1
44	том что он	1	1
45	но в нашем	1	1
46	всяком случае не	1	1
47	является здесь не	1	1
48	в мировой литературе	1	1
49	и не может	1	1
50	сами по себе	2	1
51	но все это	1	1
52	и человеческой жизни	1	1
53	это вовсе не	1	1
54	не подлежит никакому	1	1
55	в литературе и	1	1
56	на первом плане	1	1
57	только в самом	1	1
58	и вообще не	1	1
59	во всех областях	1	1
60	сказать что в	1	1
61	эти и подобные	1	1
62	не чем иным	2	1
63	можно даже сказать	2	1
64	тех или иных	3	1
65	но зато его	1	1
66	подлежит никакому сомнению	1	1
67	в какой мере	4	1
68	в известном смысле	1	1
69	так и с	1	1
70	было бы нелепостью	1	1
71	в последнее время	1	1
72	в связи с	3	1
73	был связан с	1	1
74	во всяком случае	4	1
75	и в новое	1	1
76	это и не	2	1
77	с другой стороны	6	1
78	все подобного рода	3	1
79	теперь нам предстоит	1	1
80	бросается в глаза	1	1
81	чем иным как	2	1
82	характерно и для	1	1
83	начало и конец	1	1
84	точки зрения тех	1	1
85	все эти и	2	1
86	жизни в этом	1	1
87	как нам кажется	1	1
88	однако было бы	1	1
89	именно потому что	1	1
90	мы имеем в	1	1
91	для того чтобы	2	1
92	мы вовсе не	1	1
93	это в той	1	1
94	в то же	2	1
95	это не просто	2	1
96	не только в	4	1
97	и подобные им	1	1
98	к тому же	2	1
99	и в искусстве	1	1
100	и на этой	1	1
