N	2gram	Losev_Dial_2	Vladivir
1	и в	19	31
2	не только	19	24
3	а к	1	22
4	но и	12	19
5	то что	14	18
6	и не	30	17
7	и даже	14	15
8	у него	1	15
9	в этом	8	14
10	том что	10	14
11	и с	5	14
12	он был	1	14
13	что в	7	14
14	но в	2	12
15	в его	1	12
16	что он	6	12
17	о том	5	11
18	в том	14	11
19	потому что	14	11
20	и то	7	10
21	также и	2	10
22	он не	4	10
23	так что	7	10
24	как мы	3	9
25	никогда не	9	9
26	в конце	2	9
27	только в	5	9
28	даже и	1	9
29	а в	4	9
30	и по	4	8
31	в москве	1	8
32	в то	6	8
33	в дальнейшем	1	8
34	так как	14	8
35	тут же	4	7
36	кроме того	3	7
37	мы уже	8	7
38	как это	7	7
39	и его	5	7
40	об этом	3	7
41	в эти	1	7
42	уже в	4	7
43	как раз	5	7
44	еще и	1	7
45	е в	3	7
46	сказать что	10	7
47	того же	1	6
48	то же	12	6
49	не без	1	6
50	и к	7	6
51	свое время	1	6
52	это было	3	6
53	в котором	1	6
54	иной раз	5	6
55	так и	10	6
56	и что	5	6
57	можно сказать	5	6
58	может быть	20	6
59	и потому	5	6
60	не может	9	6
61	не был	1	5
62	но как	5	5
63	когда он	1	5
64	не очень	2	5
65	на то	1	5
66	и если	4	5
67	не в	8	5
68	что и	5	5
69	вовсе не	13	5
70	но он	4	5
71	не было	3	5
72	что же	2	5
73	все это	4	5
74	видно что	1	5
75	и от	3	5
76	с ним	4	5
77	в свое	1	5
78	жизни и	6	5
79	в своих	2	5
80	я не	6	4
81	мы и	1	4
82	совсем не	1	4
83	в этой	3	4
84	в истории	2	4
85	в своем	4	4
86	и как	10	4
87	в которой	2	4
88	в себе	15	4
89	как он	4	4
90	в нем	10	4
91	главным образом	1	4
92	что у	2	4
93	этом смысле	1	4
94	как и	10	4
95	несмотря на	2	4
96	ни с	4	4
97	еще в	1	4
98	в своей	8	4
99	и вообще	6	4
100	не раз	2	4
101	в нас	1	4
102	же время	5	4
103	во всем	1	4
104	да и	6	4
105	к нему	4	4
106	по своей	4	4
107	себя в	2	4
108	и теперь	1	4
109	для меня	1	4
110	в особенности	1	4
111	и все	12	4
112	народного просвещения	1	3
113	но она	1	3
114	и он	1	3
115	это время	3	3
116	и на	1	3
117	но не	6	3
118	в общем	2	3
119	за пределы	4	3
120	что они	6	3
121	отнюдь не	6	3
122	как в	2	3
123	все же	4	3
124	более или	2	3
125	в целом	1	3
126	он в	1	3
127	все эти	2	3
128	но на	1	3
129	и вот	4	3
130	на его	2	3
131	это конечно	4	3
132	всю жизнь	1	3
133	со своими	1	3
134	или менее	2	3
135	во время	2	3
136	взгляд на	2	3
137	что касается	1	3
138	но это	7	3
139	что этот	3	3
140	и очень	1	3
141	в науке	2	3
142	и притом	7	3
143	на него	2	3
144	но только	3	3
145	и всегда	1	3
146	ничего не	3	3
147	таким образом	4	3
148	к тому	2	3
149	в жизни	2	3
150	здесь не	1	3
151	и всякой	1	3
152	к его	1	3
153	жизнь и	5	3
154	и здесь	1	3
155	и просто	1	3
156	это была	1	3
157	конце концов	1	3
158	тот же	1	3
159	и действительно	1	3
160	уже не	3	3
161	только на	1	3
