N	3gram	Losev_Vlad_3	Problema
1	с точки зрения	6	11
2	той или иной	1	11
3	тем не менее	9	10
4	содержит в себе	4	8
5	в том что	10	8
6	это значит что	6	7
7	то же самое	1	6
8	сам по себе	2	6
9	с другой стороны	2	6
10	в данном случае	2	5
11	здесь перед нами	1	5
12	ни в каком	2	5
13	но даже и	2	4
14	можно было бы	1	4
15	ни в какой	1	4
16	те или иные	2	4
17	не только в	1	4
18	во всяком случае	3	4
19	не только не	1	4
20	перед нами здесь	1	3
21	в этом смысле	3	3
22	только в том	3	3
23	то и другое	1	3
24	точно так же	4	3
25	отчет в том	1	3
26	вместе с тем	6	3
27	и тем не	1	3
28	у нас выше	3	3
29	а это значит	1	3
30	необходимо сказать что	5	3
31	в связи с	2	3
32	той или другой	1	3
33	о том что	8	3
34	только и можно	1	3
35	и ни в	1	3
36	все подобного рода	1	3
37	потому что он	1	2
38	что перед нами	1	2
39	не говоря уже	1	2
40	что иное как	1	2
41	общего ни с	1	2
42	мы не будем	1	2
43	хотя бы и	3	2
44	как будто бы	1	2
45	в том смысле	1	2
46	и каждый раз	1	2
47	в себе и	2	2
48	же самое время	1	2
49	только при помощи	1	2
50	даже и не	2	2
51	то время как	2	2
52	не будем здесь	1	2
53	себе отчет в	2	2
54	все такого рода	1	2
55	только в виде	2	2
56	а также и	6	2
57	имеет ничего общего	2	2
58	буквальном смысле слова	1	2
59	не есть ни	1	2
60	нам представляется что	1	2
61	вовсе не являются	1	2
62	в каком смысле	1	2
63	для того чтобы	1	2
64	самом же деле	2	2
65	на самом же	2	2
66	ничего общего ни	1	2
67	нечто иное чем	1	2
68	более или менее	5	2
69	не что иное	1	2
70	вовсе не есть	2	2
71	заключается в том	1	2
72	в то время	4	2
73	мы должны сказать	1	2
74	ничего общего с	2	2
75	является для него	1	2
76	но никак не	1	2
77	не выходит за	1	2
78	а то что	1	2
79	в то же	3	2
80	каком смысле не	1	2
81	и больше ничего	1	2
82	сама по себе	1	2
83	в сравнении с	2	2
