N	3gram	Bakhtin_Pr_1	FransuaR
1	то же время	7	9
2	в то же	7	9
3	то есть в	3	4
4	в конце концов	4	4
5	с точки зрения	15	3
6	но в то	2	3
7	мы уже говорили	1	3
8	все то что	3	3
9	так и в	1	3
10	в том что	7	3
11	а следовательно и	1	2
12	дело в том	1	2
13	по отношению к	11	2
14	новые и новые	1	2
15	в этом отношении	5	2
16	то что в	1	2
17	в большинстве случаев	2	2
18	можно было бы	3	2
19	то есть о	1	2
20	в значительной степени	1	2
21	все это в	1	2
22	это прежде всего	1	2
23	таким образом и	1	2
24	и есть то	1	2
25	бы оно ни	1	2
26	в его целом	5	2
27	оно ни было	1	2
28	что и у	1	2
29	все новые и	1	2
30	в себе все	1	2
31	в дантовском мире	2	2
32	и в сущности	1	1
33	сказать второго порядка	1	1
34	то что было	3	1
35	потому что он	2	1
36	громадную роль в	1	1
37	на самом деле	3	1
38	как и его	1	1
39	в том и	1	1
40	имеет под собою	1	1
41	себе и в	1	1
42	что он есть	2	1
43	то же самое	1	1
44	для него или	1	1
45	пространства и времени	1	1
46	и по отношению	1	1
47	со всеми ее	1	1
48	почти во всех	1	1
49	в той же	3	1
50	является одним из	1	1
51	таким образом все	2	1
52	но он не	1	1
53	что в нем	1	1
54	на этот вопрос	1	1
55	в нем как	1	1
56	кроме того и	1	1
57	точки зрения их	1	1
58	так и к	1	1
59	в результате такого	1	1
60	лишь абстрактный момент	1	1
61	как мы сказали	1	1
62	в данном случае	2	1
63	но именно этот	1	1
64	в третьей главе	1	1
65	не только в	1	1
66	человека а следовательно	1	1
67	так сказать второго	1	1
68	и в этом	3	1
69	и во всяком	1	1
70	о том что	2	1
71	то же что	1	1
72	его к тому	1	1
73	в одной плоскости	3	1
74	и в романе	2	1
75	то есть только	1	1
76	и это не	3	1
77	по ту сторону	1	1
78	у него в	1	1
79	во всяком случае	3	1
80	внешних и внутренних	1	1
81	этом отношении не	1	1
82	это и есть	3	1
83	в первом случае	1	1
84	него в одной	1	1
85	в одном из	2	1
86	к нему и	2	1
87	с самого начала	2	1
88	как мы уже	2	1
89	нужно сказать что	1	1
90	выходит за пределы	2	1
91	именно потому что	2	1
92	тем более что	1	1
93	в этом смысле	9	1
94	но на самом	1	1
95	было бы сказать	1	1
96	мыслится и изображается	1	1
97	мы видим что	1	1
98	друг за другом	1	1
99	оно и не	1	1
100	как бы оно	1	1
101	в себе в	1	1
102	у него был	1	1
103	но в них	1	1
