N	3gram	Medvedev_F_3	Psycholo
1	в том что	3	17
2	для того чтобы	4	13
3	в самом деле	4	11
4	с точки зрения	14	10
5	и т п	5	8
6	не может быть	14	8
7	на то что	1	6
8	то же самое	3	6
9	на самом деле	12	5
10	до сих пор	1	5
11	в этом отношении	3	5
12	в художественном произведении	3	5
13	и той же	1	4
14	сам по себе	1	4
15	можно было бы	1	4
16	так же как	1	4
17	в данном случае	4	4
18	тем не менее	2	4
19	о том что	1	4
20	и в самом	1	4
21	одной и той	1	4
22	сами по себе	2	3
23	с тем что	1	3
24	в конце концов	2	3
25	каждая эпоха имеет	1	3
26	никогда не может	1	3
27	в отношении к	1	3
28	но так как	1	2
29	подобно тому как	4	2
30	и не может	4	2
31	как и в	1	2
32	таким образом все	1	2
33	если же мы	1	2
34	и что в	1	2
35	не в том	1	2
36	начала и до	1	2
37	одни и те	3	2
38	все более и	1	2
39	бы то ни	4	2
40	во всяком случае	6	2
41	что при этом	1	2
42	этой точки зрения	1	2
43	и в том	1	2
44	ни в каком	1	2
45	то же время	7	2
46	того или иного	1	2
47	и никогда не	1	2
48	и те же	3	2
49	с другой стороны	5	2
50	в жизни и	1	2
51	в то же	7	2
52	более и более	1	2
53	к тому что	2	2
54	того если мы	1	2
55	то же что	2	2
56	и т д	6	2
57	и того же	1	1
58	нуждается ни в	2	1
59	художественное произведение как	2	1
60	если бы в	1	1
61	не могла быть	1	1
62	жизнь и ее	1	1
63	в ней и	1	1
64	и как это	1	1
65	имеем в виду	1	1
66	может быть содержанием	1	1
67	в этом смысле	2	1
68	какого бы то	1	1
69	один и тот	1	1
70	эпоха имеет свой	1	1
71	о том как	2	1
72	числителя и знаменателя	1	1
73	в этом случае	1	1
74	что же касается	1	1
75	из автоматизма и	1	1
76	не нуждается ни	2	1
77	идет не о	1	1
78	и для всех	1	1
79	в таком случае	1	1
80	самом деле что	1	1
81	и прием затрудненной	1	1
82	в зависимости от	5	1
83	в отличие от	2	1
84	и форма в	1	1
85	лишь тогда когда	2	1
86	указывает что в	1	1
87	только то что	2	1
88	в россии и	1	1
89	и не будет	1	1
90	и в других	1	1
91	те же и	1	1
92	роли в художественном	1	1
93	в противном случае	1	1
94	которой может быть	1	1
95	с этой точки	1	1
96	то или иное	2	1
97	вместе с тем	3	1
98	и тем не	1	1
99	жизни и в	1	1
100	потому что он	3	1
101	ясно что при	1	1
102	прием затрудненной формы	1	1
103	от того что	1	1
104	то ни было	4	1
105	чтобы убедиться в	1	1
106	а не только	1	1
107	лежит в основе	1	1
108	с одной стороны	1	1
109	и тот же	1	1
110	объясняется тем что	1	1
111	зависимости от того	1	1
112	она никогда не	1	1
113	самом деле нет	1	1
114	но при этом	1	1
115	с тем же	3	1
116	в художественном единстве	1	1
117	творчества и восприятия	2	1
118	в связи с	4	1
119	а не как	1	1
120	которые могут быть	1	1
121	и ничем не	1	1
122	это объясняется тем	1	1
123	оказывается вовсе не	1	1
124	же касается до	1	1
125	самое и в	1	1
126	форма и содержание	1	1
127	друг с другом	1	1
128	а и в	2	1
129	в искусстве можно	1	1
130	только на почве	1	1
131	мы имеем в	1	1
132	мы не найдем	1	1
133	с самого начала	1	1
134	не только не	2	1
135	не соглашаться с	1	1
136	можно не соглашаться	1	1
137	не только на	1	1
138	оно не может	1	1
139	выходит за пределы	1	1
140	и в искусстве	1	1
141	т п в	2	1
142	именно потому что	2	1
143	и так же	1	1
144	можно сказать что	1	1
145	с тем и	1	1
146	художественное произведение есть	1	1
147	одного и того	1	1
148	и сами формалисты	1	1
149	может и не	1	1
150	совершенно очевидно что	1	1
151	не потому что	1	1
152	случае не может	1	1
153	в высшей степени	2	1
154	так как он	1	1
155	же самое и	1	1
156	мы увидим что	2	1
157	в основе совершенно	1	1
158	формы и содержания	2	1
159	тот факт что	1	1
