N	2gram	Vygotskiy__5	Problema
1	то есть	13	39
2	то что	37	38
3	вовсе не	3	37
4	и не	6	37
5	и в	30	35
6	не есть	4	33
7	не только	16	24
8	сказать что	9	24
9	том что	21	19
10	что такое	1	18
11	у нас	4	18
12	даже и	2	18
13	о том	10	18
14	может быть	11	18
15	в этом	14	17
16	и вообще	1	16
17	но и	6	16
18	что мы	11	14
19	только в	5	14
20	не менее	1	13
21	потому что	23	13
22	не может	9	13
23	и что	23	13
24	во всяком	1	13
25	того что	8	12
26	в том	27	12
27	хотя бы	3	12
28	не просто	1	11
29	никак не	6	11
30	и даже	2	11
31	так что	3	11
32	прежде всего	4	11
33	что в	24	11
34	в таком	3	11
35	и то	9	10
36	еще не	5	10
37	ничего не	2	10
38	и с	2	10
39	а не	8	10
40	в данном	3	10
41	да и	1	10
42	тем более	1	10
43	есть знак	1	10
44	едва ли	2	9
45	в этой	5	9
46	пока еще	1	9
47	если мы	16	9
48	только на	4	9
49	что же	1	9
50	для нас	3	9
51	тут же	1	8
52	все же	7	8
53	по себе	7	8
54	есть только	2	8
55	ясно что	6	8
56	в виду	4	8
57	было бы	5	8
58	уже не	1	8
59	при помощи	1	8
60	как раз	13	8
61	только о	2	8
62	смысле слова	1	7
63	есть нечто	3	7
64	совсем не	2	7
65	все эти	2	7
66	того или	1	7
67	те или	1	7
68	и значения	1	7
69	мы не	3	7
70	не имеет	1	7
71	не является	2	7
72	в конце	4	7
73	так и	3	7
74	казалось бы	4	7
75	в его	4	7
76	конце концов	2	7
77	так как	9	7
78	этом случае	2	7
79	и т	7	6
80	есть не	4	6
81	мы и	1	6
82	с другой	9	6
83	но как	1	6
84	а только	1	6
85	к сожалению	1	6
86	относится к	1	6
87	и вовсе	1	6
88	но в	5	6
89	на то	17	6
90	т д	3	6
91	что все	6	6
92	был бы	5	6
93	по крайней	1	6
94	мы можем	7	6
95	не о	1	6
96	как будто	6	6
97	крайней мере	1	6
98	когда мы	6	6
99	же самое	5	6
100	другими словами	1	6
101	можно сказать	2	6
102	в виде	1	6
103	ни в	3	6
104	в области	1	6
105	о чем	4	6
106	но это	1	6
107	и для	6	6
108	не существует	3	6
109	в то	2	6
110	то же	7	5
111	между собой	2	5
112	по своему	1	5
113	с этим	2	5
114	в самом	14	5
115	в себе	5	5
116	этом смысле	2	5
117	но уже	1	5
118	как и	6	5
119	что всякий	1	5
120	представление о	1	5
121	под этим	1	5
122	связи с	2	5
123	будто бы	1	5
124	той или	2	5
125	указывает на	4	5
126	и это	8	5
127	как мы	5	5
128	данном случае	3	5
129	можно было	3	5
130	и на	3	5
131	с одной	12	5
132	содержания и	4	5
133	одной стороны	12	5
134	или иной	2	5
135	еще и	1	5
136	что не	1	5
137	другой стороны	5	5
138	уже давно	4	5
139	в частности	4	5
140	так же	13	5
141	и все	4	5
142	или иного	1	5
143	есть то	2	5
144	самом деле	8	4
145	на самом	2	4
146	и есть	5	4
147	этой теории	2	4
148	что если	6	4
149	но не	7	4
150	не все	1	4
151	в своем	6	4
152	и той	2	4
153	и как	7	4
154	более или	1	4
155	что она	6	4
156	но именно	1	4
157	их в	1	4
158	таким образом	20	4
159	заключается в	8	4
160	и тем	6	4
161	далеко не	1	4
162	которой он	1	4
163	между собою	1	4
164	как таковой	1	4
165	на первый	2	4
166	или менее	1	4
167	в этих	3	4
168	в отношении	2	4
169	существует и	1	4
170	для каждого	1	4
171	до сих	5	4
172	но только	3	4
173	что на	3	4
174	в каком	3	4
175	именно как	1	4
176	стороны и	4	4
177	не могут	3	4
178	что при	3	4
179	и о	3	4
180	без всякого	1	4
181	о самой	1	4
182	если бы	11	4
183	и здесь	6	4
184	и только	3	4
185	тех пор	2	4
186	значение в	1	4
187	тот же	3	4
188	что он	17	4
189	не можем	4	4
190	представить себе	2	4
191	как же	1	4
192	тем что	6	4
193	и самый	2	4
194	ни о	1	4
195	и следовательно	2	4
196	если не	1	4
197	эта теория	5	4
198	мы говорим	1	4
199	или по	1	4
200	как бы	19	4
201	это значит	2	4
202	сих пор	5	4
203	все это	2	4
204	в результате	4	4
205	а в	4	4
206	до тех	2	4
207	гораздо более	2	4
208	это и	2	3
209	в их	3	3
210	мы уже	6	3
211	вопрос о	3	3
212	что иное	2	3
213	то это	4	3
214	для нашей	2	3
215	большей частью	1	3
216	мы еще	1	3
217	первый план	3	3
218	в нашем	2	3
219	нет и	1	3
220	что они	5	3
221	хотя и	1	3
222	могли бы	4	3
223	не было	1	3
224	не являются	1	3
225	и к	4	3
226	в каком-то	1	3
227	что слово	1	3
228	только то	1	3
229	в целом	5	3
230	из этих	3	3
231	и тот	1	3
232	при этом	8	3
233	по самому	2	3
234	о которых	2	3
235	все равно	2	3
236	с тем	8	3
237	несмотря на	5	3
238	и того	2	3
239	нас не	2	3
240	никто не	1	3
241	оказывается что	1	3
242	но эта	1	3
243	тому что	8	3
244	иной раз	1	3
245	при всех	1	3
246	с которой	2	3
247	тогда когда	1	3
248	одна из	3	3
249	в основе	7	3
250	мы все	6	3
251	только не	5	3
252	самое большее	1	3
253	и является	1	3
254	мы бы	1	3
255	как только	4	3
256	не знает	2	3
257	если же	2	3
258	она не	1	3
259	ничего общего	1	3
260	значительной мере	1	3
261	то или	1	3
262	с самого	3	3
263	на том	2	3
264	это только	3	3
265	мы в	1	3
266	для этого	9	3
267	иное как	2	3
268	каждый раз	1	3
269	внимание на	4	3
270	но мы	2	3
271	в значительной	1	3
272	нас в	1	3
273	или иные	1	3
274	том или	1	3
275	которые мы	1	3
276	и можно	2	3
277	есть тоже	1	3
278	и наконец	3	3
279	и пусть	1	3
280	предмета и	1	3
281	один из	5	3
282	по этому	5	3
283	уже в	6	3
284	в нашей	2	3
285	или даже	1	3
286	и их	1	3
287	для того	20	3
288	это будет	2	3
289	нашего исследования	1	3
290	что для	1	3
291	как именно	1	3
292	и если	6	3
293	тому как	1	3
294	от нас	2	3
295	к тому	8	3
296	и от	1	3
297	о котором	6	3
298	бы в	5	3
