N	2gram	Voloshinov_1	Formalny
1	и в	12	38
2	в этом	4	27
3	может быть	14	23
4	и его	13	21
5	и пр	3	21
6	таким образом	12	20
7	и не	10	20
8	в самом	4	16
9	не в	4	15
10	прежде всего	8	15
11	не может	16	14
12	в нем	6	13
13	связи с	1	13
14	но и	3	13
15	в пределах	3	12
16	в поэзии	3	12
17	с его	2	11
18	в том	6	11
19	вовсе не	1	11
20	формальный метод	1	10
21	с другими	2	10
22	в его	2	10
23	с помощью	6	10
24	не только	4	9
25	при этом	6	9
26	и с	3	9
27	как и	5	9
28	языка в	1	9
29	в процессе	6	9
30	самом деле	3	8
31	отнюдь не	5	8
32	все же	4	8
33	точки зрения	14	8
34	поэтического произведения	3	8
35	так и	4	8
36	что и	2	8
37	как мы	1	7
38	в корне	2	7
39	по себе	3	7
40	для него	3	7
41	в своей	3	7
42	с точки	2	7
43	в поэтическом	1	7
44	уже не	4	7
45	этом отношении	1	7
46	не могут	1	7
47	слова и	6	7
48	что в	2	7
49	художественного произведения	7	6
50	и ее	3	6
51	в ней	6	6
52	в истории	1	6
53	все эти	3	6
54	то же	5	6
55	было бы	1	6
56	он не	2	6
57	могут быть	2	6
58	все время	6	6
59	только в	6	6
60	то что	5	6
61	не было	1	6
62	вместе с	2	6
63	а не	5	6
64	в результате	1	6
65	истории литературы	2	6
66	хотя бы	5	6
67	это и	1	5
68	по преимуществу	1	5
69	должна быть	5	5
70	во всех	1	5
71	в общем	1	5
72	в слове	1	5
73	в то	2	5
74	в основе	1	5
75	же время	1	5
76	если бы	9	5
77	сводится к	1	5
78	и только	1	5
79	всяком случае	1	5
80	если мы	1	5
81	именно в	1	5
82	более того	2	5
83	и для	3	5
84	еще более	1	5
85	или иного	1	5
86	во всяком	1	5
87	высшей степени	1	4
88	литературы и	4	4
89	что оно	1	4
90	что они	1	4
91	независимо от	2	4
92	как в	5	4
93	и наконец	3	4
94	и к	4	4
95	не как	1	4
96	от нее	1	4
97	материала и	4	4
98	входит в	1	4
99	в высшей	1	4
100	мы видели	1	4
101	восприятия и	1	4
102	как о	1	4
103	ничего не	2	4
104	к тому	1	4
105	здесь не	3	4
106	социального общения	4	4
107	в поэтической	1	4
108	каждый элемент	1	4
109	в теории	1	4
110	но в	5	4
111	в большинстве	1	4
112	что не	4	4
113	так как	9	4
114	даже и	1	4
115	в особенности	2	4
116	в некоторых	3	4
117	другой стороны	2	4
118	там где	2	4
119	как бы	13	4
120	известной степени	2	4
121	метод в	2	4
122	оно не	2	4
123	к этому	2	4
124	они не	1	4
125	например в	1	3
126	же как	1	3
127	сам по	1	3
128	тем же	1	3
129	в зависимости	2	3
130	мы не	3	3
131	жизненных высказываний	1	3
132	зависимости от	4	3
133	общения в	1	3
134	и на	4	3
135	значение и	1	3
136	как к	3	3
137	хотя и	1	3
138	что это	1	3
139	в целом	1	3
140	только на	3	3
141	ни была	1	3
142	значительной степени	1	3
143	его в	4	3
144	для них	1	3
145	такой же	2	3
146	к предмету	5	3
147	место в	2	3
148	произведения и	3	3
149	до известной	2	3
150	только и	1	3
151	поэтическое произведение	5	3
152	а лишь	1	3
153	следует отметить	1	3
154	не является	1	3
155	в области	1	3
156	но все	2	3
157	не есть	2	3
158	того чтобы	1	3
159	и здесь	2	3
160	в значительной	1	3
161	к нему	4	3
162	того что	3	3
163	в какой	2	3
164	менее всего	1	3
165	и их	1	3
166	с другой	4	3
167	и прежде	1	3
168	и др	5	3
169	не то	1	3
170	быть и	3	3
171	все это	3	3
172	на самом	4	3
173	и все	2	3
174	была бы	2	3
175	о литературе	1	3
176	жизни и	4	3
177	формы и	3	2
178	в такой	3	2
179	и то	2	2
180	едва ли	2	2
181	по аналогии	1	2
182	совпадает с	2	2
183	столь же	1	2
184	было говорить	1	2
185	но не	2	2
186	отношение к	4	2
187	лингвистическое явление	1	2
188	стал бы	1	2
189	в одной	1	2
190	что именно	1	2
191	в художественном	3	2
192	все остальные	1	2
193	перед нами	1	2
194	кроме того	2	2
195	то в	1	2
196	та же	1	2
197	уже в	2	2
198	в поэтике	1	2
199	в рамки	1	2
200	не к	3	2
201	и более	3	2
202	высказывание может	2	2
203	из него	2	2
204	и по	3	2
205	на этом	1	2
206	то ни	3	2
207	они должны	1	2
208	для нее	1	2
209	и иных	1	2
210	и тем	1	2
211	ни в	3	2
212	само собою	1	2
213	от него	1	2
214	нигде не	1	2
215	должно быть	1	2
216	смысл и	2	2
217	том что	5	2
218	в этих	2	2
219	не так	2	2
220	от его	1	2
221	включая сюда	1	2
222	произведения в	1	2
223	для этого	1	2
224	она не	2	2
225	на один	2	2
226	для определения	1	2
227	самого начала	1	2
228	вне поля	1	2
229	шаг не	1	2
230	для всего	1	2
231	никогда не	5	2
232	слова как	1	2
233	этих двух	2	2
234	один шаг	1	2
235	содержанию и	2	2
236	есть только	1	2
237	если же	2	2
238	и это	1	2
239	и о	1	2
240	значения и	2	2
241	в ее	1	2
242	грамматических форм	1	2
243	с самого	1	2
244	и совершенно	2	2
245	слово есть	1	2
246	было в	1	2
247	не ради	1	2
248	мы в	2	2
249	с ним	3	2
250	в виду	5	2
251	является в	1	2
252	его смысла	1	2
253	жизненное высказывание	4	2
254	между тем	3	2
255	мы ни	5	2
256	отметить что	1	2
257	это не	2	2
258	этом смысле	1	2
259	в качестве	1	2
260	чисто лингвистического	1	2
261	или даже	1	2
262	при помощи	1	2
263	в котором	3	2
264	сами по	1	2
265	как его	1	2
266	общения и	2	2
267	нее не	1	2
268	образом не	1	2
269	между ними	2	2
270	что для	1	2
271	в ритме	1	2
272	до конца	2	2
273	его как	2	2
274	процессе этого	1	2
275	все более	1	2
276	ни на	2	2
277	к его	2	2
278	как это	2	2
279	подхода к	1	2
280	из этого	3	2
281	как например	1	2
282	художественное произведение	3	2
283	является для	2	2
284	но это	2	2
285	в чем	2	2
286	к другим	1	2
287	а к	2	2
288	ее и	3	2
289	же степени	1	2
290	слово в	3	2
291	сказать что	7	2
292	от всех	2	2
293	равно как	1	2
294	литературы с	2	2
295	в искусстве	1	2
296	и другие	2	2
297	в таком	1	2
298	от этой	2	1
299	этого положения	2	1
300	художественном произведении	3	1
301	и без	1	1
302	жизненной речи	3	1
303	но тем	2	1
304	элемент ее	1	1
305	показать что	1	1
306	нам кажется	1	1
307	что слово	2	1
308	из его	1	1
309	проникает в	1	1
310	противном случае	1	1
311	ведь и	3	1
312	и больше	1	1
313	обойтись без	1	1
314	установка автора	1	1
315	на материале	2	1
316	мы имеем	2	1
317	на слушателя	1	1
318	стиля в	1	1
319	на эти	1	1
320	высказывания в	1	1
321	не вполне	1	1
322	почти исключительно	2	1
323	как не	2	1
324	слово не	1	1
325	такого анализа	1	1
326	от вопросов	1	1
327	именно этого	1	1
328	ней как	2	1
329	не найдем	1	1
330	на их	1	1
331	со словами	1	1
332	бы то	3	1
333	так если	1	1
334	не довлеет	2	1
335	но конечно	2	1
336	то он	1	1
337	точка зрения	3	1
338	что поэтическое	1	1
339	в эти	1	1
340	произведение не	1	1
341	оно является	1	1
342	были не	1	1
343	нашего сознания	2	1
344	если она	1	1
345	общего с	2	1
346	в своем	2	1
347	более и	1	1
348	материала при	1	1
349	в противном	1	1
350	высказывания это	1	1
351	более или	1	1
352	следующим образом	1	1
353	именно эта	1	1
354	смыслу в	1	1
355	в нашем	11	1
356	бы не	2	1
357	которые в	1	1
358	и сложная	1	1
359	выражение в	2	1
360	думать что	1	1
361	слушателя и	2	1
362	им в	1	1
363	и тот	1	1
364	мы обратимся	1	1
365	имеем в	2	1
366	социального взаимодействия	3	1
367	всей его	1	1
368	дальше и	1	1
369	форма и	1	1
370	языке мы	1	1
371	эта своеобразная	2	1
372	по самому	1	1
373	поэтическое высказывание	1	1
374	тем не	3	1
375	творца и	7	1
376	идеологическая ценность	1	1
377	он должен	3	1
378	к одному	1	1
379	какие именно	1	1
380	речи в	2	1
381	и которые	1	1
382	особенно ясно	1	1
383	идеологического творчества	2	1
384	какой бы	1	1
385	дать только	1	1
386	же не	1	1
387	художественным произведением	1	1
388	произведения с	1	1
389	в другом	1	1
390	связанных с	1	1
391	каковы будут	1	1
392	в виде	1	1
393	поля рассмотрения	1	1
394	который и	1	1
395	в последующем	1	1
396	указанных нами	1	1
397	не совпадает	1	1
398	то едва	1	1
399	к определенным	1	1
400	более широком	1	1
401	предмету высказывания	4	1
402	кажется что	1	1
403	поэтому можно	1	1
404	приблизимся к	1	1
405	в них	3	1
406	между говорящими	1	1
407	рядом с	1	1
408	же мы	1	1
409	эти вопросы	1	1
410	ни одной	1	1
411	случае мы	1	1
412	все равно	1	1
413	слово было	1	1
414	лингвистический анализ	1	1
415	этому пределу	1	1
416	и вне	1	1
417	в данном	2	1
418	языкового творчества	1	1
419	и некоторые	1	1
420	называемый формальный	1	1
421	обратимся к	1	1
422	остается в	1	1
423	взаимоотношение с	1	1
424	или менее	1	1
425	можно только	1	1
426	места в	1	1
427	но если	1	1
428	и художественно	1	1
429	нас не	1	1
430	именно и	1	1
431	является поэтому	1	1
432	что уже	1	1
433	все они	2	1
434	предмета изучения	1	1
435	является только	1	1
436	нельзя было	1	1
437	не совпадают	1	1
438	по крайней	1	1
439	высшую степень	1	1
440	не должно	1	1
441	как идеологическая	1	1
442	в словах	1	1
443	только внешней	1	1
444	главным и	1	1
445	и вся	1	1
446	степень его	1	1
447	не менее	3	1
448	того если	1	1
449	творчества с	1	1
450	содержание произведения	1	1
451	каждое жизненное	1	1
452	она могла	1	1
453	и форму	1	1
454	дело в	4	1
455	только из	1	1
456	и притом	2	1
457	на него	2	1
458	бытия и	1	1
459	теоретической поэтики	3	1
460	опираться на	1	1
461	чем не	1	1
462	и утверждают	1	1
463	берется им	1	1
464	и является	4	1
465	далеко не	1	1
466	бы по	1	1
467	здесь же	1	1
468	образом во	1	1
469	как будто	1	1
470	совершенно необходимо	1	1
471	только одна	1	1
472	у нас	1	1
473	действительно является	1	1
474	и оно	1	1
475	стиль и	1	1
476	говорящего со	1	1
477	и определений	1	1
478	поэтическом произведении	1	1
479	и вполне	2	1
480	как только	2	1
481	требования и	1	1
482	подвести итоги	1	1
483	слова с	1	1
484	к пониманию	1	1
485	подчеркнуть что	2	1
486	ничего общего	1	1
487	высказывание с	1	1
488	свою очередь	1	1
489	но при	1	1
490	данном случае	2	1
491	общения между	1	1
492	характер и	1	1
493	как графема	1	1
494	первого же	1	1
495	только то	1	1
496	в произведении	1	1
497	и выбор	1	1
498	зрения не	1	1
499	можно было	1	1
500	те же	2	1
501	ясно что	3	1
502	которая только	1	1
503	это событие	1	1
504	и приемов	1	1
505	к вопросам	1	1
506	это только	1	1
507	на них	1	1
508	можно сказать	5	1
509	оно становится	1	1
510	социальной действительности	1	1
511	в порядке	1	1
512	слова из	1	1
513	становится только	1	1
514	о том	3	1
515	этого основного	1	1
516	и та	2	1
517	настоящее время	2	1
518	и являются	1	1
519	поэтических высказываний	1	1
520	что каждый	1	1
521	до сих	3	1
522	с одной	2	1
523	аналогии с	1	1
524	на что	1	1
525	как чисто	1	1
526	важна здесь	1	1
527	время не	1	1
528	вопросу о	1	1
529	и во	1	1
530	образом мы	1	1
531	все в	1	1
532	лишь поскольку	1	1
533	в форме	2	1
534	крайней мере	1	1
535	слов и	1	1
536	и следовательно	5	1
