N	2gram	Vygotskiy__1	Vladivir
1	и в	31	30
2	в этом	12	20
3	то что	32	20
4	у него	4	19
5	и не	16	18
6	в том	30	18
7	и с	2	14
8	что он	7	13
9	в конце	3	13
10	не только	13	12
11	том что	16	12
12	там же	2	12
13	что в	23	12
14	как мы	2	11
15	в его	6	11
16	а в	6	11
17	сказать что	7	11
18	и вообще	1	10
19	а также	1	10
20	не было	3	10
21	и даже	6	10
22	все же	5	9
23	было бы	6	9
24	не в	11	9
25	в то	5	9
26	не может	17	9
27	для него	1	9
28	потому что	10	9
29	в своем	3	8
30	но в	3	8
31	что же	2	8
32	связи с	1	8
33	но и	2	8
34	в связи	2	8
35	вместе с	8	8
36	до конца	6	7
37	то есть	26	7
38	ни в	9	7
39	точки зрения	15	7
40	никогда не	8	7
41	не менее	2	7
42	может быть	22	7
43	а не	13	7
44	как это	4	7
45	для нас	5	7
46	и все	5	7
47	хотя и	3	6
48	и к	3	6
49	в себе	4	6
50	об этом	1	6
51	тем не	2	6
52	и его	7	6
53	у нас	4	6
54	то время	5	6
55	его жизни	1	6
56	только в	14	6
57	всяком случае	6	6
58	еще и	1	6
59	прежде всего	4	6
60	о чем	2	6
61	к этому	4	6
62	жизни и	3	6
63	во всяком	8	6
64	того же	2	5
65	и то	2	5
66	с этим	3	5
67	то в	1	5
68	при этом	19	5
69	как и	16	5
70	в своей	3	5
71	в котором	4	5
72	по себе	9	5
73	так как	18	5
74	для себя	1	5
75	это мы	2	5
76	так и	3	5
77	с ним	2	5
78	и что	8	5
79	того что	10	5
80	тот же	2	5
81	он уже	1	5
82	так что	5	5
83	но что	2	5
84	как бы	5	5
85	о его	1	5
86	все это	8	5
87	в результате	4	5
88	из этого	2	5
89	то же	5	4
90	с в	3	4
91	той же	3	4
92	я не	1	4
93	то это	1	4
94	в ней	1	4
95	и на	1	4
96	время в	1	4
97	с его	1	4
98	совсем не	3	4
99	отношение к	2	4
100	в которой	4	4
101	что это	6	4
102	в целом	5	4
103	в этой	3	4
104	и если	4	4
105	на его	1	4
106	в нем	2	4
107	он не	3	4
108	его в	2	4
109	и мы	1	4
110	эти годы	1	4
111	несмотря на	5	4
112	мы знаем	3	4
113	в этих	4	4
114	мы должны	1	4
115	вот что	2	4
116	не есть	3	4
117	и о	4	4
118	можно сказать	1	4
119	с а	1	4
120	о том	7	4
121	конечно не	1	4
122	вовсе не	6	4
123	для меня	1	4
124	со стороны	4	4
125	именно в	1	4
126	в те	1	4
127	так же	12	4
128	в это	1	4
129	с этой	4	4
130	но это	3	4
131	и наконец	1	4
132	на этот	1	4
133	него в	2	4
134	по поводу	2	4
135	это время	1	4
136	и больше	1	3
137	говоря о	1	3
138	едва ли	1	3
139	и вот	3	3
140	те времена	1	3
141	именно к	1	3
142	быть в	2	3
143	во всех	1	3
144	но не	3	3
145	не то	2	3
146	отличие от	4	3
147	как в	9	3
148	и как	2	3
149	более или	2	3
150	из этих	6	3
151	учение о	1	3
152	им в	3	3
153	таким образом	20	3
154	те же	4	3
155	в них	2	3
156	должно быть	1	3
157	он сказал	1	3
158	или менее	2	3
159	с точки	2	3
160	в отличие	3	3
161	что я	4	3
162	не могли	1	3
163	том же	2	3
164	вплоть до	1	3
165	только и	1	3
166	в области	11	3
167	когда мы	3	3
168	сравнительно с	1	3
169	и это	3	3
170	никак не	4	3
171	что и	13	3
172	никак нельзя	2	3
173	уже не	2	3
174	уже в	3	3
175	а это	1	3
176	на этих	1	3
177	этот раз	1	3
178	дело в	1	3
179	наконец в	2	3
180	конце концов	3	3
181	под влиянием	3	3
182	по существу	4	3
183	и для	5	3
184	хотя бы	1	3
185	но вот	1	3
186	в свою	1	3
187	в таком	3	3
188	точно так	3	3
189	это в	2	3
190	никто так	1	2
191	увидим ниже	1	2
192	и есть	5	2
193	очень много	1	2
194	из его	3	2
195	что эти	3	2
196	приходит к	2	2
197	его не	2	2
198	от всякой	1	2
199	что если	1	2
200	единство и	1	2
201	есть нечто	2	2
202	который был	1	2
203	время как	5	2
204	ему в	1	2
205	но то	1	2
206	есть для	2	2
207	только после	1	2
208	по своему	1	2
209	только тогда	7	2
210	за эти	1	2
211	как к	2	2
212	я должен	1	2
213	к числу	2	2
214	он на	1	2
215	и хотя	1	2
216	в самом	11	2
217	в последнее	4	2
218	во многих	1	2
219	как он	2	2
220	на то	10	2
221	человек не	1	2
222	а к	1	2
223	в статье	1	2
224	мысли и	2	2
225	же это	1	2
226	том чтобы	7	2
227	и по	3	2
228	но все	1	2
229	и может	2	2
230	на все	1	2
231	заключается в	7	2
232	это не	1	2
233	он же	2	2
234	и вы	1	2
235	с тем	3	2
236	которой он	1	2
237	мы видели	2	2
238	мы не	12	2
239	и при	1	2
240	оставаться в	1	2
241	в их	1	2
242	он дает	1	2
243	жизни с	1	2
244	их в	2	2
245	однако в	1	2
246	ним в	1	2
247	даже в	2	2
248	и очень	2	2
249	с которой	1	2
250	она не	5	2
251	иной раз	1	2
252	на котором	1	2
253	тогда когда	5	2
254	того как	1	2
255	с и	5	2
256	в самых	1	2
257	само по	5	2
258	того чтобы	7	2
259	того и	1	2
260	казалось бы	2	2
261	мыслей и	2	2
262	в русском	2	2
263	уже и	2	2
264	как будто	5	2
265	исходить из	1	2
266	которое в	1	2
267	к тому	4	2
268	будто бы	2	2
269	которая есть	1	2
270	он никогда	1	2
271	в настоящее	2	2
272	можно и	1	2
273	в виду	4	2
274	свою очередь	1	2
275	не могу	1	2
276	без всякого	2	2
277	последнее время	2	2
278	и ту	2	2
279	ничего не	2	2
280	вот это	1	2
281	о нем	1	2
282	настоящее время	2	2
283	в чем	2	2
284	в сущности	10	2
285	и во	2	2
286	нас в	2	2
287	или как	2	2
288	по двум	1	2
289	к нему	2	2
290	которой мы	1	2
291	и всякая	1	2
292	разницы между	3	2
293	его и	3	2
294	мы находим	1	2
295	бытия и	1	2
296	ее на	1	2
297	но из	1	2
298	для того	6	2
299	себе представить	2	2
300	и из	1	2
301	как у	1	2
302	здесь в	1	2
303	что для	2	2
304	церкви и	1	2
305	и психологии	2	2
306	на эту	1	2
307	в частности	3	2
308	и потому	2	2
309	указывал на	1	2
310	в той	1	2
311	бы его	1	2
312	в трех	2	2
313	в более	1	2
314	в стихотворении	1	2
315	и от	2	2
316	в двух	1	2
317	я хотел	2	2
318	к этой	2	2
319	же в	1	2
320	жизни в	1	2
321	о своем	1	2
322	же и	1	2
323	в своих	4	2
324	гораздо более	2	2
325	с новыми	1	1
326	смысле слова	3	1
327	от этой	1	1
328	и т	26	1
329	например в	3	1
330	этом она	1	1
331	стихотворение по	1	1
332	так резко	1	1
333	в тех	1	1
334	и др	1	1
335	тех же	2	1
336	мере в	1	1
337	он хотел	1	1
338	обходиться без	1	1
339	раньше в	1	1
340	произведение которое	1	1
341	от самого	1	1
342	по преимуществу	1	1
343	собственном смысле	3	1
344	с таким	11	1
345	поэзии и	2	1
346	это объяснение	1	1
347	в несколько	1	1
348	есть не	2	1
349	то совершенно	2	1
350	в первый	1	1
351	этом не	2	1
352	он как	1	1
353	но она	1	1
354	что иное	1	1
355	оно есть	2	1
356	на тему	1	1
357	в полной	1	1
358	представление о	3	1
359	которое не	1	1
360	но даже	2	1
361	сам собой	1	1
362	его учениками	1	1
363	оно вышло	1	1
364	литературы и	1	1
365	в которых	3	1
366	и тонкий	1	1
367	иное как	1	1
368	бы то	1	1
369	не без	1	1
370	заключается не	2	1
371	самом деле	9	1
372	все больше	1	1
373	из крупнейших	1	1
374	то он	1	1
375	но как	2	1
376	а только	2	1
377	если в	1	1
378	его психологии	1	1
379	бы что	2	1
380	нет и	1	1
381	что они	2	1
382	меньше всего	1	1
383	чем же	1	1
384	как говорит	2	1
385	независимо от	2	1
386	что именно	1	1
387	из следующих	1	1
388	туда и	1	1
389	когда он	2	1
390	целый ряд	6	1
391	как уже	1	1
392	чего мы	2	1
393	что по	3	1
394	его к	1	1
395	удовольствия и	1	1
396	духа и	1	1
397	себе не	3	1
398	самое важное	1	1
399	и свою	1	1
400	как результат	2	1
401	за собой	1	1
402	к чему	2	1
403	та же	3	1
404	бы и	2	1
405	а последний	1	1
406	выражение в	1	1
407	думать что	1	1
408	может считаться	2	1
409	писал мною	1	1
410	тому же	3	1
411	можно себе	1	1
412	все ее	1	1
413	теми же	2	1
414	к выводу	1	1
415	что она	6	1
416	в первых	1	1
417	главным образом	2	1
418	обстоятельно и	1	1
419	т д	8	1
420	нужно не	1	1
421	и еще	1	1
422	и совершенно	5	1
423	к одному	1	1
424	не к	1	1
425	другое есть	1	1
426	и сказал	1	1
427	же самая	2	1
428	но вместе	1	1
429	конца и	1	1
430	раз из	2	1
431	мы его	1	1
432	трем основным	1	1
433	что все	3	1
434	связанных с	1	1
435	говорил что	1	1
436	для своей	1	1
437	а как	1	1
438	он есть	1	1
439	остановиться на	2	1
440	прибавить что	1	1
441	в жизни	2	1
442	общественного развития	3	1
443	словами все	1	1
444	все равно	1	1
445	к которым	3	1
446	далеко не	2	1
447	в общей	1	1
448	на основании	7	1
449	но лишь	1	1
450	мы имеем	4	1
451	во внимание	2	1
452	между собою	1	1
453	чем в	1	1
454	такой же	2	1
455	и того	1	1
456	лучше всего	1	1
457	но я	1	1
458	можно только	1	1
459	не так	1	1
460	но если	1	1
461	психологии во	1	1
462	поэтического творчества	1	1
463	на степени	1	1
464	при изучении	1	1
465	можно найти	1	1
466	взгляд на	1	1
467	в такой	2	1
468	и без	2	1
469	попасть в	1	1
470	на месте	1	1
471	степени не	1	1
472	оказывается что	5	1
473	на манер	1	1
474	может сделать	1	1
475	бы мы	2	1
476	своего рода	1	1
477	вот эта	1	1
478	может вызвать	1	1
479	основании анализа	1	1
480	п с	1	1
481	если бы	6	1
482	иметь возможность	2	1
483	чтобы иметь	1	1
484	что этот	1	1
485	случае мы	1	1
486	быть или	1	1
487	произведения как	1	1
488	при всех	1	1
489	или что	1	1
490	что сущность	1	1
491	что с	2	1
492	с теми	2	1
493	самого начала	1	1
494	дело не	1	1
495	что такое	2	1
496	как о	1	1
497	мы все	2	1
498	но только	3	1
499	со слов	1	1
500	только не	3	1
501	следовательно и	1	1
502	никакой разницы	1	1
503	стихов с	1	1
504	что наша	1	1
505	всего и	1	1
506	этих двух	2	1
507	время к	1	1
508	исследование по	1	1
509	степени что	1	1
510	эта тенденция	2	1
511	во всем	3	1
512	прибегать к	1	1
513	к работе	2	1
514	в сознании	2	1
515	здесь же	1	1
516	только с	1	1
517	в каком	2	1
518	перед ним	1	1
519	у меня	3	1
520	даже о	1	1
521	и здесь	2	1
522	очень часто	4	1
523	я их	1	1
524	в т	1	1
525	во все	1	1
526	что самая	1	1
527	ли не	1	1
528	должны быть	3	1
529	вы можете	1	1
530	все еще	1	1
531	так просто	1	1
532	отказаться от	2	1
533	утверждать что	5	1
534	оно может	1	1
535	нас от	1	1
536	назвал его	1	1
537	не будет	3	1
538	такое что	1	1
539	и многие	1	1
540	только при	3	1
541	совершенно ясно	19	1
542	в собственном	3	1
543	характер и	1	1
544	нет никакой	3	1
545	своей фантастической	1	1
546	только то	2	1
547	в себя	2	1
548	в произведении	3	1
549	но мы	3	1
550	с самого	1	1
551	нуждаемся в	1	1
552	есть все	1	1
553	от того	3	1
554	и дальше	2	1
555	в нескольких	1	1
556	на нее	1	1
557	времени и	1	1
558	ясно что	19	1
559	больше в	1	1
560	здесь как	1	1
561	особенно в	1	1
562	столько же	1	1
563	здесь нет	1	1
564	еще не	1	1
565	том как	1	1
566	по ее	1	1
567	поэтому в	1	1
568	быть может	1	1
569	выводу что	1	1
570	против этого	1	1
571	пор пока	1	1
572	все дело	2	1
573	сводится к	1	1
574	в известных	2	1
575	уже было	1	1
576	может не	1	1
577	на вопрос	2	1
578	и та	1	1
579	то как	1	1
580	не имеем	1	1
581	на таком	1	1
582	может осуществиться	1	1
583	формах чем	1	1
584	а напротив	1	1
585	но ничего	1	1
586	во втором	1	1
587	представить следующее	1	1
588	я вижу	1	1
589	что бы	1	1
590	также в	1	1
591	представления о	1	1
592	не знаю	1	1
593	и об	1	1
594	в него	2	1
595	говорит в	1	1
596	в литературе	1	1
597	что здесь	2	1
598	как из	1	1
599	же самыми	2	1
600	но с	1	1
601	что только	2	1
602	том можно	1	1
603	дело с	3	1
604	что даже	2	1
605	в какой	5	1
606	как нечто	1	1
607	которое мы	1	1
608	и ее	1	1
609	здесь с	1	1
610	не мешает	1	1
611	и тем	2	1
612	по этому	2	1
613	перестанет существовать	1	1
614	со всеми	4	1
615	в качестве	2	1
616	этому поводу	2	1
617	для всех	4	1
618	к идее	2	1
619	мы очень	1	1
620	непонятным и	1	1
621	если мы	12	1
622	только на	3	1
623	что писал	1	1
624	должно иметь	1	1
625	при помощи	20	1
626	в данной	1	1
627	и других	3	1
628	из них	2	1
629	и этот	1	1
630	тоже в	1	1
631	совершенно новой	1	1
632	следует что	1	1
633	не решился	1	1
634	и их	2	1
635	никто не	1	1
636	точка зрения	4	1
637	в одном	2	1
