N	3gram	Voloshinov_1	Myshleni
1	в том что	1	17
2	вместе с тем	2	10
3	для того чтобы	7	7
4	в процессе образования	1	7
5	с самого начала	4	6
6	в собственном смысле	1	6
7	в зависимости от	5	5
8	можно было бы	1	5
9	тот факт что	1	5
10	в связи с	2	5
11	тем не менее	1	5
12	и того же	1	4
13	ни в какой	1	4
14	смысле этого слова	2	4
15	с тем и	2	4
16	одного и того	1	4
17	о том что	2	3
18	что перед нами	2	3
19	в этом отношении	2	3
20	независимо от того	1	3
21	по сравнению с	1	3
22	один из этих	1	3
23	с другой стороны	1	3
24	мы видели что	2	3
25	та или иная	1	3
26	до какой степени	1	3
27	как мы видели	3	3
28	только потому что	2	2
29	мы никогда не	5	2
30	теми или иными	1	2
31	и той же	2	2
32	и в отношении	1	2
33	с помощью которого	1	2
34	и в этом	1	2
35	как мы увидим	2	2
36	заключает в себе	4	2
37	в этой стадии	1	2
38	тому или иному	1	2
39	то что мы	4	2
40	и в развитии	1	2
41	не может быть	2	2
42	того или иного	5	2
43	собственном смысле слова	1	2
44	внутренней речи и	2	2
45	в свою очередь	4	2
46	само по себе	1	2
47	той или иной	3	2
48	как мы уже	2	2
49	одной и той	2	2
50	как и в	1	2
51	внутренней речи в	1	2
52	в так называемой	2	1
53	в другом месте	1	1
54	что иное как	2	1
55	и том же	1	1
56	в своем развитии	1	1
57	мы должны будем	1	1
58	играет решающую роль	1	1
59	одному и тому	1	1
60	и характер его	1	1
61	более или менее	1	1
62	с их точки	1	1
63	же представляет собой	1	1
64	то же самое	4	1
65	в этом случае	3	1
66	с точки зрения	5	1
67	одним из главнейших	1	1
68	в дальнейшем мы	1	1
69	о которой мы	1	1
70	на один из	1	1
71	до сих пор	1	1
72	тот или иной	1	1
73	к тому как	1	1
74	хотя бы и	1	1
75	и содержание и	2	1
76	распадаются на две	1	1
77	в человеческом обществе	1	1
78	и как в	1	1
79	этого может быть	1	1
80	в гораздо большей	1	1
81	этом мы будем	1	1
82	поэтому было бы	1	1
83	одном и том	1	1
84	ту или иную	3	1
85	что было бы	1	1
86	отнюдь не является	1	1
87	в ход этот	1	1
88	этого слова мы	1	1
89	мы увидим дальше	1	1
90	в процессе развития	1	1
91	что мы не	1	1
92	форма внутренней речи	1	1
93	является не просто	1	1
94	не что иное	2	1
95	мы наблюдаем в	1	1
96	или иными предметами	1	1
97	находит свое отражение	1	1
98	и тем же	1	1
99	и т.д в	1	1
100	не только в	3	1
101	приходится иметь дело	2	1
102	мы не знаем	2	1
103	из которых каждая	1	1
104	содержание и форму	2	1
105	тот же самый	1	1
106	которые являются для	1	1
107	определенное значение он	1	1
108	в значительной степени	2	1
109	и не могут	1	1
110	к утверждению что	1	1
111	но главным образом	1	1
112	дальнейшем мы будем	1	1
113	остается тем же	1	1
114	возникновения и развития	2	1
115	мы говорили выше	1	1
116	что же представляет	1	1
117	их точки зрения	1	1
118	что мы в	1	1
119	решающую роль в	1	1
120	существенно отличаются от	1	1
121	есть не что	2	1
122	и как бы	1	1
123	мы увидим ниже	1	1
124	и тому же	1	1
125	мы не можем	1	1
126	связанных между собой	1	1
127	связи с этим	2	1
128	так как в	1	1
129	до того как	1	1
130	к одному и	1	1
131	двух точек зрения	1	1
132	мы будем говорить	2	1
133	мы можем проследить	1	1
134	и как мы	1	1
135	но все эти	1	1
136	которые ближе всего	1	1
137	к тому что	2	1
138	в силу которого	1	1
139	и речевое общение	1	1
140	этот вопрос в	1	1
141	в последнем счете	1	1
142	мы увидим что	2	1
143	в конце концов	3	1
144	что оно является	1	1
