N	2gram	Tiupa_Anal_1	FransuaR
1	и в	18	40
2	то есть	11	18
3	и его	5	17
4	прежде всего	6	16
5	в этом	13	15
6	в романе	1	15
7	мы уже	1	13
8	не только	15	13
9	в его	13	13
10	и не	21	13
11	вовсе не	2	12
12	что в	5	12
13	как и	13	11
14	но и	17	11
15	таким образом	3	10
16	как мы	2	10
17	и т.п	5	10
18	в сущности	6	9
19	он не	3	9
20	в них	1	9
21	может быть	29	9
22	и все	3	9
23	и до	2	8
24	той же	2	8
25	и на	5	8
26	отношение к	2	8
27	все эти	2	8
28	и с	2	8
29	во время	1	8
30	в том	27	8
31	у него	1	8
32	но в	8	8
33	то же	9	7
34	культуры и	1	7
35	он и	1	7
36	в виду	1	7
37	в ту	1	7
38	в одном	1	7
39	и др	1	7
40	во всех	1	6
41	в самом	6	6
42	в этих	1	6
43	в то	9	6
44	же время	6	6
45	связи с	1	6
46	связь с	1	6
47	в той	8	6
48	в своей	6	6
49	в году	1	5
50	в нем	3	5
51	в основе	6	5
52	и для	1	5
53	xx века	1	5
54	в особенности	1	5
55	те же	1	5
56	в литературе	4	5
57	для него	2	5
58	то что	6	5
59	не было	1	5
60	а не	17	5
61	в связи	1	5
62	как раз	1	5
63	в своих	1	5
64	смысле слова	1	4
65	также и	2	4
66	жизни и	1	4
67	в ней	1	4
68	в нашем	3	4
69	в мире	8	4
70	было бы	2	4
71	ни в	4	4
72	том что	12	4
73	в их	5	4
74	даже в	3	4
75	того чтобы	3	4
76	в области	4	4
77	мы встречаем	1	4
78	о том	5	4
79	и о	2	4
80	роль в	2	4
81	особенно в	2	4
82	а также	3	4
83	и во	1	4
84	один из	2	4
85	только на	1	4
86	из них	2	4
87	так как	2	4
88	за этим	1	4
89	и даже	1	4
90	до сих	1	4
91	здесь в	1	4
92	и потому	2	4
93	в данном	2	4
94	сих пор	1	4
95	в культуре	3	4
96	самом деле	2	3
97	на самом	2	3
98	и есть	3	3
99	только для	2	3
100	он был	1	3
101	с его	3	3
102	по отношению	6	3
103	отличие от	6	3
104	в этой	5	3
105	и как	5	3
106	и наконец	1	3
107	и к	3	3
108	в себе	11	3
109	при этом	12	3
110	большей или	4	3
111	всех этих	1	3
112	сокровенный смысл	1	3
113	в отличие	6	3
114	их в	1	3
115	для этого	2	3
116	вплоть до	1	3
117	дело не	3	3
118	одна из	1	3
119	во всем	1	3
120	о нем	3	3
121	начиная с	1	3
122	но все	1	3
123	здесь не	2	3
124	в ее	1	3
125	не подлежит	1	3
126	еще в	2	3
127	если бы	3	3
128	в другом	4	3
129	связь между	1	3
130	между тем	5	3
131	нуждается в	8	3
132	что и	3	3
133	во всей	1	3
134	или меньшей	4	3
135	еще не	3	3
136	только в	6	3
137	так и	4	3
138	в начале	2	3
139	не так	1	3
140	мы находим	1	3
141	для того	4	3
142	в частности	19	3
143	не может	22	3
144	вместе с	4	3
145	ко всем	1	3
146	как в	1	3
147	такого рода	5	3
148	как бы	5	3
149	и от	1	3
150	но это	1	3
151	а в	9	3
152	между ними	1	3
153	они не	1	3
154	том числе	3	3
155	как известно	3	2
156	одним из	3	2
157	например в	1	2
158	того же	4	2
159	по преимуществу	1	2
160	включая и	1	2
161	мы не	1	2
162	при анализе	1	2
163	со смертью	1	2
164	хотя бы	3	2
165	и был	1	2
166	меньшей степени	1	2
167	быть в	1	2
168	характер он	1	2
169	но не	10	2
170	эпизод с	1	2
171	тут же	1	2
172	думать что	2	2
173	в течение	1	2
174	что он	3	2
175	все же	4	2
176	и той	1	2
177	его к	2	2
178	в которой	2	2
179	в целом	5	2
180	он в	1	2
181	из этих	2	2
182	к тем	1	2
183	на его	2	2
184	как он	3	2
185	не к	2	2
186	свидетельствует о	2	2
187	одной и	1	2
188	на этом	2	2
189	здесь мы	1	2
190	лишь в	5	2
191	далеко не	6	2
192	только во	1	2
193	точки зрения	6	2
194	в котором	3	2
195	жизни с	1	2
196	своего рода	3	2
197	одном из	1	2
198	но он	1	2
199	том же	1	2
200	не менее	1	2
201	этом отношении	2	2
202	представляется нам	1	2
203	числе и	1	2
204	той или	6	2
205	пролог и	1	2
206	данном случае	2	2
207	на основе	2	2
208	смертью в	2	2
209	и сам	2	2
210	времени и	6	2
211	одного из	2	2
212	можно сказать	2	2
213	в разных	1	2
214	говорит об	1	2
215	образом в	1	2
216	основе своей	2	2
217	с другой	4	2
218	это не	6	2
219	для установления	1	2
220	в большей	1	2
221	к нему	3	2
222	как нечто	1	2
223	который в	2	2
224	включает в	1	2
225	но как	1	2
226	и ее	1	2
227	вот этот	1	2
228	слова в	1	2
229	встречаемся с	1	2
230	или иной	6	2
231	подлежит никакому	1	2
232	влияние на	1	2
233	именно в	4	2
234	романа в	2	2
235	нового времени	1	2
236	что для	1	2
237	о чем	1	2
238	из этой	1	2
239	в состоянии	1	2
240	смысл в	1	2
241	этого слова	7	2
242	о мире	1	2
243	какой бы	2	2
244	потому что	2	2
245	хотя в	1	2
246	мы увидим	1	2
247	отношению к	5	2
248	из этого	1	2
249	все что	1	2
250	стороны одной	1	1
251	эпизод где	1	1
252	говоря о	2	1
253	отношения к	2	1
254	и т	3	1
255	предполагает что	1	1
256	художественного произведения	5	1
257	области литературы	1	1
258	этого мира	1	1
259	от своей	1	1
260	все те	1	1
261	собственном смысле	1	1
262	долгое время	1	1
263	элементы в	1	1
264	есть не	8	1
265	на тех	1	1
266	мы имеем	6	1
267	под ними	1	1
268	ее оболочек	1	1
269	ни единого	1	1
270	есть нечто	1	1
271	что иное	5	1
272	принадлежит к	1	1
273	требует от	1	1
274	ведь один	1	1
275	смысл и	3	1
276	быть понято	1	1
277	литературы и	1	1
278	между собой	2	1
279	иное как	5	1
280	бы то	3	1
281	тем как	1	1
282	во внешнем	3	1
283	то он	2	1
284	не входит	1	1
285	иметь дело	1	1
286	нет и	2	1
287	связи и	1	1
288	в художественном	3	1
289	перед нами	1	1
290	смысле этого	1	1
291	сознания в	4	1
292	не являются	2	1
293	именно эта	1	1
294	но ее	1	1
295	со своей	1	1
296	к художественному	1	1
297	что это	1	1
298	представляет собой	16	1
299	или во	1	1
300	остается вне	1	1
301	в известном	1	1
302	с некоторым	1	1
303	и тот	1	1
304	но его	1	1
305	имеем в	1	1
306	в ряду	2	1
307	если он	1	1
308	все они	1	1
309	вернуться к	1	1
310	к миру	1	1
311	культуры а	1	1
312	здесь имеются	1	1
313	платону в	1	1
314	не как	1	1
315	речи в	1	1
316	но прежде	1	1
317	том чтобы	7	1
318	в первом	2	1
319	свое время	2	1
320	подобно тому	3	1
321	что ни	1	1
322	что может	1	1
323	и по	2	1
324	всех своих	1	1
325	или иных	2	1
326	без исключения	1	1
327	и убеждения	1	1
328	в основу	1	1
329	то ни	3	1
330	могла бы	3	1
331	а затем	1	1
332	и ей	1	1
333	была в	1	1
334	на все	2	1
335	а как	2	1
336	его в	1	1
337	заключается в	1	1
338	при встрече	3	1
339	с другими	4	1
340	и тем	1	1
341	из первых	1	1
342	смерть и	1	1
343	для них	1	1
344	литературного произведения	41	1
345	произведение как	1	1
346	все равно	1	1
347	с тем	1	1
348	и уже	1	1
349	несмотря на	2	1
350	должно быть	2	1
351	такой же	2	1
352	над его	1	1
353	остается в	1	1
354	и конец	1	1
355	на первый	1	1
356	и при	1	1
357	при изучении	2	1
358	таким же	1	1
359	этой связи	1	1
360	определяется и	1	1
361	в отношении	1	1
362	с точки	4	1
363	имеется и	1	1
364	то его	1	1
365	всякий раз	3	1
366	это всего	1	1
367	этот сокровенный	1	1
368	втором случае	1	1
369	которые в	2	1
370	не в	14	1
371	она в	1	1
372	его создания	2	1
373	и эти	1	1
374	и более	4	1
375	по себе	4	1
376	мы встречаемся	1	1
377	в историческом	1	1
378	о подлинном	1	1
379	случае мы	1	1
380	тому что	1	1
381	раз и	1	1
382	текстом и	2	1
383	суждения о	1	1
384	тем самым	7	1
385	ничего не	1	1
386	было не	1	1
387	которого и	1	1
388	эпизод в	1	1
389	только не	2	1
390	никогда не	2	1
391	единого целого	1	1
392	эта сторона	1	1
393	под этим	1	1
394	к концу	1	1
395	по своей	6	1
396	ему и	1	1
397	прежде чем	1	1
398	умирающего и	1	1
399	мире и	2	1
400	входят в	1	1
401	как будто	3	1
402	или лучше	1	1
403	одно и	1	1
404	наконец в	1	1
405	здесь совершенно	1	1
406	отличается от	2	1
407	всего в	1	1
408	что оно	1	1
409	смерти и	1	1
410	все еще	1	1
411	время он	1	1
412	где он	1	1
413	особый тип	1	1
414	его текстом	1	1
415	оно может	3	1
416	свою очередь	1	1
417	людей в	1	1
418	в в	1	1
419	языка и	1	1
420	в собственном	3	1
421	как по	1	1
422	может только	1	1
423	в себя	6	1
424	в произведении	5	1
425	и самого	2	1
426	в пределах	2	1
427	на том	1	1
428	произведения с	2	1
429	нельзя не	1	1
430	не с	4	1
431	а этот	1	1
432	здесь как	1	1
433	в последующих	1	1
434	аналогичное но	1	1
435	том как	1	1
436	место но	1	1
437	на что	1	1
438	эти три	1	1
439	с ним	4	1
440	на уровне	3	1
441	является по	2	1
442	произведения как	7	1
443	автора если	2	1
444	внимание на	1	1
445	на художественную	1	1
446	и внутреннее	1	1
447	за пределами	2	1
448	и что	1	1
449	состоит что	1	1
450	советское литературоведение	1	1
451	моменты и	1	1
452	принимают участие	2	1
453	положения и	1	1
454	на отдельные	1	1
455	в отрыве	2	1
456	во втором	1	1
457	который и	1	1
458	из древнейших	1	1
459	и только	1	1
460	все время	1	1
461	которой в	1	1
462	в него	1	1
463	и всего	1	1
464	того что	4	1
465	в современной	1	1
466	быть и	1	1
467	и одновременно	3	1
468	такая же	1	1
469	дело с	4	1
470	что даже	1	1
471	точнее всего	1	1
472	произведения то	1	1
473	что ж	1	1
474	вопрос об	3	1
475	с одной	3	1
476	в качестве	31	1
477	так что	1	1
478	для всех	1	1
479	его восприятия	1	1
480	иной форме	1	1
481	чтобы он	1	1
482	в виде	1	1
483	слова не	1	1
484	дает ему	1	1
485	языка но	1	1
486	участие в	1	1
487	ни с	3	1
488	следует что	2	1
489	и художественно	1	1
490	всяком случае	1	1
491	ними нет	1	1
492	к первой	1	1
493	каждый из	2	1
494	говорящего в	3	1
495	их именно	1	1
496	и вместе	1	1
497	были бы	1	1
498	самому автору	1	1
499	с другим	4	1
500	как художественного	2	1
501	а именно	3	1
502	места из	1	1
503	человека но	1	1
504	с той	1	1
505	что не	3	1
506	даже самого	1	1
507	его из	1	1
508	говорит о	1	1
509	превращается в	1	1
510	не ставит	1	1
511	этой части	1	1
512	более того	3	1
513	однако и	1	1
514	слов и	1	1
515	писатель в	1	1
516	отнюдь не	15	1
517	приобщение к	1	1
518	не всегда	4	1
519	время оно	1	1
520	мира в	2	1
521	понимание и	1	1
522	его внимание	1	1
523	и особенно	1	1
524	как это	1	1
525	его на	1	1
526	произведение на	1	1
527	из которых	4	1
528	в любой	1	1
529	к своему	1	1
530	не могут	3	1
531	для обозначения	1	1
532	если на	1	1
533	тому как	3	1
534	первом случае	2	1
535	за рамки	1	1
536	да и	1	1
537	согласно которому	1	1
538	жизни хотя	1	1
539	всего может	1	1
540	персонажей в	1	1
541	в художественную	1	1
542	в свое	2	1
543	здесь имеют	1	1
544	в любом	3	1
545	к объекту	3	1
546	в формах	1	1
547	как предмет	4	1
548	на ноги	1	1
549	вокруг него	1	1
550	от нас	1	1
551	встрече с	3	1
552	ко второй	1	1
553	тех или	2	1
554	или в	1	1
555	имеет дело	1	1
556	в результате	1	1
557	мира и	1	1
558	о котором	1	1
559	это как	2	1
560	ее и	1	1
561	как для	1	1
562	в литературной	1	1
563	будто бы	3	1
564	ни было	4	1
565	же в	1	1
566	отрыве от	2	1
567	на части	1	1
568	даже при	1	1
569	в целях	1	1
570	к самому	1	1
571	с людьми	1	1
572	в свою	1	1
573	не знает	1	1
574	другой стороны	2	1
575	речи и	1	1
576	это глубокое	1	1
577	не что	4	1
578	культуры в	2	1
579	тип общения	1	1
580	который не	1	1
581	и состоит	5	1
582	это была	1	1
583	также не	1	1
584	ее в	1	1
585	именно здесь	1	1
586	в таком	3	1
587	во всяком	1	1
588	случае его	1	1
