N	3gram	Vygotskiy__2	Istorich
1	так же как	1	12
2	совершенно так же	1	6
3	до сих пор	1	5
4	точно так же	1	5
5	и то что	1	5
6	с другой стороны	1	4
7	не может быть	6	4
8	в данном случае	3	3
9	по сравнению с	5	3
10	мы видели что	3	3
11	на то что	6	3
12	как мы видели	1	3
13	о том что	4	2
14	мы имеем в	1	2
15	то же самое	2	2
16	в таких случаях	1	2
17	так как он	1	2
18	смысле этого слова	3	2
19	же как он	1	2
20	мы видели выше	1	2
21	то что он	2	2
22	после того как	1	2
23	в связи с	6	2
24	мы увидим что	2	2
25	на этот вопрос	5	2
26	на том что	2	1
27	потому что он	2	1
28	а не за	1	1
29	между небом и	1	1
30	основана на том	1	1
31	мере того как	1	1
32	там где нет	1	1
33	но так как	1	1
34	он показывает что	1	1
35	подобно тому как	2	1
36	было бы назвать	1	1
37	и по существу	1	1
38	в том числе	3	1
39	по мере того	1	1
40	и целый ряд	1	1
41	указывает на то	1	1
42	что в этом	1	1
43	что как бы	1	1
44	выводы к которым	1	1
45	если верно что	1	1
46	как и все	1	1
47	небом и землей	1	1
48	он говорит что	1	1
49	в зависимости от	6	1
50	является то что	2	1
51	что он не	2	1
52	друг на друга	1	1
53	из которых он	1	1
54	не имеет никакого	1	1
55	установить что в	1	1
56	мы видим в	2	1
57	а в связи	1	1
58	мы уже выше	1	1
59	за то что	1	1
60	что здесь на	1	1
61	он делает это	1	1
62	в этой форме	1	1
63	о том как	1	1
64	что представление об	1	1
65	видели что в	1	1
66	их в связь	1	1
67	она связана с	1	1
68	не потому что	2	1
69	если бы мы	2	1
70	таким образом и	1	1
71	не могут быть	1	1
72	с той же	1	1
73	не в том	1	1
74	но вместе с	1	1
75	целый ряд других	1	1
76	потому что мы	1	1
77	делает это не	1	1
78	но в чем	1	1
79	что же это	1	1
80	мы уже видели	2	1
81	таким образом становится	1	1
82	что вовсе не	1	1
83	вовсе не в	2	1
84	мы не можем	3	1
85	же самое что	2	1
86	ничего общего с	1	1
87	в целом и	1	1
88	и тем самым	1	1
89	легко заметить что	2	1
90	то он делает	1	1
91	можно сказать что	1	1
92	ответить на этот	1	1
93	этого слова а	1	1
94	как и в	1	1
95	может рассматриваться как	3	1
96	только тогда когда	2	1
97	указывают на то	1	1
