N	2gram	Tiupa_Hudo_2	Psycholo
1	в том	15	37
2	и в	28	32
3	и что	1	22
4	то есть	1	21
5	том что	19	21
6	потому что	2	21
7	в искусстве	1	21
8	то что	6	21
9	что в	5	20
10	может быть	8	18
11	так же	3	18
12	точки зрения	2	17
13	что и	4	17
14	не может	4	17
15	самом деле	3	16
16	что она	7	16
17	того чтобы	4	14
18	то же	6	13
19	в этом	13	13
20	при этом	11	13
21	для того	4	13
22	что он	8	13
23	в самом	5	12
24	заключается в	1	12
25	не только	11	12
26	по себе	1	12
27	так как	1	12
28	было бы	3	11
29	в основе	2	11
30	и т	4	10
31	когда он	1	10
32	с точки	2	10
33	но и	9	10
34	как и	11	10
35	и не	18	10
36	как в	5	9
37	никогда не	5	9
38	тем что	6	9
39	что все	3	9
40	в своих	1	9
41	на деле	1	8
42	той же	2	8
43	что это	5	8
44	не в	13	8
45	не менее	5	8
46	дело с	2	8
47	т п	2	8
48	того что	1	8
49	в сущности	1	7
50	что они	4	7
51	все эти	1	7
52	и его	5	7
53	как будто	4	7
54	к тому	7	7
55	можно было	3	7
56	только в	4	7
57	мы знаем	2	7
58	а не	14	7
59	сказать что	2	7
60	что если	1	6
61	в этой	5	6
62	в художественном	4	6
63	он не	4	6
64	если бы	6	6
65	те же	2	6
66	о том	12	6
67	все время	3	6
68	как бы	5	6
69	художественное произведение	1	6
70	же самое	3	6
71	показать что	1	5
72	и на	3	5
73	только на	5	5
74	что у	3	5
75	искусства в	1	5
76	все это	3	5
77	в то	6	5
78	только из	1	5
79	есть только	1	5
80	в ней	3	5
81	и даже	1	5
82	до сих	2	5
83	вслед за	4	5
84	отнюдь не	2	5
85	сих пор	2	5
86	как раз	4	5
87	этом отношении	1	5
88	как на	2	5
89	же как	2	4
90	едва ли	3	4
91	мы имеем	1	4
92	столь же	3	4
93	все же	2	4
94	в действительности	1	4
95	в нем	3	4
96	том случае	1	4
97	и с	6	4
98	и тем	1	4
99	в жизни	8	4
100	несмотря на	3	4
101	в данном	2	4
102	иначе говоря	1	4
103	знаем что	1	4
104	образом и	1	4
105	и более	1	4
106	тому что	4	4
107	того как	2	4
108	ничего не	5	4
109	как она	1	4
110	что на	3	4
111	и для	2	4
112	тем не	4	4
113	и это	3	4
114	данном случае	2	4
115	и когда	1	4
116	и сам	5	4
117	о ней	1	4
118	никак не	1	4
119	между тем	8	4
120	из них	2	4
121	от того	1	4
122	а на	1	4
123	в творчестве	1	4
124	как это	7	4
125	наряду с	5	4
126	с этой	1	4
127	случае если	1	4
