N	2gram	Bakhtin_Fr_7	formyVre
1	и в	41	50
2	то есть	20	33
3	в романе	7	32
4	в этом	15	25
5	в нем	7	24
6	человека в	2	17
7	и его	9	16
8	в литературе	2	16
9	прежде всего	11	15
10	как мы	11	14
11	и не	7	14
12	в его	12	13
13	вовсе не	7	13
14	по существу	8	12
15	так и	10	12
16	человека и	1	11
17	то же	13	11
18	мы уже	12	11
19	таким образом	19	11
20	может быть	4	11
21	и как	2	10
22	но в	8	10
23	времени и	1	10
24	с его	2	9
25	все эти	13	9
26	роль в	2	9
27	не только	5	9
28	в то	10	9
29	ничего не	4	9
30	же время	9	9
31	в том	11	9
32	в конце	8	9
33	в других	1	9
34	в особенности	2	9
35	и др	2	9
36	того же	3	8
37	и на	4	8
38	в самом	1	8
39	ни в	6	8
40	его жизни	1	8
41	но и	9	8
42	и их	3	8
43	как и	14	8
44	жизни и	3	8
45	на античной	1	7
46	это время	1	7
47	так сказать	3	7
48	характер и	1	7
49	времени в	1	7
50	и во	2	7
51	не было	3	7
52	героя и	1	7
53	например в	3	6
54	между двумя	1	6
55	время в	2	6
56	во всех	3	6
57	как в	5	6
58	с этим	2	6
59	все же	1	6
60	это не	6	6
61	в их	3	6
62	так как	3	6
63	с ее	3	6
64	в ее	1	6
65	в дальнейшем	1	6
66	связи с	1	6
67	в жизни	1	6
68	у него	6	6
69	то что	8	6
70	в частности	1	6
71	не может	3	6
72	так же	5	6
73	в результате	2	6
74	и все	14	6
75	метаморфозы в	1	6
76	отношению к	2	5
77	и до	6	5
78	время как	1	5
79	еще не	2	5
80	но не	1	5
81	этого типа	1	5
82	и у	5	5
83	не в	9	5
84	этот ряд	1	5
85	он не	4	5
86	превращения в	2	5
87	в основе	1	5
88	точки зрения	5	5
89	в разных	2	5
90	только и	1	5
91	но все	4	5
92	в образе	4	5
93	до нас	5	5
94	в связи	2	5
95	в основном	1	5
96	что в	9	5
97	и другие	3	5
98	этого романа	1	4
99	и то	2	4
100	и это	5	4
101	этого мира	1	4
102	уже указывали	1	4
103	конечно и	1	4
104	в ней	5	4
105	для других	1	4
106	в своем	9	4
107	но на	1	4
108	время и	1	4
109	чтобы они	1	4
110	и с	4	4
111	в них	7	4
112	том что	4	4
113	в котором	1	4
114	сны и	1	4
115	исторического времени	2	4
116	здесь на	2	4
117	в процессе	2	4
118	не имеет	3	4
119	потому что	5	4
120	к себе	1	4
121	здесь не	1	4
122	жизнь и	2	4
123	или как	1	4
124	только в	6	4
125	характерно что	2	4
126	и т.п	9	4
127	влияние на	4	4
128	до конца	2	4
129	на этой	4	4
130	нет ничего	1	4
131	пространства и	2	4
132	в той	3	4
133	все это	10	4
134	кроме того	3	4
135	и для	5	4
136	романе и	1	4
137	том числе	4	4
138	отношения к	1	3
139	а как	1	3
140	есть не	2	3
141	мы не	2	3
142	время здесь	2	3
143	в сущности	4	3
144	в виду	4	3
145	значение и	1	3
146	по отношению	2	3
147	себе и	1	3
148	к концу	1	3
149	хотя и	4	3
150	в себе	11	3
151	и те	3	3
152	вследствие этого	1	3
153	все ее	1	3
154	при этом	3	3
155	одно и	2	3
156	в основу	1	3
157	его в	3	3
158	и других	2	3
159	эти моменты	1	3
160	здесь нет	2	3
161	для них	1	3
162	и уже	1	3
163	между ними	1	3
164	в этих	2	3
165	в отношении	3	3
