N	2gram	Bakhtin_Fr_8	Myshleni
1	речи и	3	30
2	в этом	14	29
3	точки зрения	6	28
4	речи в	1	27
5	и в	56	26
6	не только	8	24
7	то что	3	24
8	таким образом	17	23
9	с точки	2	21
10	и речи	1	19
11	того чтобы	4	19
12	для того	2	18
13	в том	13	18
14	и не	9	18
15	том что	8	17
16	потому что	6	16
17	для других	1	15
18	как и	5	15
19	как мы	7	14
20	того что	1	14
21	так как	4	14
22	так же	2	14
23	с помощью	3	13
24	и его	12	12
25	вместе с	2	12
26	что в	5	12
27	мысли и	1	11
28	в которой	4	11
29	в слове	2	11
30	только не	2	11
31	но и	9	11
32	не может	2	11
33	что они	2	10
34	в развитии	2	10
35	слова и	3	10
36	по своей	4	10
37	в сущности	8	9
38	в самом	9	9
39	в себе	4	9
40	тому что	1	9
41	по сравнению	1	9
42	тем что	1	9
43	по своему	8	9
44	то же	11	8
45	той же	6	8
46	что она	2	8
47	что он	2	8
48	только в	9	8
49	ребенка и	1	8
50	сравнению с	1	8
51	ее в	1	8
52	сказать что	3	8
53	и то	2	7
54	мы не	2	7
55	и к	4	7
56	с самого	1	7
57	самого начала	1	7
58	к тому	1	7
59	может быть	3	7
60	прежде всего	6	7
61	самом деле	2	6
62	вопрос о	1	6
63	во всех	8	6
64	по отношению	1	6
65	все же	2	6
66	и слова	1	6
67	что это	4	6
68	все эти	15	6
69	было бы	2	6
70	и тем	1	6
71	в ее	6	6
72	что эта	1	6
73	возникает из	1	6
74	между собой	1	6
75	и что	1	6
76	заключается в	1	6
77	именно в	1	6
78	а не	2	6
79	как бы	11	6
80	речи как	1	6
81	как на	1	6
82	тем же	1	5
83	из всех	2	5
84	речь не	1	5
85	чем это	1	5
86	и с	8	5
87	и значение	1	5
88	с тем	2	5
89	тогда когда	1	5
90	в процессе	5	5
91	слова как	1	5
92	речи не	1	5
93	же самое	1	5
94	данном случае	2	5
95	является в	1	5
96	если бы	2	5
97	в виду	1	5
98	на вопрос	1	5
99	можно сказать	2	5
100	с одной	4	5
101	в качестве	4	5
102	что внутренняя	1	5
103	в начале	1	5
104	одно из	1	5
105	и их	8	5
106	слова в	1	5
107	одной стороны	2	5
108	до конца	11	5
109	в данном	2	5
110	отношению к	1	5
111	с этой	2	5
112	и для	2	5
113	в речи	2	5
114	бы в	3	5
115	показать что	1	4
116	еще не	10	4
117	с другой	2	4
118	в нашем	2	4
119	как в	1	4
120	стороны и	1	4
121	целый ряд	2	4
122	но в	6	4
123	не можем	1	4
124	и во	2	4
125	чем в	1	4
126	в котором	2	4
127	не в	3	4
128	в той	6	4
129	не по	1	4
130	никогда не	5	4
131	связи с	6	4
132	в области	5	4
133	не могут	1	4
134	что оно	1	4
135	имеет место	1	4
136	речи мы	1	4
137	о том	4	4
138	в его	18	4
139	и только	1	4
140	в свете	4	4
141	одной из	3	4
142	по этому	1	4
143	так что	3	4
144	функции и	1	4
145	и от	1	4
146	и наконец	3	4
147	гораздо более	1	4
148	на самом	2	3
149	что эти	2	3
150	мы уже	10	3
151	из ее	1	3
152	в ней	4	3
153	в чем	1	3
154	мышления как	1	3
155	но не	5	3
156	в этой	6	3
157	в одной	1	3
158	как к	2	3
159	самом начале	1	3
160	в этот	1	3
161	из этих	1	3
162	стремились показать	1	3
163	он не	5	3
164	в первой	3	3
165	так и	13	3
166	с другими	1	3
167	мы видели	5	3
168	такой же	5	3
169	обратимся к	1	3
170	для него	2	3
171	в своей	2	3
172	мы в	1	3
173	друг другу	2	3
174	состоит в	1	3
175	на другую	1	3
176	на котором	2	3
177	в основе	4	3
178	только и	1	3
179	в самой	1	3
180	в другую	1	3
181	во всем	4	3
182	этом отношении	1	3
183	представляется нам	1	3
184	его с	1	3
185	с собой	2	3
186	мог бы	1	3
187	для этого	1	3
188	с ним	2	3
189	нашей работы	2	3
190	но мы	1	3
191	что и	3	3
192	это не	2	3
193	к нему	2	3
194	мысль и	1	3
195	значений и	1	3
196	мы видим	6	3
