N	2gram	Voloshinov_1	Analitik
1	не только	4	22
2	и в	12	18
3	как и	5	14
4	так и	4	14
5	в этом	4	14
6	и его	13	13
7	но и	3	13
8	том что	5	12
9	в качестве	1	12
10	и не	10	12
11	в частности	1	12
12	при этом	6	11
13	то есть	1	10
14	как бы	13	10
15	что в	2	9
16	может быть	14	9
17	а не	5	9
18	в том	6	9
19	с его	2	8
20	по отношению	11	7
21	в русской	1	7
22	в его	2	7
23	с другой	4	7
24	но не	2	7
25	отношению к	11	7
26	еще не	3	6
27	он не	2	6
28	не в	4	6
29	к тому	1	6
30	для него	3	6
31	о том	3	6
32	мы имеем	2	5
33	в самом	4	5
34	в слове	1	5
35	что и	2	5
36	между тем	3	5
37	уже не	4	5
38	никогда не	5	5
39	и т.п	1	5
40	в свою	1	5
41	прежде всего	8	5
42	не является	1	5
43	в результате	1	5
44	другой стороны	2	5
45	и на	4	4
46	столь же	1	4
47	отнюдь не	5	4
48	в своем	2	4
49	и к	4	4
50	таким образом	12	4
51	по себе	3	4
52	в одном	1	4
53	имеем дело	1	4
54	не менее	3	4
55	свою очередь	1	4
56	в пределах	3	4
57	можно сказать	5	4
58	русской литературе	1	4
59	крайней мере	1	4
60	себя в	1	4
61	не есть	2	4
62	далеко не	1	4
63	по крайней	1	4
64	о чем	1	4
65	в данном	2	4
66	все же	4	4
67	перед нами	1	4
68	героя и	5	4
69	я и	1	3
70	едва ли	2	3
71	мы не	3	3
72	в целом	1	3
73	уже в	2	3
74	здесь не	3	3
75	что они	1	3
76	как в	5	3
77	тому же	2	3
78	нашего времени	1	3
79	подобно тому	1	3
80	то же	5	3
81	его в	4	3
82	ко второму	1	3
83	и того	1	3
84	точки зрения	14	3
85	и без	1	3
86	все это	3	3
87	до известной	2	3
88	в то	2	3
89	ничего не	2	3
90	же время	1	3
91	с ее	1	3
92	в ее	1	3
93	данном случае	2	3
94	не должно	1	3
95	в произведении	1	3
96	жизнь и	1	3
97	именно в	1	3
98	было бы	1	3
99	дело с	2	3
100	к содержанию	6	3
101	этом отношении	1	3
102	в особенности	2	3
103	что не	4	3
104	не было	1	3
105	не всегда	1	3
106	вступает в	1	3
107	его как	2	3
108	как это	2	3
109	известной степени	2	3
110	и героем	1	3
111	к этому	2	3
112	только к	1	2
113	например в	1	2
114	самом деле	3	2
115	по преимуществу	1	2
116	на себя	1	2
117	и он	1	2
118	в ней	6	2
119	во всех	1	2
120	конечном счете	1	2
121	в общем	1	2
122	это и	1	2
123	сама по	1	2
124	как к	3	2
125	нам кажется	1	2
126	когда он	3	2
127	как уже	2	2
128	но в	5	2
129	все эти	3	2
130	в себе	3	2
131	что она	1	2
132	в нем	6	2
133	не как	1	2
134	художественного высказывания	1	2
135	и вот	1	2
136	и по	3	2
137	значительной степени	1	2
138	входит в	1	2
139	это не	2	2
140	в жизни	5	2
141	в них	3	2
142	автору и	3	2
143	несмотря на	1	2
144	высказывания как	4	2
145	с точки	2	2
146	от его	1	2
147	этих моментов	1	2
148	тем не	3	2
149	дело в	4	2
150	по своей	1	2
151	сводится к	1	2
152	в момент	2	2
153	могут быть	2	2
154	в себя	2	2
155	те же	2	2
156	с героем	3	2
157	и здесь	2	2
158	или иным	1	2
159	на примере	2	2
160	в значительной	1	2
161	в конечном	1	2
162	в форме	2	2
163	только в	6	2
164	то в	1	2
165	и ее	3	2
166	с одной	2	2
167	все они	2	2
168	в большинстве	1	2
169	всяком случае	1	2
170	нуждается в	3	2
171	произведения и	3	2
172	мы можем	2	2
173	это по	1	2
174	одной стороны	2	2
175	и прежде	1	2
176	говорит о	1	2
177	на эту	1	2
178	там где	2	2
179	что мы	5	2
180	связь с	2	2
181	не может	16	2
182	вместе с	2	2
183	и потому	2	2
184	когда мы	1	2
185	тому как	1	2
186	да и	3	2
187	и для	3	2
188	хотя и	1	2
189	и все	2	2
190	не должен	1	2
191	то что	5	2
192	нам не	1	2
193	сказать что	7	2
194	читателя и	1	2
195	в искусстве	1	2
196	во всяком	1	2
197	а между	1	1
198	произведения но	1	1
199	сам по	1	1
200	на самом	4	1
201	ее до	1	1
202	тем же	1	1
203	из его	1	1
204	не имеют	1	1
205	с таким	1	1
206	в зависимости	2	1
207	мы уже	1	1
208	единство и	1	1
209	ни единого	1	1
210	высказывания в	1	1
211	простым воспроизведением	1	1
212	зависимости от	4	1
213	не способен	2	1
214	к общему	1	1
215	стороны его	1	1
216	в таком	1	1
217	между собой	2	1
218	на их	1	1
219	так если	1	1
220	тем как	2	1
221	то мы	1	1
222	как если	4	1
223	не требует	1	1
224	это бывает	1	1
225	отношение к	4	1
226	произведение не	1	1
227	за пределы	4	1
228	один и	1	1
229	в истории	1	1
230	независимо от	2	1
231	с чисто	2	1
232	этой стороны	2	1
233	и точность	1	1
234	произведения так	1	1
235	имеет в	3	1
236	себе не	1	1
237	поскольку мы	1	1
238	моментов в	1	1
239	сливается с	2	1
240	к художественному	1	1
241	не можем	1	1
242	та же	1	1
243	смыслу в	1	1
244	бы не	2	1
245	обычной жизненной	1	1
246	и тот	1	1
247	мы обратимся	1	1
248	во многих	1	1
249	двух других	1	1
250	однако он	1	1
251	какой бы	1	1
252	здесь мы	1	1
253	совпадают с	1	1
254	того кто	1	1
255	говорящих и	1	1
256	произведения с	1	1
257	в другом	1	1
258	связанных с	1	1
259	высказывания и	2	1
260	в художественном	3	1
261	с другими	2	1
262	который и	1	1
263	и иных	1	1
264	этом смысле	1	1
265	отражение в	1	1
266	из нее	1	1
267	рядом с	1	1
268	которой он	1	1
269	должно быть	1	1
270	обратимся к	1	1
271	остается в	1	1
272	со всей	1	1
273	и становится	1	1
274	и сейчас	1	1
275	в своей	3	1
276	ее внутренней	1	1
277	это делает	1	1
278	место в	2	1
279	с уверенностью	1	1
280	субъективного сознания	1	1
281	произведения в	1	1
282	для этого	1	1
283	для нее	1	1
284	ни были	1	1
285	или иного	1	1
286	же мы	1	1
287	случае мы	1	1
288	автора и	2	1
289	он как	1	1
290	с ним	3	1
291	передний план	1	1
292	как о	1	1
293	на него	2	1
294	своего героя	1	1
295	в основе	1	1
296	совпадает с	2	1
297	отрешиться от	1	1
298	у него	1	1
299	бы мы	3	1
300	того чтобы	1	1
301	слова как	1	1
302	слушателя к	1	1
303	и интонациями	1	1
304	и является	4	1
305	внутренней и	1	1
306	а лишь	1	1
307	связи с	1	1
308	быть ни	1	1
309	слово здесь	1	1
310	как будто	1	1
311	не нуждается	1	1
312	остаются вне	2	1
313	в стиле	1	1
314	у нас	1	1
315	тем это	1	1
316	его внутренней	1	1
317	не могут	1	1
