N	2gram	Voloshinov_1	Problema
1	то есть	4	46
2	в его	6	43
3	и не	14	42
4	и в	38	38
5	и проч	1	28
6	не может	12	27
7	может быть	13	26
8	как бы	28	22
9	в художественном	1	20
10	отнюдь не	10	19
11	и с	5	17
12	и его	7	16
13	в этом	10	15
14	в нем	4	15
15	только в	6	13
16	прежде всего	21	13
17	независимо от	5	13
18	но не	2	12
19	за пределы	1	12
20	художественного творчества	5	12
21	художественного произведения	1	11
22	во всех	6	11
23	в области	5	11
24	ни в	1	11
25	и для	3	11
26	отношение к	2	10
27	таким образом	7	10
28	в их	1	10
29	к нему	2	10
30	не только	27	9
31	его в	4	9
32	но и	13	9
33	и как	9	8
34	было бы	7	8
35	точки зрения	10	8
36	место в	2	8
37	в том	2	8
38	художественное произведение	1	8
39	то что	8	8
40	еще не	3	7
41	в самом	4	7
42	вообще не	1	7
43	как и	10	7
44	не в	6	7
45	как мы	9	7
46	художественное творчество	3	7
47	с другой	1	7
48	между тем	3	7
49	отметить что	1	7
50	слова в	5	7
51	с помощью	6	7
52	совершенно не	3	7
53	в своей	2	7
54	что в	1	7
55	отношения к	3	6
56	самом деле	4	6
57	там где	1	6
58	и наконец	5	6
59	не к	3	6
60	не всегда	2	6
61	с точки	5	6
62	не есть	1	6
63	ничего не	8	6
64	дело с	1	6
65	мы можем	7	6
66	человеческой культуры	1	6
67	все же	7	6
68	а в	5	6
69	только как	1	6
70	тем как	1	5
71	в своем	1	5
72	все эти	2	5
73	при этом	9	5
74	то же	14	5
75	это не	3	5
76	творчества и	1	5
77	так и	6	5
78	в основе	2	5
79	и о	1	5
80	никогда не	7	5
81	не нужно	2	5
82	с ним	2	5
83	может иметь	1	5
84	конечно не	3	5
85	большинстве случаев	1	5
86	в большинстве	1	5
87	а не	6	5
88	его чисто	1	5
89	должно быть	2	5
90	все они	1	5
91	на самом	3	4
92	в виду	3	4
93	в ней	8	4
94	как вещь	1	4
95	конечном счете	1	4
96	относится к	2	4
97	как в	2	4
98	но в	5	4
99	в нашем	5	4
100	в себе	9	4
101	перестает быть	1	4
102	понять его	1	4
103	с миром	1	4
104	не менее	1	4
105	но они	1	4
106	тем самым	7	4
107	в то	9	4
108	чтобы стать	1	4
109	и завершение	1	4
110	представлять себе	1	4
111	должны быть	1	4
112	здесь не	2	4
113	в ее	3	4
114	в произведении	1	4
115	можно было	4	4
116	не с	3	4
117	о том	4	4
118	в конечном	1	4
119	которых мы	1	4
120	от всех	1	4
121	с ними	1	4
122	всех его	2	4
123	в форме	6	4
124	к которому	1	4
125	в романе	1	4
126	и потому	2	4
127	в более	1	4
128	хотя бы	18	4
129	может и	1	4
130	между ними	3	4
131	сказать что	3	4
132	другой стороны	1	4
133	также и	2	3
134	например в	1	3
135	которую мы	1	3
136	говорить о	1	3
137	мы будем	6	3
138	иногда и	1	3
139	нет и	3	3
140	значение имеет	1	3
141	значение для	1	3
142	связи и	1	3
143	помнить что	2	3
144	кроме того	2	3
145	и к	4	3
146	и художественного	1	3
147	не будем	1	3
148	в целом	4	3
149	творчество и	2	3
150	вследствие этого	2	3
151	к миру	2	3
152	он не	2	3
153	в мире	2	3
154	с другими	2	3
155	может стать	2	3
156	и тем	6	3
157	в слове	3	3
158	несмотря на	2	3
159	том что	3	3
160	тем не	1	3
161	и завершенного	1	3
162	на него	4	3
163	же время	7	3
164	или как	6	3
165	языка в	2	3
166	все то	2	3
167	как только	4	3
168	слова но	3	3
169	и это	7	3
170	хотя и	3	3
171	и от	7	3
172	в дальнейшем	2	3
173	ясно что	2	3
174	мы в	3	3
175	если бы	4	3
176	и содержание	2	3
177	творчества в	1	3
178	природы и	2	3
179	одной из	2	3
180	мы увидим	5	3
181	как нечто	2	3
182	вопроса о	4	3
183	слова не	2	3
184	и даже	3	3
185	бытия в	1	3
186	его как	1	3
187	связь с	2	3
188	только его	1	3
189	и на	6	3
190	в тех	3	3
191	да и	4	3
192	слова и	5	3
193	но это	2	3
194	все это	4	3
195	не является	5	3
196	культуры и	1	3
197	и все	4	3
198	не знает	3	3
199	в таком	1	3
200	все что	1	3
201	смысле слова	1	2
202	произведения но	1	2
203	можно говорить	1	2
204	относится и	1	2
205	лишь там	1	2
206	он может	1	2
207	и есть	1	2
208	в определенный	1	2
209	в котором	3	2
210	его не	2	2
211	есть не	2	2
212	со всех	2	2
213	мы имеем	2	2
214	я не	1	2
215	имеют место	1	2
216	и он	2	2
217	не остается	1	2
218	оно может	1	2
219	оценок и	1	2
220	столь же	1	2
221	в чем	1	2
222	с его	7	2
223	но как	2	2
224	иметь дело	3	2
225	или иное	4	2
226	в истории	1	2
227	дает нам	1	2
228	как к	1	2
229	себе не	1	2
230	целого произведения	2	2
231	к чему	2	2
232	что это	4	2
233	бы не	2	2
234	и те	1	2
235	лица и	1	2
236	на то	1	2
237	в звуковом	1	2
238	а к	2	2
239	не имеют	1	2
240	и частично	1	2
241	он должен	3	2
242	на этом	1	2
243	всех своих	4	2
244	существенным моментом	2	2
245	человека в	2	2
246	здесь мы	3	2
247	материала и	1	2
248	лишь в	4	2
249	искусства в	1	2
250	как таковой	3	2
251	на первый	1	2
252	и при	2	2
253	и художественно	1	2
254	не путем	1	2
255	звукового материала	1	2
256	войти в	2	2
257	том же	1	2
258	и вообще	2	2
259	и вся	1	2
260	раз и	1	2
261	в таких	1	2
262	что эта	1	2
263	она не	1	2
264	вне ее	1	2
265	одна из	1	2
266	того чтобы	7	2
267	словом но	1	2
268	слово и	3	2
269	в самой	1	2
270	и весь	1	2
271	связь и	3	2
272	связи с	3	2
273	здесь же	1	2
274	так называемый	1	2
275	этом отношении	2	2
276	у нас	4	2
277	не могут	1	2
278	же самое	5	2
279	что оно	3	2
280	для того	9	2
281	в работах	1	2
282	должен быть	2	2
283	приходится иметь	2	2
284	не слова	1	2
285	можно сделать	1	2
286	в себя	1	2
287	с самим	2	2
288	здесь нет	1	2
289	поэтому в	1	2
290	движения и	1	2
291	и здесь	3	2
292	в другом	1	2
293	другими словами	7	2
294	и что	1	2
295	в значительной	2	2
296	организма и	1	2
297	и во	1	2
298	язык в	6	2
299	к личности	1	2
300	будем называть	2	2
301	в него	1	2
302	в каких	1	2
303	того что	4	2
304	нуждается в	2	2
305	что он	2	2
306	в какой	2	2
307	себя в	4	2
308	события и	2	2
309	не можем	1	2
310	в нашей	1	2
311	языка как	1	2
312	в виде	1	2
313	в начале	3	2
314	цели и	1	2
315	что и	3	2
316	вовсе не	2	2
317	содержание и	3	2
318	произведения и	1	2
319	и искусства	1	2
320	то или	4	2
321	тем что	2	2
322	в особенности	1	2
323	или иной	4	2
324	связаны с	4	2
325	здесь в	1	2
326	миру и	2	2
327	форме и	2	2
328	души и	1	2
329	и пр	4	2
330	не было	2	2
331	в связи	2	2
332	именно поэтому	1	2
333	в частности	3	2
334	как это	5	2
335	и оценки	1	2
336	из которых	3	2
337	к своему	4	2
338	этих явлений	1	2
339	своего содержания	1	2
340	можно сказать	4	2
341	того или	5	2
342	является как	1	2
343	форм и	1	2
344	или в	2	2
345	о котором	1	2
346	той или	3	2
347	находит свое	2	2
348	чтобы его	1	2
349	мы должны	10	2
350	ни к	2	2
351	но зато	1	2
352	в этих	2	2
353	в словесном	1	2
354	говорить и	2	2
355	слово в	2	2
356	в свою	6	2
357	была бы	1	2
358	или иного	5	2
359	и другие	1	2
360	в своих	2	2
361	и эта	3	2
362	к этому	2	2
363	завершение и	1	2
364	не иначе	1	1
365	он получает	1	1
366	для построения	1	1
367	человека и	1	1
368	чувствовать себя	1	1
369	своей основной	1	1
370	это и	1	1
371	который можно	1	1
372	с природой	2	1
373	чего не	1	1
374	от которых	2	1
375	том какое	1	1
376	обойтись без	1	1
377	из всех	1	1
378	творчеством и	1	1
379	нуждаются в	2	1
380	до крайности	1	1
381	связан с	1	1
382	бы что	1	1
383	вопрос о	2	1
384	язык как	1	1
385	нам в	3	1
386	мы называем	4	1
387	высказывания в	2	1
388	несколько иным	1	1
389	так чтобы	1	1
390	что иное	2	1
391	на себя	1	1
392	всего сказанного	1	1
393	жизни как	1	1
394	хотя конечно	1	1
395	так называемые	4	1
396	такое же	1	1
397	в каждой	1	1
398	быть понято	2	1
399	ней как	1	1
400	иное как	2	1
401	так форма	1	1
402	роман и	1	1
403	и широких	1	1
404	вне которой	2	1
405	определяется чисто	1	1
406	по своему	3	1
407	и всего	2	1
408	слова как	2	1
409	то он	3	1
410	социального события	1	1
411	одном и	1	1
412	значение и	1	1
413	в помощи	2	1
414	в общем	1	1
415	в новом	1	1
416	процесс осуществления	1	1
417	себе и	2	1
418	должен понять	1	1
419	в подобных	1	1
420	и выражения	1	1
421	случайной и	1	1
422	и где	1	1
423	приходится делать	1	1
424	понять и	1	1
425	же должно	1	1
426	целый ряд	3	1
427	как уже	2	1
428	может получить	2	1
429	вопросом о	1	1
430	и внутреннюю	1	1
431	может послужить	1	1
432	оказывается с	1	1
433	как таковое	2	1
434	материалом и	2	1
435	в противоположность	1	1
436	продуктивного и	1	1
437	именно эта	1	1
438	другом случае	1	1
439	то в	1	1
440	от чего	2	1
441	помощью которого	1	1
442	бы и	2	1
443	в литературном	1	1
444	ни один	2	1
445	формы в	1	1
446	которые в	2	1
447	что так	1	1
448	в этой	6	1
449	бы только	1	1
450	время этот	1	1
451	только один	1	1
452	но ведь	6	1
453	имеет для	1	1
454	как он	1	1
455	высказывания не	2	1
456	если он	3	1
457	в наших	1	1
458	не могла	1	1
459	не нужны	1	1
460	и если	1	1
461	в первых	1	1
462	которой не	1	1
463	не воспринимаем	1	1
464	всех этих	1	1
465	нее и	1	1
466	этого вопроса	1	1
467	не как	1	1
468	понимания и	2	1
469	словесного материала	3	1
470	и вот	3	1
471	широком смысле	1	1
472	необходимо для	1	1
473	характер в	1	1
474	можно даже	1	1
475	так например	1	1
476	могла бы	1	1
477	мыслью но	1	1
478	целое как	1	1
479	его возможной	1	1
480	мы уже	10	1
481	нашем случае	1	1
482	зрения на	2	1
483	на бумаге	1	1
484	сказанного нами	1	1
485	эти высказывания	2	1
486	без нее	1	1
487	истории и	1	1
488	ведь в	3	1
489	борьбе за	1	1
490	для них	2	1
491	он является	1	1
492	нет в	1	1
493	точнее и	1	1
494	все равно	1	1
495	с тем	8	1
496	будем в	1	1
497	и уже	3	1
498	был бы	1	1
499	и правильно	1	1
500	интонация и	1	1
501	на листах	1	1
502	не становится	3	1
503	о той	1	1
504	по сравнению	1	1
505	самый момент	1	1
506	что вся	2	1
507	к одному	1	1
508	плоть и	1	1
509	чем говорится	1	1
510	в которых	2	1
511	мысли и	1	1
512	бы мы	3	1
513	действительность в	1	1
514	всю сложность	1	1
515	является только	1	1
516	может обойтись	1	1
517	его мы	1	1
518	даже к	1	1
519	и эти	1	1
520	том и	1	1
521	однако в	2	1
522	не должно	2	1
523	или если	1	1
524	по себе	1	1
525	же мы	5	1
526	и форма	2	1
527	тому что	5	1
528	на один	1	1
529	всех их	1	1
530	каждого отдельного	1	1
531	слова мы	2	1
532	или слышим	1	1
533	это чувство	1	1
534	как можно	1	1
535	человека но	1	1
536	виду что	1	1
537	но для	3	1
538	опираться на	1	1
539	иметь в	1	1
540	та или	1	1
541	следовательно и	1	1
542	все свои	1	1
543	что язык	5	1
544	и всегда	1	1
545	и без	4	1
546	именно с	1	1
547	находятся в	1	1
548	вследствие того	1	1
549	и лишь	1	1
550	или иная	1	1
551	значащий звук	1	1
552	того в	1	1
553	и является	5	1
554	ничто не	1	1
555	в сознании	3	1
556	в процессе	6	1
557	до того	3	1
558	себе это	2	1
559	и социального	3	1
560	один шаг	1	1
561	и несколько	2	1
562	есть к	1	1
563	от их	2	1
564	материала но	1	1
565	переход в	1	1
566	мы все	1	1
567	значительной степени	2	1
568	его с	1	1
569	себя только	1	1
570	для его	1	1
571	даже и	2	1
572	к утверждению	1	1
573	в наши	1	1
574	я чувствую	1	1
575	н о	2	1
576	как некое	1	1
577	творчества не	1	1
578	но каким	1	1
579	приходит к	1	1
580	продуктивность и	1	1
581	из всего	2	1
582	к такому	1	1
583	как не	2	1
584	свою очередь	4	1
585	говоря уже	1	1
586	мы конечно	2	1
587	без всякого	1	1
588	имеет язык	1	1
589	языка и	4	1
590	характер и	1	1
591	если в	1	1
592	за пределами	1	1
593	исторической жизни	1	1
594	каждый раз	1	1
595	отвлечься от	1	1
596	мы наблюдаем	1	1
597	и исторически	1	1
598	как с	2	1
599	что у	3	1
600	мимика лица	1	1
601	высказывание всегда	1	1
602	было в	4	1
603	мог бы	1	1
604	осуществляется в	1	1
605	иногда в	1	1
606	в одном	3	1
607	это только	1	1
608	разрыв с	1	1
609	это как	1	1
610	к языку	1	1
611	это возможно	1	1
612	с человеком	1	1
613	эта действительность	1	1
614	может в	1	1
615	осуществления художественного	1	1
616	мы это	1	1
617	самом широком	1	1
618	музыки в	1	1
619	вопросов но	1	1
620	словом только	1	1
621	для нас	3	1
622	мы показали	4	1
623	на отдельные	2	1
624	на протяжении	1	1
625	и смысловой	1	1
626	лишь путем	2	1
627	какое значение	1	1
628	уже только	1	1
629	них в	1	1
630	что бы	1	1
631	слова для	1	1
632	и следовательно	5	1
633	в самый	1	1
634	возможно лишь	1	1
635	поняв его	1	1
636	обе эти	1	1
637	к которой	1	1
638	кроме самого	1	1
639	этот вопрос	2	1
640	борьбы в	1	1
641	бы из	1	1
642	из сторон	1	1
643	и действительно	1	1
644	обращаться к	1	1
645	жизненные высказывания	1	1
646	психологически и	1	1
647	моментом является	1	1
648	между этими	1	1
649	не происходит	1	1
650	форме но	1	1
651	человека с	2	1
652	и теперь	1	1
653	для всех	2	1
654	это ни	1	1
655	есть в	1	1
656	уже не	4	1
657	эти системы	2	1
658	только на	3	1
659	в действительном	1	1
660	своим собственным	1	1
661	только слова	1	1
662	каким образом	1	1
663	речь в	1	1
664	языка может	1	1
665	или даже	2	1
666	в душе	2	1
667	из них	3	1
668	его и	3	1
669	разума и	1	1
670	глаза и	2	1
671	для него	3	1
672	вся внутренняя	1	1
673	ее не	1	1
674	не о	1	1
675	друг друга	2	1
676	но что	3	1
677	образом не	1	1
678	не просто	2	1
679	зрения с	1	1
680	наконец третья	1	1
681	чему не	2	1
682	тела и	1	1
683	точек зрения	4	1
684	до сих	1	1
685	ли он	2	1
686	непосредственно в	1	1
687	этим путем	1	1
688	художника или	1	1
689	именно в	1	1
690	а о	1	1
691	и нельзя	1	1
692	всякое высказывание	3	1
693	и самая	1	1
694	оно является	2	1
695	литературное произведение	2	1
696	нашего исследования	2	1
697	к постоянному	1	1
698	связано с	2	1
699	а на	2	1
700	на этот	1	1
701	и завершает	1	1
702	не совсем	1	1
703	так называемой	4	1
704	все время	5	1
705	о чем	1	1
706	на эту	1	1
707	свое отражение	1	1
708	что мы	11	1
709	слова которое	1	1
710	и вне	1	1
711	язык для	1	1
712	но оно	1	1
713	вместе с	5	1
714	так же	4	1
715	смысл который	1	1
716	теперь к	2	1
717	в историю	1	1
718	оформление и	1	1
719	ни от	1	1
720	сравнению с	1	1
721	который мы	2	1
722	для создания	1	1
723	в той	5	1
724	смысле этого	2	1
725	тому как	1	1
726	например форма	1	1
727	личности говорящего	1	1
728	слов в	4	1
729	без языка	2	1
730	дальнейшем называть	1	1
731	и менее	1	1
732	или хотя	2	1
