N	4gram	Vygotskiy__7	Formalny
1	и то и другое	1	2
2	и не может быть	1	2
3	в той мере в	2	1
4	не осуществляется на самом	1	1
5	от одного к другому	1	1
6	и во всяком случае	1	1
7	той мере в какой	2	1
8	если мы обратимся к	1	1
9	не что иное как	1	1
10	осуществляется на самом деле	1	1
11	собственном смысле этого слова	3	1
12	в неразрывной связи с	1	1
13	не может быть понят	1	1
14	речи но все же	1	1
15	не чем иным как	2	1
16	совершенно в той же	1	1
17	в собственном смысле этого	3	1
18	есть не что иное	1	1
