N	2gram	Voloshinov_1	Problemy
1	и в	16	35
2	как бы	5	31
3	и не	4	27
4	что он	2	24
5	в его	4	21
6	но в	4	19
7	как и	2	18
8	к себе	3	18
9	не может	8	18
10	в нем	4	16
11	то же	2	15
12	и все	4	15
13	в сущности	1	14
14	в этом	9	14
15	и его	8	14
16	для него	6	14
17	может быть	17	14
18	но и	4	14
19	все это	4	14
20	он не	2	13
21	что я	1	13
22	к нему	1	13
23	и с	8	12
24	в другом	1	12
25	прежде всего	9	12
26	и к	6	12
27	в пределах	2	11
28	самом деле	6	10
29	не только	7	10
30	то что	3	10
31	на самом	4	9
32	мы уже	2	8
33	я не	1	8
34	все же	1	8
35	самого начала	4	8
36	как мы	4	8
37	с самого	4	8
38	так и	4	8
39	себя и	2	8
40	и для	2	8
41	еще не	5	7
42	на них	2	7
43	с его	7	7
44	и наконец	4	7
45	лишь в	1	7
46	таким образом	9	7
47	и сам	1	7
48	вовсе не	1	7
49	так же	2	7
50	что же	1	7
51	точки зрения	8	7
52	с ним	2	7
53	а в	3	7
54	и на	4	6
55	но не	1	6
56	отношение к	5	6
57	что они	1	6
58	в самом	2	6
59	у меня	1	6
60	к тому	1	6
61	в одном	3	6
62	и что	1	6
63	только в	4	6
64	и т.п	2	6
65	но это	2	6
66	не знает	2	6
67	что в	3	6
68	и то	1	5
69	на протяжении	2	5
70	в конце	1	5
71	во время	3	5
72	и это	6	5
73	в том	3	5
74	с ними	4	5
75	и даже	4	5
76	пробиться к	1	4
77	так чтобы	1	4
78	в мире	1	4
79	в чем	5	4
80	нет и	2	4
81	же и	1	4
82	тон и	1	4
83	та же	1	4
84	что это	2	4
85	на его	1	4
86	и вот	3	4
87	друг с	1	4
88	последнее слово	1	4
89	его в	4	4
90	все и	2	4
91	в них	2	4
92	в эту	1	4
93	в своей	2	4
94	его отношение	1	4
95	друг другу	1	4
96	никогда не	2	4
97	во всем	1	4
98	как раз	1	4
99	и делает	1	4
100	его за	1	4
101	той или	1	4
102	говорили что	1	4
103	сознания и	2	4
104	еще в	1	4
105	наконец в	1	4
106	все время	1	4
107	и так	2	4
108	теперь в	1	4
109	только на	3	4
110	всяком случае	3	4
111	так как	4	4
112	у него	2	4
113	или иной	1	4
