N	2gram	Vygotskiy__1	Problemy
1	и в	31	35
2	как бы	5	31
3	и не	16	27
4	что он	7	24
5	в его	6	21
6	но в	3	19
7	как и	16	18
8	не может	17	18
9	о себе	1	17
10	в нем	2	16
11	то есть	26	16
12	то же	5	15
13	и все	5	15
14	в сущности	10	14
15	в этом	12	14
16	и его	7	14
17	для него	1	14
18	может быть	22	14
19	но и	2	14
20	все это	8	14
21	он не	3	13
22	что я	4	13
23	к нему	2	13
24	и с	2	12
25	прежде всего	4	12
26	и к	3	12
27	в пределах	1	11
28	в то	5	11
29	слова и	1	11
30	самом деле	9	10
31	не только	13	10
32	не в	11	10
33	то что	32	10
34	на самом	2	9
35	я не	1	8
36	все же	5	8
37	самого начала	1	8
38	как мы	2	8
39	с самого	1	8
40	так и	3	8
41	себя и	2	8
42	и для	5	8
43	потому что	10	8
44	еще не	1	7
45	с его	1	7
46	и наконец	1	7
47	там где	4	7
48	таким образом	20	7
49	для себя	1	7
50	вовсе не	6	7
51	так же	12	7
52	что же	2	7
53	точки зрения	15	7
54	с ним	2	7
55	а в	6	7
56	и на	1	6
57	но не	3	6
58	отношение к	2	6
59	что они	2	6
60	в самом	11	6
61	что у	3	6
62	в каждом	3	6
63	в слове	3	6
64	у меня	3	6
65	к тому	4	6
66	в одном	2	6
67	и что	8	6
68	слово с	1	6
69	только в	14	6
70	слова в	3	6
71	но это	3	6
72	от него	2	6
73	что в	23	6
74	и то	2	5
75	как в	9	5
76	в себе	4	5
77	от себя	4	5
78	в конце	3	5
79	даже в	2	5
80	я вас	1	5
81	его с	1	5
82	и это	3	5
83	в глаза	1	5
84	в том	30	5
85	с ними	1	5
86	так что	5	5
87	и даже	6	5
88	как к	2	5
89	этого слова	4	5
90	ведь и	1	4
91	он как	1	4
92	в мире	1	4
93	в чем	2	4
94	нет и	1	4
95	же и	1	4
96	та же	3	4
97	что это	6	4
98	на его	1	4
99	и вот	3	4
100	но все	1	4
101	его в	2	4
102	в них	2	4
103	в своей	3	4
104	в такой	2	4
105	нему и	1	4
106	по себе	9	4
107	никогда не	8	4
108	и без	2	4
109	во всем	3	4
110	как раз	2	4
111	это слово	1	4
112	как будто	5	4
113	и делает	1	4
114	его за	1	4
115	между тем	4	4
116	наконец в	2	4
117	все время	4	4
118	и так	4	4
119	и у	4	4
120	только на	3	4
121	всяком случае	6	4
122	так как	18	4
123	у него	4	4
124	с другой	5	4
125	до конца	6	4
126	а не	13	4
127	но как	2	4
128	в творчестве	1	4
129	по своему	1	4
130	в той	1	4
131	бы в	2	4
132	тот же	2	4
133	во всяком	8	4
134	это и	3	3
135	за собой	1	3
136	и свой	1	3
137	в виду	4	3
138	это действительно	1	3
139	бы то	1	3
140	во всех	1	3
141	совсем не	3	3
142	за пределы	1	3
143	в одной	3	3
144	с этим	3	3
145	когда он	2	3
146	его к	1	3
147	в целом	5	3
148	тому же	3	3
149	одно и	1	3
150	к другу	1	3
151	знает что	1	3
152	было бы	6	3
153	этом смысле	2	3
154	с тем	3	3
155	такой же	2	3
156	другим и	1	3
157	в котором	4	3
158	к одному	1	3
159	но только	3	3
160	ничего не	2	3
161	или как	2	3
162	только с	1	3
163	не могу	1	3
164	в ее	5	3
165	под влиянием	3	3
166	сводится к	1	3
167	и во	2	3
168	что и	13	3
169	это не	1	3
170	слов и	1	3
171	в него	2	3
172	друг к	1	3
173	того что	10	3
174	но так	1	3
175	нуждается в	3	3
176	он уже	1	3
177	со всеми	4	3
178	уже не	2	3
179	уже в	3	3
180	из них	2	3
181	его и	3	3
182	а с	1	3
183	слов в	1	3
184	должно быть	1	3
185	дело идет	1	3
186	которой он	1	3
187	и от	2	3
188	конце концов	3	3
189	мы должны	1	3
190	только что	2	3
191	ни было	1	3
192	том что	16	3
193	сказать что	7	3
194	другой стороны	5	3
195	бы его	1	3
196	обращено к	1	2
197	например в	3	2
198	в движение	1	2
199	зависимость от	2	2
200	показать что	8	2
201	в первом	1	2
202	из его	3	2
203	и этот	1	2
204	а как	1	2
205	она в	2	2
206	еще до	1	2
207	время как	5	2
208	на тему	1	2
209	в ней	1	2
210	в которых	3	2
211	быть в	2	2
212	столь же	4	2
213	должна была	2	2
214	в голове	2	2
215	отличие от	4	2
216	однако в	1	2
217	его собственных	1	2
218	материалом для	1	2
219	в своем	3	2
220	им в	3	2
221	виду и	1	2
222	мы можем	4	2
223	и слова	1	2
224	хотя и	3	2
225	и как	2	2
226	увидим что	2	2
227	в которой	4	2
228	бы и	2	2
229	всегда с	1	2
230	как он	2	2
231	теми же	2	2
232	при этом	19	2
233	с таким	11	2
234	их в	2	2
235	и по	3	2
236	такого же	1	2
237	а затем	1	2
238	что все	3	2
239	той же	3	2
240	было в	1	2
241	чтобы все	1	2
242	он есть	1	2
243	ни в	9	2
244	и вы	1	2
245	все равно	1	2
246	и того	1	2
247	но я	1	2
248	в этих	4	2
249	места в	1	2
250	с точки	2	2
251	он дает	1	2
252	в отличие	3	2
253	своего рода	1	2
254	и другого	2	2
255	тому чтобы	3	2
256	как можно	1	2
257	тому что	4	2
258	вопрос о	3	2
259	что с	2	2
260	не менее	2	2
261	мысли в	3	2
262	каждом слове	1	2
263	но что	2	2
264	к другим	2	2
265	подобно тому	5	2
266	этих двух	2	2
267	такая же	1	2
268	ли это	2	2
269	очень часто	4	2
270	есть только	2	2
271	лежит в	1	2
272	для его	1	2
273	без всякого	2	2
274	характер и	1	2
275	приводит к	2	2
276	на нее	1	2
277	конечно в	1	2
278	те же	4	2
279	времени и	1	2
280	особенно в	1	2
281	поэтому нет	1	2
282	его мысли	1	2
283	понятно что	1	2
284	и вообще	1	2
285	о нем	1	2
286	именно потому	1	2
287	о том	7	2
288	на вопрос	2	2
289	и та	1	2
290	почему же	1	2
291	не знаю	1	2
292	и об	1	2
293	и мир	1	2
294	в самый	1	2
295	одной из	1	2
296	мы увидим	4	2
297	что даже	2	2
298	и кажется	1	2
299	то в	1	2
300	никаких новых	1	2
301	в произведении	3	2
302	в сторону	1	2
303	конечно не	1	2
304	в жизни	2	2
305	за ним	1	2
306	этот раз	1	2
307	мы знаем	3	2
308	уже и	2	2
309	что на	3	2
310	здесь в	1	2
311	совпадает с	4	2
312	была и	1	2
313	такое же	1	2
314	говорит о	2	2
315	на этот	1	2
316	в рассказе	1	2
317	точек зрения	3	2
318	одна и	1	2
319	человека как	1	2
320	мы видели	2	2
321	вместе с	8	2
322	я уже	1	2
323	ивана и	1	2
324	несколько раз	1	2
325	смысле этого	2	2
326	тому как	7	2
327	когда она	2	2
328	из этого	2	2
329	с этой	4	2
330	но для	1	2
331	пока еще	1	2
332	сущности не	1	2
333	или в	1	2
334	что оно	3	2
335	обращается к	1	2
336	я хотел	2	2
337	я хочу	1	2
338	хотя бы	1	2
339	будто бы	2	2
340	и внутренне	1	2
341	но эти	1	2
342	это в	2	2
343	я сказал	2	1
344	от этой	1	1
345	не иначе	1	1
346	ту же	2	1
347	другой точки	1	1
348	в стороне	1	1
349	один то	1	1
350	по преимуществу	1	1
351	в нашу	1	1
352	что эти	3	1
353	все те	1	1
354	и больше	1	1
355	выходит так	2	1
356	в их	1	1
357	есть не	2	1
358	мы не	12	1
359	которую мы	1	1
360	и идеологической	1	1
361	почти все	2	1
362	есть нечто	2	1
363	благодаря тому	2	1
364	от ивана	1	1
365	которое не	1	1
366	но даже	2	1
367	ему в	1	1
368	то это	1	1
369	за всеми	1	1
370	зависимости от	6	1
371	того же	2	1
372	здесь с	1	1
373	каждом произведении	1	1
374	свою очередь	1	1
375	там это	1	1
376	на другом	1	1
377	собой в	1	1
378	служит для	1	1
379	мысль что	3	1
380	без которого	1	1
381	все больше	1	1
382	то он	1	1
383	с самой	1	1
384	тех же	2	1
385	господа и	1	1
386	в качестве	2	1
387	с совершенно	2	1
388	из главных	1	1
389	предметом своего	1	1
390	сама по	2	1
391	меньше всего	1	1
392	отнюдь не	6	1
393	чем же	1	1
394	вопросов которые	1	1
395	в центре	1	1
396	независимо от	2	1
397	для оценки	1	1
398	за этим	1	1
399	совершенно другой	2	1
400	в различные	1	1
401	и пр	1	1
402	в одних	1	1
403	всей этой	1	1
404	перед нами	1	1
405	бы я	1	1
406	могли бы	1	1
407	говорит что	5	1
408	что по	3	1
409	двух разных	1	1
410	и каждое	1	1
411	самое важное	1	1
412	основная тенденция	1	1
413	не дано	1	1
414	к чему	2	1
415	а во-вторых	1	1
416	бы сказать	1	1
417	и основной	1	1
418	у каждого	3	1
419	то я	2	1
420	еще далеко	1	1
421	в другие	1	1
422	есть как	1	1
423	в этой	3	1
424	не приводит	1	1
425	бы только	1	1
426	роль в	3	1
427	во многих	1	1
428	человек не	1	1
429	вследствие этого	1	1
430	сцену в	1	1
431	не следует	1	1
432	в первых	1	1
433	в статье	1	1
434	определяют его	1	1
435	а вовсе	1	1
436	он должен	1	1
437	идеи и	1	1
438	как увидим	1	1
439	и если	4	1
440	из виду	2	1
441	с последней	1	1
442	составлено не	1	1
443	нем нельзя	1	1
444	образ его	1	1
445	мы обратимся	1	1
446	заключает в	1	1
447	в нее	1	1
448	конца и	1	1
449	не бывает	1	1
450	именно это	1	1
451	и заключается	1	1
452	человека в	1	1
453	введение в	1	1
454	что почти	1	1
455	совпадают с	2	1
456	что этот	1	1
457	и характер	2	1
458	есть все	1	1
459	об этом	1	1
460	говорил что	1	1
461	на все	1	1
462	это когда	1	1
463	может стать	3	1
464	и мы	1	1
465	по целым	1	1
466	интонация в	1	1
467	тех которые	1	1
468	она и	1	1
469	ни одной	1	1
470	далеко не	2	1
471	случайно он	1	1
472	и само	1	1
473	этим и	1	1
474	нигде не	2	1
475	из груди	1	1
476	находится под	1	1
477	слова есть	1	1
478	этого произведения	2	1
479	как таковой	1	1
480	но почему	1	1
481	одного и	2	1
482	этих трех	1	1
483	том как	1	1
484	что такое	2	1
485	и ее	1	1
486	можно найти	1	1
487	же это	1	1
488	случае в	3	1
489	но у	1	1
490	с первой	1	1
491	что говорит	1	1
492	свой смысл	1	1
493	мысли и	2	1
494	но путь	1	1
495	признать что	1	1
496	форме всегда	1	1
497	иначе как	2	1
498	своими словами	1	1
499	тем не	2	1
500	с совершенной	1	1
501	и более	1	1
502	том и	2	1
503	с такими	1	1
504	том же	2	1
505	нас к	1	1
506	и очень	2	1
507	приводят к	1	1
508	существует для	1	1
509	громадное значение	1	1
510	в таких	1	1
511	она не	5	1
512	иной раз	1	1
513	с теми	2	1
514	для каждого	1	1
515	считает что	1	1
516	на котором	1	1
517	дело в	1	1
518	одна из	4	1
519	на два	2	1
520	в процессе	5	1
521	в основе	2	1
522	к изучению	1	1
523	материала в	1	1
524	так с	1	1
525	того чтобы	7	1
526	только не	3	1
527	как она	2	1
528	есть оставленная	1	1
529	этом рассказе	1	1
530	вот что	2	1
531	связи с	1	1
532	здесь же	1	1
533	и при	1	1
534	этом отношении	2	1
535	и позволяют	1	1
536	слова оно	1	1
537	не до	1	1
538	стоит перед	1	1
539	раз все	1	1
540	перед ним	1	1
541	есть у	1	1
542	прямо говорит	1	1
543	не могут	3	1
544	когда мы	3	1
545	где начинается	3	1
546	сравнительно с	1	1
547	и другой	3	1
548	отличается от	2	1
549	же самое	2	1
550	можно сравнить	1	1
551	как для	1	1
552	они и	1	1
553	для того	6	1
554	конфликт который	1	1
555	оно не	1	1
556	которой она	1	1
557	же бы	1	1
558	в применении	2	1
559	оно может	1	1
560	приходит к	2	1
561	можно и	1	1
562	образы и	2	1
563	как не	1	1
564	им слов	1	1
565	на нем	1	1
566	в особенности	1	1
567	в себя	2	1
568	но мы	3	1
569	то время	5	1
570	и может	2	1
571	и совершенно	5	1
572	с известными	1	1
573	что может	1	1
574	в нескольких	1	1
575	больше в	1	1
576	здесь как	1	1
577	сказал не	1	1
578	идеологии это	1	1
579	найти в	1	1
580	она была	1	1
581	даже у	1	1
582	по сравнению	1	1
583	которое здесь	1	1
584	поэтому в	1	1
585	если бы	6	1
586	смысле и	1	1
587	находится в	1	1
588	общественной идеологии	1	1
589	она резко	1	1
590	говорят что	1	1
591	все дело	2	1
592	не найдем	1	1
593	реакция на	1	1
594	но к	3	1
595	характер этого	1	1
596	и поэтому	2	1
597	зрения на	2	1
598	всем народом	1	1
599	никак не	4	1
600	ли она	1	1
601	самому себе	2	1
602	в значительной	1	1
603	нас в	2	1
604	такими же	1	1
605	все в	1	1
606	в приведенных	1	1
607	новое что	1	1
608	том или	1	1
609	во втором	1	1
610	что человек	1	1
611	во всей	1	1
612	мыслей и	2	1
613	и только	3	1
614	появиться в	1	1
615	в ту	1	1
616	но она	1	1
617	лирическое или	1	1
618	по двум	1	1
619	что здесь	2	1
620	как например	2	1
621	один из	4	1
622	в большей	1	1
623	образом как	1	1
624	но с	1	1
625	что только	2	1
626	я писал	1	1
627	видели что	2	1
628	и развитием	1	1
629	будь то	2	1
630	нем не	1	1
631	и действительно	1	1
632	еще и	1	1
633	те которые	1	1
634	очень много	1	1
635	деле не	1	1
636	образа в	1	1
637	бы ни	2	1
638	с одной	5	1
639	не то	2	1
640	без этого	1	1
641	из которого	2	1
642	для всех	4	1
643	есть в	7	1
644	итак в	1	1
645	отношении друг	1	1
646	точно и	2	1
647	эти черты	1	1
648	то и	2	1
649	или не	2	1
650	оно в	1	1
651	же явления	1	1
652	этого процесса	1	1
653	и обратно	1	1
654	и других	3	1
655	тоже в	1	1
656	ответ на	1	1
657	больше и	1	1
658	явлениями и	1	1
659	изображается в	1	1
660	которая может	1	1
661	ясностью как	1	1
662	другую сторону	1	1
663	установки и	1	1
664	для меня	1	1
665	процесс постепенного	1	1
666	случае не	2	1
667	и столь	1	1
668	отметить что	2	1
669	или ином	1	1
670	и вместе	2	1
671	ее на	1	1
672	в других	1	1
673	но из	1	1
674	рассказа и	1	1
675	со всем	1	1
676	без всякой	1	1
677	нашли бы	1	1
678	и из	1	1
679	до сих	3	1
680	мы скажем	1	1
681	действующих лиц	1	1
682	очень верно	1	1
683	и между	1	1
684	мы еще	1	1
685	резко отличается	1	1
686	предмет и	1	1
687	обратиться к	2	1
688	и их	2	1
689	ей не	1	1
690	мы так	1	1
691	самому к	1	1
692	сам себе	1	1
693	же точно	3	1
694	о чем	2	1
695	свести их	1	1
696	чрезвычайно много	1	1
697	стоит в	1	1
698	него в	2	1
699	слова то	2	1
700	с первого	1	1
701	зачем же	1	1
702	и потому	2	1
703	мысли но	2	1
704	из которых	3	1
705	если так	1	1
706	он говорит	1	1
707	это произведение	1	1
708	слова те	1	1
709	и всей	1	1
710	образ и	2	1
711	образом на	1	1
712	всякого сомнения	1	1
713	оставляем в	1	1
714	по ним	2	1
715	или хотя	1	1
716	все сильнее	1	1
717	еще раз	1	1
718	в любом	1	1
719	художественное произведение	10	1
720	можно сказать	1	1
721	сих пор	3	1
722	о его	1	1
723	стоит только	2	1
724	имел в	1	1
725	говоря с	1	1
726	не является	5	1
727	в самые	1	1
728	совершается в	1	1
729	в результате	4	1
730	между ними	1	1
731	в другой	2	1
732	в двух	1	1
733	в те	1	1
734	мысль о	1	1
735	главным образом	2	1
736	на других	1	1
737	же в	1	1
738	но вот	1	1
739	тенденция к	2	1
740	себя он	1	1
741	в свою	1	1
742	им прямо	1	1
743	это все	3	1
744	будет с	1	1
745	из тех	1	1
746	был у	1	1
747	в непосредственной	1	1
748	себе не	3	1
749	социальная и	1	1
750	и другие	4	1
751	в своих	4	1
752	к этому	4	1
753	как на	3	1
754	и вновь	1	1
