N	2gram	Bakhtin_Pr_4	Psycholo
1	и в	46	38
2	то что	4	35
3	все время	2	30
4	в том	9	25
5	в самом	9	25
6	самом деле	4	21
7	что в	4	20
8	может быть	23	19
9	и что	3	18
10	на то	3	16
11	что она	1	16
12	точки зрения	11	16
13	в ней	1	15
14	то есть	40	15
15	том что	4	14
16	если бы	3	14
17	как бы	19	14
18	потому что	4	14
19	в этом	16	13
20	в этой	3	13
21	и мы	1	13
22	не только	14	12
23	таким образом	4	12
24	было бы	3	12
25	не в	10	12
26	мы видим	1	12
27	мы увидим	6	12
28	что он	6	11
29	то же	6	10
30	в сущности	7	10
31	что это	1	10
32	и не	27	10
33	и все	9	10
34	увидим что	2	9
35	о которых	2	9
36	с точки	9	9
37	того чтобы	1	9
38	в двух	1	9
39	и то	1	8
40	с этим	2	8
41	все же	4	8
42	и как	2	8
43	как и	12	8
44	в одном	11	8
45	и это	3	8
46	но только	1	8
47	так что	2	8
48	вовсе не	9	8
49	как раз	7	8
50	перед нами	12	8
51	для нас	2	8
52	мы уже	3	7
53	с другой	3	7
54	мы можем	4	7
55	не может	19	7
56	как мы	12	7
57	в ее	1	7
58	что у	1	7
59	никак не	3	7
60	между тем	2	7
61	может служить	1	7
62	а не	11	7
63	а в	2	7
64	и на	11	6
65	в которых	2	6
66	как это	1	6
67	и если	1	6
68	он не	4	6
69	бы совершенно	1	6
70	в котором	5	6
71	тому что	1	6
72	она не	3	6
73	самого начала	1	6
74	и его	6	6
75	к тому	2	6
76	указывает на	2	6
77	с самого	1	6
78	и здесь	4	6
79	о том	5	6
80	один из	1	6
81	с одной	1	6
82	если мы	5	6
83	так как	5	6
84	до сих	8	6
85	которых мы	1	6
86	там где	2	6
87	должна быть	2	5
88	мы не	4	5
89	время в	1	5
90	в своем	3	5
91	могли бы	1	5
92	так сказать	5	5
93	на этом	3	5
94	в другом	2	5
95	несмотря на	1	5
96	в своей	3	5
97	в его	9	5
98	в какой	1	5
99	но и	12	5
100	одной стороны	1	5
101	вместе с	2	5
102	в той	3	5
103	сих пор	8	5
104	или в	8	5
105	о котором	2	5
106	другой стороны	3	5
107	совершенно не	4	5
108	рассказ и	2	4
109	до крайности	1	4
110	что если	1	4
111	два совершенно	1	4
112	во всех	5	4
113	как в	4	4
114	когда он	2	4
115	в целом	1	4
116	все эти	4	4
117	в тех	1	4
118	раз в	2	4
119	в себе	7	4
120	в нем	17	4
121	при этом	5	4
122	здесь мы	1	4
123	очень легко	1	4
124	но если	3	4
125	не могли	2	4
126	одна из	2	4
127	никогда не	6	4
128	в самой	5	4
129	как будто	1	4
130	и совершенно	2	4
131	в виду	4	4
132	что и	3	4
133	только в	6	4
134	конечно не	8	4
135	у него	5	4
136	и даже	3	4
137	и между	6	4
138	и для	3	4
139	в свою	1	4
140	сказать что	2	4
141	который не	1	4
142	в своих	1	4
143	того же	3	3
144	из всех	1	3
145	на тему	1	3
146	и заставляет	1	3
147	что как	1	3
148	и к	9	3
149	но в	6	3
150	та же	1	3
151	из этих	3	3
152	не к	3	3
153	одно и	1	3
154	что все	1	3
155	рассказывает о	1	3
156	бы в	3	3
157	его в	1	3
158	рассказ в	3	3
159	и тем	2	3
160	ни в	6	3
161	в них	1	3
162	далеко не	3	3
163	в один	1	3
164	в такой	1	3
165	мы говорили	1	3
166	место в	1	3
167	бы не	2	3
168	с теми	1	3
169	в то	5	3
170	в плане	1	3
171	того как	2	3
172	весь этот	1	3
173	на это	1	3
174	и о	3	3
175	из двух	1	3
176	из одного	2	3
177	этот второй	3	3
178	эти два	1	3
179	и только	3	3
180	здесь не	4	3
181	ее не	1	3
182	к ним	4	3
183	тем что	3	3
184	что не	1	3
185	то и	2	3
186	так называемой	1	3
187	в речи	3	3
188	это только	1	3
189	этот рассказ	1	3
190	как если	2	3
191	который мы	1	3
192	но это	6	3
193	все это	6	3
194	одновременно и	1	3
195	а я	1	3
196	к этому	1	3
197	как на	1	3
198	в таком	1	3
199	отношения к	2	2
200	например в	4	2
201	себя как	3	2
202	на самом	1	2
203	он может	1	2
204	которую они	1	2
205	по преимуществу	1	2
206	той же	3	2
207	здесь с	2	2
208	совпадает с	1	2
209	степени не	1	2
210	между собой	1	2
211	на их	1	2
212	это имеет	1	2
213	одним словом	1	2
214	но как	1	2
215	в общем	2	2
216	заключено в	1	2
217	в одной	2	2
218	как к	1	2
219	целый ряд	2	2
220	и наконец	4	2
221	что герои	1	2
222	со своей	1	2
223	и придает	1	2
224	что так	2	2
225	что автор	1	2
226	нами в	1	2
227	своим собственным	1	2
228	а вовсе	1	2
229	в прямом	1	2
230	в силу	1	2
231	и вот	1	2
232	и по	2	2
233	мы слышим	4	2
234	на всю	1	2
235	не совпадает	1	2
236	он все	1	2
237	и уже	1	2
238	такой же	3	2
239	автора и	2	2
240	от своего	1	2
241	образом и	3	2
242	но он	3	2
243	друг другу	1	2
244	но они	1	2
245	их в	3	2
246	в этих	4	2
247	заставляет его	1	2
248	и очень	1	2
249	все более	1	2
250	этими двумя	1	2
251	дело не	1	2
252	и всегда	1	2
253	ничего не	2	2
254	к ней	2	2
255	развивается в	1	2
256	прибегать к	1	2
257	же самая	1	2
258	то это	3	2
259	у нас	2	2
260	очень часто	4	2
261	не могут	3	2
262	когда мы	1	2
263	рассказа и	1	2
264	с ее	3	2
265	данном случае	1	2
266	он именно	1	2
267	мы в	1	2
268	для этого	2	2
269	со стороны	1	2
270	с ним	2	2
271	и во	3	2
272	а у	1	2
273	хотел бы	1	2
274	слов и	3	2
275	и следовательно	2	2
276	и одновременно	2	2
277	с каждым	1	2
278	здесь несколько	1	2
279	должен был	1	2
280	это же	1	2
281	все они	1	2
282	со всеми	1	2
283	есть в	6	2
284	уже не	4	2
285	рассказу и	2	2
286	к своим	1	2
287	который как	1	2
