N	2gram	Bakhtin_Fr_3	Dialekti
1	и не	13	30
2	по себе	1	25
3	и т	1	21
4	и в	40	18
5	точки зрения	2	17
6	ничего не	1	17
7	может быть	9	17
8	и есть	3	16
9	в нем	5	16
10	ни в	4	15
11	не имеет	1	15
12	так что	1	15
13	потому что	2	14
14	а не	5	14
15	не только	13	13
16	и даже	4	13
17	то что	5	13
18	что в	12	13
19	в этом	15	12
20	было бы	4	12
21	с точки	1	12
22	если бы	3	12
23	и что	1	12
24	не может	3	12
25	что это	1	11
26	в себе	3	11
27	что он	2	11
28	так как	4	11
29	как бы	3	11
30	все это	4	11
31	то же	7	10
32	есть нечто	1	10
33	несмотря на	1	10
34	прежде всего	16	10
35	сказать что	3	10
36	отнюдь не	1	9
37	так и	3	9
38	это не	2	9
39	том что	4	9
40	никогда не	1	9
41	это есть	2	9
42	в том	8	9
43	но это	3	8
44	к нему	2	8
45	также и	4	7
46	и как	3	7
47	что не	1	7
48	как она	1	7
49	той или	2	7
50	мы находим	3	7
51	вовсе не	12	7
52	но и	11	7
53	хотя бы	2	6
54	но в	8	6
55	с другой	2	6
56	и вот	2	6
57	не в	1	6
58	в то	6	6
59	и образ	1	6
60	с ним	1	6
61	никак не	3	6
62	можно сказать	2	6
63	ни с	1	6
64	не было	5	6
65	да и	1	6
66	науки и	1	5
67	и он	1	5
68	отношение к	8	5
69	в своем	7	5
70	все же	2	5
71	себе не	1	5
72	и с	8	5
73	что оно	1	5
74	в этих	6	5
75	в отношении	1	5
76	не нуждается	1	5
77	в виду	7	5
78	в дальнейшем	2	5
79	можно было	3	5
80	не с	1	5
81	как же	1	5
82	само по	1	5
83	в особенности	5	5
84	говорит о	1	5
85	есть и	2	5
86	а в	3	5
87	это и	2	4
88	почти всегда	1	4
89	как он	2	4
90	образ и	2	4
91	одно и	1	4
92	об этом	3	4
93	нисколько не	1	4
94	смысл и	1	4
95	и более	1	4
96	что эта	1	4
97	и притом	1	4
98	же время	6	4
99	как мы	10	4
100	только то	1	4
101	и вообще	1	4
102	о том	4	4
103	и об	1	4
104	быть и	1	4
105	мы видим	5	4
106	но не	2	4
107	в котором	2	4
108	в конце	3	4
109	как раз	5	4
110	как это	1	4
111	так же	1	4
112	другой стороны	1	4
113	во всяком	1	4
114	отношения к	1	3
115	самом деле	3	3
116	от самого	1	3
117	есть не	1	3
118	и тут	1	3
119	не мы	1	3
120	в ней	4	3
121	мысли и	1	3
122	на самом	3	3
123	все равно	1	3
124	что они	1	3
125	говорит что	1	3
126	конечно не	2	3
127	от этого	1	3
128	но эта	1	3
129	в самом	6	3
130	он не	9	3
131	всех этих	3	3
132	и еще	2	3
133	что ни	1	3
134	но все	3	3
135	в них	9	3
136	и вы	4	3
137	должно быть	1	3
138	в их	4	3
139	друг другу	1	3
140	даже в	4	3
141	тому что	1	3
142	вплоть до	3	3
143	на себе	1	3
144	в основе	5	3
145	но только	1	3
146	в разных	2	3
147	уже и	1	3
148	и о	4	3
149	жизнь и	1	3
150	нуждается в	3	3
151	что и	3	3
152	один из	4	3
153	только в	3	3
154	только на	4	3
155	но что	1	3
156	даже и	2	3
157	или иной	2	3
158	точек зрения	1	3
159	и из	1	3
160	еще и	2	3
161	что для	2	3
162	ничем не	1	3
163	и потому	4	3
164	в данном	4	3
165	в его	13	3
166	тех или	1	3
167	и все	9	3
168	еще более	4	3
169	дана в	1	3
170	религии и	1	3
171	жизни и	4	3
172	думать что	2	3
173	гораздо более	1	3
174	говоря о	1	2
175	или наоборот	1	2
176	и состоит	1	2
177	что уже	1	2
178	почти все	1	2
179	быть в	2	2
180	но конечно	2	2
181	из этих	2	2
182	но как	2	2
183	и всякий	1	2
184	себе и	1	2
185	относится к	1	2
186	с этим	2	2
187	и где	1	2
188	бы и	1	2
189	образом и	1	2
190	не был	2	2
191	все эти	8	2
192	к самому	1	2
193	всего необходимо	3	2
194	говорят о	2	2
195	связанные с	3	2
196	в виде	1	2
197	не как	1	2
198	на этом	2	2
199	это конечно	1	2
200	могла бы	1	2
201	в мире	4	2
202	это было	1	2
203	с другими	1	2
204	форму и	2	2
205	мы имеем	1	2
206	как и	11	2
207	из идеи	1	2
208	есть он	1	2
209	до сих	4	2
210	со всей	1	2
211	и при	1	2
212	в своей	6	2
213	то он	1	2
214	нас не	1	2
215	можно найти	1	2
216	всяком случае	1	2
217	во всем	3	2
218	несет на	1	2
219	в корне	2	2
220	и от	3	2
221	ко всему	2	2
222	ни было	1	2
223	для нее	1	2
224	не знает	1	2
225	раз и	1	2
226	не менее	2	2
227	но они	1	2
228	как о	2	2
229	дело не	3	2
230	что их	1	2
231	очень мало	1	2
232	бы все	1	2
233	заметить что	1	2
234	этом отношении	2	2
235	отличается от	1	2
236	от которой	1	2
237	и это	2	2
238	другими словами	3	2
239	и образа	1	2
240	в другом	3	2
241	по сравнению	2	2
242	них есть	1	2
243	в эпоху	8	2
244	для этого	3	2
245	тех кто	1	2
246	на что	1	2
247	это может	1	2
248	для того	3	2
249	и следовательно	3	2
250	в него	1	2
251	того что	1	2
252	в современной	1	2
253	что здесь	1	2
254	чем он	2	2
255	с ними	1	2
256	мы увидим	2	2
257	и так	2	2
258	поэтому и	3	2
259	с одной	1	2
260	в качестве	1	2
261	же и	3	2
262	и у	2	2
263	и внутреннего	1	2
264	из них	4	2
265	для него	5	2
266	и их	1	2
267	ее на	1	2
268	были бы	1	2
269	именно как	1	2
270	именно в	2	2
271	здесь в	4	2
272	с той	1	2
273	о чем	2	2
274	солнечный свет	1	2
275	он и	7	2
276	в частности	3	2
277	как в	3	2
278	сравнению с	2	2
279	ни от	2	2
280	есть мир	1	2
281	вес и	1	2
282	еще не	3	2
283	такой же	1	2
284	сих пор	4	2
285	но так	1	2
286	и для	5	2
287	много но	1	2
288	ни к	1	2
289	он находит	1	2
290	они были	3	2
291	что даже	1	2
292	к этому	6	2
293	новое время	1	1
294	как известно	2	1
295	например в	2	1
296	что образ	1	1
297	и какова	1	1
298	тем же	2	1
299	и реального	1	1
300	из самых	2	1
301	есть свой	1	1
302	мировоззрения и	1	1
303	и до	8	1
304	и этот	2	1
305	той же	8	1
306	а как	1	1
307	им самим	1	1
308	он также	2	1
309	мы не	2	1
310	слышать и	1	1
311	общества и	2	1
312	ни наука	1	1
313	из этого	2	1
314	указать где	1	1
315	не имеющая	1	1
316	этот был	1	1
317	основания и	1	1
318	вот я	2	1
319	что иное	1	1
320	но даже	1	1
321	и ощутим	2	1
322	и самого	1	1
323	и людьми	1	1
324	иное как	1	1
325	на их	2	1
326	во всех	6	1
327	во внешнем	1	1
328	в ее	3	1
329	не говорят	1	1
330	нет и	1	1
331	в оценке	1	1
332	полнее и	1	1
333	заявить что	1	1
334	при известных	1	1
335	и соответствующих	1	1
336	эта связь	1	1
337	в той	6	1
338	его на	1	1
339	если на	1	1
340	в связи	5	1
341	и радости	1	1
342	когда он	1	1
343	сознания в	1	1
344	и наконец	3	1
345	говорит об	2	1
346	его к	2	1
347	и к	3	1
348	и отчасти	1	1
349	в которой	2	1
350	здесь дается	2	1
351	за их	1	1
352	так в	4	1
353	выражение в	2	1
354	по преимуществу	2	1
355	это тот	1	1
356	но его	1	1
357	эпохи и	2	1
358	этого образа	1	1
359	если он	1	1
360	в наших	1	1
361	не могла	1	1
362	и если	2	1
363	теории и	1	1
364	больше всего	1	1
365	из указанных	1	1
366	при этом	3	1
367	на примерах	1	1
368	и эти	1	1
369	к одному	1	1
370	не к	2	1
371	нами здесь	1	1
372	перед ними	1	1
373	одной и	2	1
374	и по	1	1
375	так например	1	1
376	него и	2	1
377	различные явления	1	1
378	или иных	1	1
379	таким образом	10	1
380	людей которые	2	1
381	я вам	1	1
382	здесь мы	2	1
383	что почти	1	1
384	в состоянии	2	1
385	друг в	2	1
386	указывали на	1	1
387	здесь он	2	1
388	главным образом	1	1
389	есть все	1	1
390	чего он	1	1
391	мы уже	13	1
392	них не	1	1
393	то есть	18	1
394	которое с	1	1
395	его в	1	1
396	доказывает на	1	1
397	и отдельные	1	1
398	с жизнью	1	1
399	весь мир	1	1
400	и тем	1	1
401	в новое	1	1
402	это положение	1	1
403	далеко не	2	1
404	показывает что	1	1
405	в этой	3	1
406	этого не	1	1
407	не всегда	1	1
408	землею и	1	1
409	с такой	1	1
410	в развитии	1	1
411	наконец с	1	1
412	этих произведений	1	1
413	смыслу этого	1	1
414	что между	1	1
415	и культуры	1	1
416	именно и	1	1
417	основе всех	1	1
418	представление о	2	1
419	знаем что	1	1
420	и они	2	1
421	и находит	1	1
422	внешнего и	1	1
423	и той	2	1
424	мир и	1	1
425	которые в	1	1
426	но он	2	1
427	том чтобы	1	1
428	еще сложнее	1	1
429	не могли	1	1
430	прибавьте к	1	1
431	это особенно	1	1
432	и вся	1	1
433	и очень	2	1
434	века а	2	1
435	тем самым	1	1
436	мы пока	1	1
437	с теми	1	1
438	самого начала	1	1
439	правда в	1	1
440	дело в	2	1
441	о них	1	1
442	можно судить	1	1
443	живого восприятия	1	1
444	того чтобы	4	1
445	может только	1	1
446	он с	2	1
447	с аллегорией	1	1
448	на язык	1	1
449	больше чем	2	1
450	под этим	1	1
451	именно с	1	1
452	что тот	1	1
453	всего на	1	1
454	на те	1	1
455	по своей	1	1
456	мире и	1	1
457	и его	17	1
458	связи с	6	1
459	как будто	1	1
460	понимают и	1	1
461	не могут	1	1
462	и часто	1	1
463	далее по	1	1
464	нельзя указать	1	1
465	мы все	1	1
466	должны быть	2	1
467	сходство с	1	1
468	с полной	1	1
469	и свое	1	1
470	где он	1	1
471	него как	1	1
472	с образом	1	1
473	правда не	3	1
474	вы не	4	1
475	они носят	1	1
476	ест и	1	1
477	здесь не	3	1
478	не вмещается	1	1
479	с каким	1	1
480	в голову	1	1
481	характер и	2	1
482	какое же	1	1
483	с самого	1	1
484	культуры и	7	1
485	на том	1	1
486	и сам	2	1
487	убеждение в	1	1
488	в образе	1	1
489	на нее	1	1
490	мире как	1	1
491	времени и	2	1
492	здесь как	1	1
493	и мировоззрение	1	1
494	нам уже	1	1
495	еще в	3	1
496	и этой	1	1
497	в результате	1	1
498	но никак	1	1
499	имеется в	1	1
500	обвинение в	1	1
501	даны в	2	1
502	и смерть	1	1
503	можно объяснить	1	1
504	каждый раз	1	1
505	того он	1	1
506	язык и	2	1
507	при котором	1	1
508	все его	1	1
509	этим не	1	1
510	положения и	1	1
511	заключается в	1	1
512	между тем	3	1
513	судить о	1	1
514	самые основные	1	1
515	и только	1	1
516	от этих	1	1
517	только отрицательный	1	1
518	в ту	7	1
519	все время	1	1
520	у которого	1	1
521	а именно	1	1
522	поэтому все	1	1
523	не так	3	1
524	объектов и	1	1
525	на почве	1	1
526	наконец и	1	1
527	для каких	1	1
528	наблюдать и	1	1
529	известных условиях	1	1
530	пор не	1	1
531	как нечто	2	1
532	ибо то	1	1
533	в стороне	1	1
534	это очень	1	1
535	или же	2	1
536	но ее	1	1
537	об их	2	1
538	вопрос об	1	1
539	образ как	1	1
540	высшее и	1	1
541	все они	1	1
542	со всеми	5	1
543	вот что	1	1
544	уже в	2	1
545	изображается как	1	1
546	все образы	3	1
547	и других	6	1
548	потому в	1	1
549	менее всего	1	1
550	бы совершенно	1	1
551	в очерке	1	1
552	и также	1	1
553	не для	1	1
554	с этими	1	1
555	для них	1	1
556	ее не	2	1
557	у него	8	1
558	ею как	1	1
559	не видел	1	1
560	и малого	1	1
561	их именно	1	1
562	и вместе	1	1
563	смерти и	1	1
564	эти явления	1	1
565	не были	2	1
566	с другим	1	1
567	значение которое	1	1
568	мы его	1	1
569	такое же	1	1
570	мы еще	6	1
571	и др	7	1
572	нового времени	2	1
573	связано с	1	1
574	превращается в	1	1
575	их можно	1	1
576	и самый	1	1
577	на весь	1	1
578	в друга	2	1
579	и я	1	1
580	там где	3	1
581	и уже	1	1
582	жизнь в	3	1
583	роль и	1	1
584	и всякие	2	1
585	вместе с	3	1
586	пояснение к	1	1
587	в духе	7	1
588	и понимать	1	1
589	к своему	1	1
590	видим теперь	1	1
591	не дают	1	1
592	образе мы	1	1
593	перехода от	2	1
594	перед нами	1	1
595	это его	1	1
596	быть только	1	1
597	на различные	1	1
598	из этой	2	1
599	для понимания	3	1
600	на свете	1	1
601	существенно и	1	1
602	и смерти	3	1
603	нее самой	1	1
604	было ни	3	1
605	не касается	4	1
606	отнеслись к	1	1
607	видно что	4	1
608	у вас	1	1
609	от нас	1	1
610	но для	1	1
611	кроме того	3	1
612	о мире	2	1
613	всего в	1	1
614	во мне	1	1
615	это уже	1	1
616	не станет	1	1
617	чтобы создать	1	1
618	самого бытия	1	1
619	быть названа	1	1
620	мира и	1	1
621	о котором	1	1
622	это как	1	1
623	каждый год	1	1
624	и перед	2	1
625	но также	1	1
626	на первый	1	1
627	но именно	3	1
628	к этой	3	1
629	как явление	1	1
630	за него	2	1
631	также не	1	1
632	них и	1	1
633	а также	4	1
634	хотя в	2	1
635	поскольку это	1	1
636	между ними	3	1
637	в последнем	2	1
638	не что	1	1
639	и жизнь	1	1
640	жалкий и	1	1
641	и другие	2	1
642	они не	3	1
643	который не	1	1
644	в таком	1	1
645	все что	2	1
