N	2gram	Vygotskiy__6	Problemy
1	и в	28	46
2	и не	11	27
3	может быть	13	23
4	не может	19	19
5	как бы	11	19
6	в нем	7	17
7	в этом	27	16
8	не только	16	14
9	слова в	1	13
10	перед нами	1	12
11	как мы	10	12
12	но и	10	12
13	как и	6	12
14	и на	5	11
15	точки зрения	13	11
16	в одном	2	11
17	а не	3	11
18	в пределах	5	10
19	не в	4	10
20	между ними	7	10
21	и к	6	9
22	в самом	8	9
23	с точки	10	9
24	слово не	2	9
25	и все	5	9
26	в его	3	9
27	в том	28	9
28	вовсе не	1	9
29	прежде всего	2	9
30	до сих	3	8
31	конечно не	1	8
32	сих пор	3	8
33	в сущности	7	7
34	еще не	8	7
35	в себе	4	7
36	и с	1	7
37	слова с	1	7
38	по себе	3	7
39	как раз	6	7
40	то же	7	6
41	никогда не	8	6
42	и он	1	6
43	хотя и	3	6
44	но в	5	6
45	слово в	1	6
46	к одному	2	6
47	в каждом	3	6
48	ни в	1	6
49	пределах одного	1	6
50	на фоне	3	6
51	что я	2	6
52	но это	2	6
53	и его	3	6
54	что он	18	6
55	только в	18	6
56	есть в	3	6
57	друг друга	4	6
58	и между	2	6
59	все это	2	6
60	мы увидим	1	6
61	к другому	4	5
62	в котором	2	5
63	с его	3	5
64	во всех	4	5
65	по отношению	10	5
66	за пределы	1	5
67	при этом	3	5
68	это не	5	5
69	рядом с	1	5
70	в то	6	5
71	в структуре	1	5
72	о том	1	5
73	к нему	1	5
74	слово с	1	5
75	если мы	2	5
76	так как	10	5
77	у него	2	5
78	с другом	5	5
79	друг с	5	5
80	речи и	5	5
81	отношению к	10	5
82	например в	4	4
83	самом деле	2	4
84	в их	3	4
85	мы не	6	4
86	но не	10	4
87	как в	3	4
88	все же	2	4
89	кроме того	1	4
90	все эти	2	4
91	он не	7	4
92	таким образом	18	4
93	и наконец	2	4
94	он и	1	4
95	том что	19	4
96	в этих	2	4
97	том же	5	4
98	раз и	2	4
99	в процессе	9	4
100	этих двух	1	4
101	во всем	1	4
102	потому что	22	4
103	в направлении	1	4
104	в себя	3	4
105	приводит к	6	4
106	так и	6	4
107	по мере	3	4
108	и здесь	3	4
109	и других	7	4
110	можно сказать	6	4
111	уже не	1	4
112	мы можем	9	4
113	еще и	1	4
114	до конца	3	4
115	очень часто	1	4
116	то что	28	4
117	не знает	3	4
118	совершенно не	1	4
119	что в	17	4
120	но эти	1	4
121	том числе	1	4
122	одним из	2	3
123	сам по	1	3
124	и это	1	3
125	в приведенном	1	3
126	тем же	1	3
127	между двумя	2	3
128	и до	1	3
129	мы уже	2	3
130	той же	4	3
131	мы имеем	4	3
132	и о	1	3
133	мы и	4	3
134	отношение к	7	3
135	себе и	2	3
136	отличие от	1	3
137	значение для	3	3
138	в центре	1	3
139	в той	4	3
140	в своем	7	3
141	из этих	3	3
142	в этой	5	3
143	как он	1	3
144	на то	4	3
145	но именно	1	3
146	их в	1	3
147	на этом	4	3
148	они должны	1	3
149	было бы	9	3
150	далеко не	1	3
151	но если	4	3
152	и при	1	3
153	и их	1	3
154	в своей	2	3
155	в отличие	1	3
156	не как	1	3
157	мы сказали	1	3
158	но он	2	3
159	в отношении	10	3
160	она не	2	3
161	дело в	1	3
162	по своей	3	3
163	не могут	5	3
164	числе и	1	3
165	чужой речи	1	3
166	если бы	7	3
167	и т.д	3	3
168	никак не	1	3
169	и что	6	3
170	в различных	1	3
171	и во	1	3
172	и только	3	3
173	слов и	3	3
174	отличается от	3	3
175	между этими	4	3
176	первостепенное значение	2	3
177	эти отношения	5	3
178	только на	2	3
179	в конце	2	3
180	что и	4	3
181	тем что	8	3
182	и даже	1	3
183	с другой	2	3
184	более того	2	3
185	с помощью	13	3
186	так же	15	3
187	к своему	1	3
188	жизнь и	1	3
189	что же	1	3
190	по существу	2	3
191	бы в	3	3
192	другой стороны	2	3
193	того же	7	3
194	но этот	1	3
195	и другие	2	3
196	смысле слова	1	2
197	ту же	3	2
198	отношения к	3	2
199	же как	6	2
200	и через	1	2
201	связи между	6	2
202	самый предмет	1	2
203	вопрос о	5	2
204	себе что	2	2
205	не нужно	1	2
206	он сам	2	2
207	или другом	1	2
208	нет и	1	2
209	его собственных	1	2
210	в одной	4	2
211	с этим	4	2
212	стороны и	1	2
213	когда он	2	2
214	целый ряд	4	2
215	и как	6	2
216	его к	1	2
217	от этого	3	2
218	отношение между	3	2
219	но на	2	2
220	широком смысле	1	2
221	могут оказаться	2	2
222	на том	2	2
223	оно должно	1	2
224	и по	3	2
225	но все	1	2
226	об этом	1	2
227	на все	1	2
228	от одного	1	2
229	ко второму	1	2
230	может стать	1	2
231	этом смысле	2	2
232	и тем	5	2
233	все равно	1	2
234	данному вопросу	1	2
235	и само	1	2
236	что такое	3	2
237	в которых	2	2
238	мысли и	2	2
239	не менее	2	2
240	которые в	4	2
241	не могли	5	2
242	зрения и	1	2
243	того как	5	2
244	одна из	1	2
245	одной плоскости	1	2
246	не могло	2	2
247	только и	1	2
248	к определенному	2	2
249	своей природе	4	2
250	отношении к	3	2
251	и является	2	2
252	то и	1	2
253	для другого	1	2
254	у нас	2	2
255	языка в	2	2
256	могут быть	5	2
257	к тому	10	2
258	той или	1	2
259	не случайное	1	2
260	без всякого	1	2
261	языка и	5	2
262	в другом	2	2
263	можно было	7	2
264	те же	3	2
265	с ним	2	2
266	между тем	1	2
267	возникает вопрос	2	2
268	здесь в	1	2
269	все время	3	2
270	и следовательно	4	2
271	но с	2	2
272	этот вопрос	3	2
273	явления в	1	2
274	том или	1	2
275	по данному	1	2
276	он уже	1	2
277	же он	1	2
278	так что	6	2
279	раз в	3	2
280	определенному типу	1	2
281	этого нельзя	1	2
282	речь в	2	2
283	их как	1	2
284	для него	6	2
285	в известной	1	2
286	сами по	1	2
287	а в	2	2
288	в других	2	2
289	к самому	1	2
290	или иной	1	2
291	для этого	2	2
292	влияние на	1	2
293	только к	3	2
294	в конкретном	1	2
295	он только	1	2
296	на этот	4	2
297	в руках	1	2
298	там где	7	2
299	что мы	11	2
300	вместе с	7	2
301	и безукоризненно	1	2
302	в данном	2	2
303	к жизни	4	2
304	имеют первостепенное	1	2
305	если оно	1	2
306	этого слова	2	2
307	и различные	1	2
308	остается в	2	2
309	речи как	2	2
310	в результате	1	2
311	и важно	1	2
312	для нас	2	2
313	в большей	1	2
314	его жизнь	1	2
315	в системе	3	2
316	сказать что	13	2
317	и жизнь	1	2
318	есть и	1	2
319	в заключение	1	2
320	к другим	11	2
321	значение в	1	2
322	все что	1	2
323	они не	4	2
324	функции в	1	1
325	которой она	1	1
326	и то	4	1
327	этом пункте	1	1
328	на самом	1	1
329	он может	2	1
330	рядом друг	1	1
331	далее и	1	1
332	проблем связанных	1	1
333	собственном смысле	1	1
334	видеть в	1	1
335	над ней	1	1
336	и могут	1	1
337	возможны между	1	1
338	сравнению с	14	1
339	это совершенно	1	1
340	при анализе	1	1
341	входит в	1	1
342	до крайности	2	1
343	к новой	2	1
344	язык как	1	1
345	совпадает с	4	1
346	как то	1	1
347	принадлежит к	2	1
348	вместо того	2	1
349	от друга	1	1
350	из того	5	1
351	первого и	1	1
352	в каждой	4	1
353	с большим	1	1
354	образов а	1	1
355	иное отношение	3	1
356	и сами	1	1
357	между собой	9	1
358	всем этим	2	1
359	это возможно	1	1
360	в широком	1	1
361	от своей	1	1
362	из той	1	1
363	же самые	4	1
364	в нашем	4	1
365	иного рода	1	1
366	прямо противоположным	1	1
367	но как	3	1
368	в голове	1	1
369	а только	2	1
370	который мы	4	1
371	в новом	2	1
372	остановились на	1	1
373	друг от	1	1
374	один и	1	1
375	к сожалению	1	1
376	к третьему	1	1
377	в собственном	1	1
378	речи именно	1	1
379	под его	1	1
380	речи но	1	1
381	как к	1	1
382	что как	1	1
383	что совершается	1	1
384	здесь раскрывается	1	1
385	однако не	1	1
386	просто как	1	1
387	могли бы	9	1
388	нами в	2	1
389	не являются	2	1
