N	3gram	Vygotskiy__7	Marksizm
1	с точки зрения	21	20
2	не может быть	4	13
3	в самом деле	4	9
4	и не может	1	9
5	до сих пор	3	8
6	в отличие от	2	5
7	в направлении к	2	5
8	с другой стороны	1	5
9	в слове в	1	4
10	с самого начала	7	4
11	в этом случае	14	3
12	то же самое	5	3
13	то что делает	1	3
14	в этом отношении	3	3
15	в высшей степени	1	3
16	в конце концов	1	3
17	точки зрения языка	1	3
18	языка и его	1	3
19	в первом случае	3	3
20	но все же	1	3
21	можно сказать что	3	3
22	в большинстве случаев	2	3
23	в то же	1	3
24	для того чтобы	18	3
25	в том что	13	3
26	внутренней речи как	3	2
27	нет и не	2	2
28	тех пор пока	1	2
29	же как и	2	2
30	и той же	2	2
31	но при этом	1	2
32	в том числе	1	2
33	самом деле если	1	2
34	в неразрывной связи	1	2
35	сама по себе	1	2
36	необходимо прежде всего	1	2
37	на самом же	1	2
38	том числе и	1	2
39	можно было бы	1	2
40	точки зрения не	1	2
41	внутренней речи и	4	2
42	и его значением	2	2
43	слова и его	4	2
44	только в процессе	1	2
45	так же как	7	2
46	во всяком случае	1	2
47	смысле этого слова	3	2
48	не могут быть	1	2
49	одной и той	2	2
50	по отношению к	5	2
51	до тех пор	1	2
52	в свою очередь	2	2
53	это и есть	1	2
54	самом же деле	1	2
55	в этом смысле	1	2
56	тем не менее	3	2
57	свое выражение в	5	2
58	к этому же	1	1
59	неразрывно связаны между	1	1
60	а следовательно и	1	1
61	как только мы	1	1
62	прежде всего в	2	1
63	делает слово словом	2	1
64	одним и тем	2	1
65	по ту сторону	1	1
66	к этой проблеме	1	1
67	подобно тому как	1	1
68	словом и его	2	1
69	есть прежде всего	1	1
70	в виду одно	1	1
71	том что он	2	1
72	через которые проходит	1	1
73	в одной и	1	1
74	и во всяком	1	1
75	которое как мы	1	1
76	в одной из	1	1
77	и там и	1	1
78	значение не только	1	1
79	по отношению ко	1	1
80	по аналогии с	1	1
81	находит свое выражение	3	1
82	его значение и	1	1
83	чем иным как	2	1
84	находят свое выражение	1	1
85	с этой точки	4	1
86	в процессе исторического	1	1
87	ни в какой	2	1
88	который мог бы	1	1
89	неразрывной связи с	1	1
90	и ту же	1	1
91	не чем иным	2	1
92	и тем же	2	1
93	дело идет о	1	1
94	функции внутренней речи	1	1
95	является необходимым условием	1	1
96	с одной стороны	5	1
97	речи таким образом	2	1
98	высказывание не может	1	1
99	и следовательно не	1	1
100	и должно быть	1	1
101	во втором случае	3	1
102	конце концов к	1	1
103	связаны между собой	3	1
104	в последнее время	2	1
105	что делает слово	2	1
106	в этом направлении	1	1
107	благодаря этому возникает	1	1
108	как мы увидим	1	1
109	того чтобы сделать	2	1
110	вместо того чтобы	1	1
111	в конце а	1	1
112	во внутренней речи	2	1
113	таким образом в	2	1
114	в моем сознании	1	1
115	всей нашей работы	1	1
116	так и в	1	1
117	внутренней речи а	1	1
118	само по себе	1	1
119	этой точки зрения	4	1
120	точки зрения самого	2	1
121	это значит что	1	1
122	не только не	9	1
123	не только в	1	1
124	формы внутренней речи	1	1
125	друг от друга	2	1
126	с другом и	1	1
127	как мы уже	1	1
128	к тому что	6	1
129	между словом и	8	1
130	на самом деле	2	1
131	друг с другом	2	1
132	есть вещь и	1	1
133	для них в	1	1
134	одну и ту	1	1
135	там и здесь	1	1
136	мы тем самым	1	1
137	таким образом по	1	1
138	таким образом с	1	1
139	как мы видели	3	1
140	той или иной	1	1
141	и вопрос о	1	1
