N	2gram	Vygotskiy__1	Istorich
1	и в	23	22
2	в этом	17	17
3	и т	1	16
4	т д	1	15
5	что в	14	15
6	не только	16	14
7	мы видели	2	13
8	в доме	1	12
9	но и	14	12
10	и не	9	12
11	в этих	2	11
12	может быть	14	11
13	и пр	2	11
14	или в	1	11
15	но в	5	10
16	таким образом	26	10
17	еще не	1	10
18	в нем	1	9
19	и говорит	1	9
20	что и	1	9
21	в том	24	9
22	что он	7	9
23	вместе с	9	9
24	как мы	5	8
25	мы видим	4	8
26	что они	3	8
27	с этим	6	8
28	том что	21	8
29	но не	4	7
30	то что	17	7
31	и здесь	1	7
32	мы должны	5	7
33	уже не	2	7
34	из них	1	7
35	так как	7	7
36	с другой	10	7
37	другой стороны	9	7
38	там где	2	7
39	предположить что	1	7
40	к этому	4	7
41	то же	8	6
42	мы уже	1	6
43	не вполне	1	6
44	это не	1	6
45	во время	1	6
46	ничего не	3	6
47	связи с	3	6
48	если бы	5	6
49	в них	2	6
50	то и	3	6
51	мы можем	6	6
52	а не	3	6
53	связь с	1	6
54	в течение	2	6
55	а в	2	6
56	с ней	2	6
57	с большим	1	5
58	все же	3	5
59	он не	5	5
60	что она	4	5
61	в этой	7	5
62	тем не	1	5
63	не менее	1	5
64	могут быть	3	5
65	живет в	1	5
66	в свете	4	5
67	того что	15	5
68	один из	2	5
69	так что	1	5
70	до сих	4	5
71	показывает что	3	5
72	в частности	2	5
73	или по	1	5
74	есть и	1	5
75	сих пор	4	5
76	одним из	1	4
77	и на	8	4
78	все эти	4	4
79	видели что	1	4
80	не в	4	4
81	на этом	2	4
82	и с	9	4
83	о связи	1	4
84	как это	2	4
85	и его	6	4
86	тем что	6	4
87	она не	3	4
88	в дальнейшем	1	4
89	находится в	1	4
90	только в	6	4
91	в других	1	4
92	представляют собой	2	4
93	а именно	1	4
94	связано с	2	4
95	в данном	2	4
96	в свою	4	4
97	не может	12	4
98	и другие	1	4
99	связана с	2	3
100	я не	3	3
101	представление о	2	3
102	и ее	7	3
103	в чем	4	3
104	со стороны	1	3
105	в одной	3	3
106	целый ряд	4	3
107	и как	5	3
108	и к	4	3
109	выше мы	1	3
110	в целом	20	3
111	представляет собой	11	3
112	из этих	3	3
113	на его	1	3
114	их в	4	3
115	могло быть	1	3
116	а затем	5	3
117	было бы	4	3
118	должен был	1	3
119	для них	1	3
120	как и	14	3
121	он уходит	1	3
122	состоит в	1	3
123	должны были	3	3
124	одном из	2	3
125	и эти	2	3
126	никогда не	2	3
127	детей и	1	3
128	потому что	6	3
129	однако это	1	3
130	к тому	4	3
131	о том	6	3
132	данном случае	2	3
133	что у	2	3
134	на нее	2	3
135	этому же	1	3
136	от них	2	3
137	раньше чем	1	3
138	в его	14	3
139	эти два	1	3
140	и у	1	3
