N	3gram	Bakhtin_Fr_4	Myslijsy
1	в том что	1	13
2	не может быть	1	9
3	с другой стороны	3	5
4	но и в	3	4
5	в свою очередь	1	4
6	подобно тому как	3	3
7	с точки зрения	2	3
8	с одной стороны	2	3
9	то же время	8	3
10	и как бы	1	3
11	с самого начала	3	3
12	так и в	1	3
13	что и в	1	3
14	не только в	2	3
15	в то же	8	3
16	таким образом что	1	2
17	дело в том	1	2
18	для того чтобы	3	2
19	и того же	1	2
20	одного и того	1	2
21	но дело в	1	2
22	между людьми и	1	1
23	а следовательно и	1	1
24	зрения на мир	1	1
25	в нашем же	1	1
26	жизни и не	1	1
27	связанное с ними	1	1
28	на самом деле	1	1
29	с тех пор	1	1
30	одной стороны и	1	1
31	в разных местах	2	1
32	на таких же	1	1
33	сказать что и	1	1
34	в этом отношении	1	1
35	что я им	1	1
36	до сих пор	1	1
37	но это не	1	1
38	он не мог	1	1
39	совершенно независимого от	1	1
40	более или менее	3	1
41	смысле этого слова	1	1
42	в связи с	1	1
43	в нем вполне	1	1
44	и независимо от	1	1
45	мы видели что	1	1
46	мы видим все	1	1
47	в то время	2	1
48	явление сложное и	1	1
49	о том что	2	1
50	ни в одном	1	1
51	и в тех	1	1
52	таким образом в	3	1
53	в xviii в	1	1
54	лицом к лицу	1	1
55	только в разных	1	1
56	но в них	1	1
57	как мы видели	2	1
58	такой точки зрения	1	1
