N	3gram	Losev_Dial_1	Istorich
1	и т д	19	24
2	в этих случаях	1	7
3	до сих пор	2	5
4	точно так же	2	5
5	с другой стороны	4	4
6	не может быть	3	4
7	но все же	1	4
8	что иное как	1	3
9	по сравнению с	2	3
10	на то что	4	3
11	не что иное	1	3
12	о том что	2	2
13	то же самое	1	2
14	так как он	2	2
15	то что он	1	2
16	содержит в себе	3	2
17	с этой стороны	2	2
18	в связи с	1	2
19	тем не менее	1	2
20	и может быть	1	1
21	потому что он	3	1
22	вовсе не есть	1	1
23	но так как	1	1
24	как это мы	2	1
25	что в данном	1	1
26	в отдельности мы	1	1
27	можно найти много	1	1
28	имеется в виду	1	1
29	что он не	2	1
30	как мы увидим	1	1
31	не имеет никакого	3	1
32	нельзя сказать что	1	1
33	ничего не говорят	1	1
34	мы должны поставить	1	1
35	и показывает что	1	1
36	надо прибавить что	1	1
37	может быть и	3	1
38	он может оказаться	1	1
39	даже если бы	1	1
40	так как иначе	1	1
41	то время как	1	1
42	не говорят о	1	1
43	а не только	1	1
44	не потому что	1	1
45	если бы мы	1	1
46	но эта связь	1	1
47	таким образом и	1	1
48	и то же	4	1
49	как он есть	1	1
50	по большей части	1	1
51	бы они были	1	1
52	во всех этих	1	1
53	говорит что это	1	1
54	не в том	1	1
55	одно и то	4	1
56	мы уже знаем	1	1
57	то что она	1	1
58	и в особенности	1	1
59	т д но	2	1
60	что же это	1	1
61	что вообще на	1	1
62	это мы видим	1	1
63	представить себе что	1	1
64	есть не что	1	1
65	и даже в	1	1
66	не есть нечто	1	1
67	к нему на	1	1
68	в то время	1	1
69	и наконец даже	1	1
70	это и есть	2	1
71	ничего общего с	3	1
72	этих и подобных	1	1
73	т д или	1	1
74	он не имеет	1	1
75	же это за	1	1
76	можно сказать что	3	1
77	ничего не говорит	4	1
78	к нему с	1	1
79	к тому что	2	1
80	но мы уже	1	1
81	т д в	1	1
82	д или же	1	1
