N	2gram	Bakhtin_Fr_6	Myshleni
1	в развитии	2	28
2	то что	10	26
3	в этом	12	25
4	что он	6	25
5	потому что	3	21
6	таким образом	17	19
7	точки зрения	2	18
8	в том	2	18
9	не может	4	18
10	того чтобы	4	17
11	не только	10	16
12	и в	41	16
13	того что	3	16
14	так как	10	16
15	что в	7	16
16	том что	7	15
17	так же	5	15
18	для того	1	14
19	в сущности	8	13
20	между собой	1	13
21	сказать что	6	13
22	по отношению	1	12
23	в области	2	12
24	и что	5	12
25	и не	3	12
26	отношению к	1	12
27	из того	2	11
28	отношение к	1	11
29	в его	7	11
30	но не	2	10
31	было бы	3	10
32	как мы	12	10
33	только в	3	10
34	а не	2	10
35	с помощью	6	10
36	с точки	2	9
37	в отношении	1	9
38	может быть	2	9
39	то же	5	8
40	понятий в	1	8
41	как и	7	8
42	в основе	4	8
43	о том	9	8
44	он не	2	8
45	как это	2	8
46	того же	4	7
47	в нем	16	7
48	но он	5	7
49	по себе	1	7
50	так и	5	7
51	если мы	2	7
52	и на	9	6
53	но в	8	6
54	в этой	8	6
55	как он	2	6
56	связанные с	1	6
57	в другом	4	6
58	но если	2	6
59	не в	4	6
60	для развития	1	6
61	что все	2	6
62	этот вопрос	1	6
63	мы можем	1	6
64	у него	7	6
65	но и	13	6
66	в той	5	6
67	в сфере	1	5
68	должна быть	2	5
69	высшую ступень	1	5
70	что они	2	5
71	как в	4	5
72	в своем	5	5
73	в которой	1	5
74	он должен	1	5
75	на все	3	5
76	мысли и	1	5
77	с ним	4	5
78	что с	1	5
79	в то	6	5
80	тогда когда	2	5
81	того как	1	5
82	никогда не	8	5
83	ничего не	1	5
84	этом отношении	3	5
85	можно было	1	5
86	можно сказать	1	5
87	заключается в	2	5
88	тот же	4	5
89	для него	1	5
90	тем что	5	5
91	как бы	7	5
92	не является	1	5
93	еще более	2	5
94	не знает	1	5
95	как известно	2	4
96	и то	2	4
97	той же	5	4
98	что если	2	4
99	за пределы	2	4
100	в самом	10	4
101	все эти	11	4
102	при этом	3	4
103	и по	1	4
104	это не	1	4
105	лучшем случае	1	4
106	не имеет	1	4
107	казалось бы	1	4
108	могут быть	1	4
109	в пределах	1	4
110	еще не	1	4
111	другом месте	4	4
112	и т.д	1	4
113	так что	2	4
114	и их	3	4
115	то время	1	4
116	не могут	2	4
117	с другой	4	4
118	именно в	4	4
119	к которому	1	4
120	на этот	1	4
121	что мы	2	4
122	вместе с	6	4
123	это есть	1	4
124	с этой	3	4
125	в целом	1	4
126	мы видим	6	4
127	в результате	4	4
128	бы в	2	4
129	тем более	2	4
130	по самой	1	4
131	в системе	1	4
132	по одному	1	4
133	самом деле	4	3
134	это и	2	3
135	между двумя	1	3
136	в первом	3	3
137	с таким	1	3
138	мы не	2	3
139	говорить о	2	3
140	вместо того	3	3
141	он может	1	3
142	с этим	3	3
143	все же	4	3
144	и как	4	3
145	в действительности	1	3
146	то в	1	3
147	обратное влияние	1	3
148	он в	2	3
149	и тот	2	3
150	различные предметы	1	3
151	на этом	2	3
152	как они	2	3
153	и тем	1	3
154	с тем	1	3
155	мы видели	2	3
156	и того	1	3
157	восприятия и	1	3
158	что значит	1	3
159	в этих	2	3
160	таким же	1	3
161	в их	1	3
162	сих пор	3	3
163	не менее	1	3
164	до конца	2	3
165	в смысле	1	3
166	же самого	1	3
167	как она	2	3
168	и его	13	3
169	связи с	2	3
170	приходит к	1	3
171	в устной	2	3
172	в себя	1	3
173	еще в	5	3
174	и с	16	3
175	никак не	3	3
176	до сих	3	3
177	в чем	3	3
178	к нему	3	3
179	а потому	1	3
180	что и	1	3
181	в лучшем	1	3
182	одной из	3	3
183	между тем	2	3
184	с одной	4	3
185	в одном	5	3
186	а в	4	3
187	еще и	1	3
188	один и	1	3
189	говорит о	1	3
190	прежде всего	10	3
191	не на	2	3
192	в частности	2	3
193	все основные	2	3
194	чем в	1	3
195	по существу	1	3
196	действительно ли	1	3
197	но это	3	3
