N	2gram	Vygotskiy__1	Formalny
1	и не	9	30
2	вовсе не	3	28
3	и в	23	27
4	может быть	14	25
5	не может	12	24
6	так и	5	21
7	и его	6	19
8	в этом	17	18
9	таким образом	26	18
10	а не	3	17
11	самом деле	3	16
12	точки зрения	26	16
13	то же	8	15
14	в нем	1	15
15	в процессе	8	15
16	и пр	2	15
17	между ними	2	15
18	на самом	1	14
19	как и	14	14
20	с точки	18	14
21	не в	4	12
22	если бы	5	12
23	и т	1	11
24	в самом	7	11
25	в жизни	1	11
26	и от	3	11
27	но и	14	10
28	в действительности	1	9
29	не только	16	9
30	лишь в	6	9
31	как его	1	9
32	социального общения	1	9
33	так как	7	9
34	так же	16	9
35	отнюдь не	1	8
36	с помощью	13	8
37	как бы	11	8
38	при этом	4	8
39	ни в	4	8
40	как мы	5	8
41	только в	6	8
42	как раз	4	8
43	то что	17	8
44	и все	5	8
45	что в	14	8
46	с тем	7	7
47	не менее	1	7
48	же время	2	7
49	потому что	6	7
50	между тем	9	7
51	в его	14	7
52	в том	24	7
53	для них	1	7
54	если мы	2	7
55	там где	2	7
56	все это	6	7
57	совершенно не	1	7
58	в то	7	7
59	действительности и	1	6
60	еще не	1	6
61	и понимания	2	6
62	но в	5	6
63	все эти	4	6
64	т д	1	6
65	в своей	4	6
66	и ее	7	6
67	всяком случае	3	6
68	все время	6	6
69	было бы	4	6
70	что он	7	6
71	с другой	10	6
72	более того	1	6
73	вместе с	9	6
74	в данном	2	6
75	все же	3	6
76	и для	1	6
77	бы в	5	6
78	хотя бы	4	6
79	в своих	5	6
80	во всяком	3	6
81	в зависимости	2	5
82	зависимости от	2	5
83	но не	4	5
84	в истории	1	5
85	в одной	3	5
86	независимо от	6	5
87	что именно	3	5
88	войти в	1	5
89	материала в	1	5
90	того чтобы	17	5
91	в направлении	1	5
92	в ней	1	5
93	что они	3	5
94	в дальнейшем	1	5
95	никогда не	2	5
96	говорит он	15	5
97	связи с	3	5
98	между которыми	1	5
99	и между	1	5
