N	2gram	Losev_Vlad_1	Istorich
1	и т	2	27
2	и в	31	26
3	т д	2	24
4	так же	1	18
5	то что	18	16
6	не только	24	15
7	может быть	6	14
8	что в	14	14
9	но и	19	12
10	связь с	1	12
11	и пр	1	11
12	так и	6	10
13	таким образом	3	10
14	и его	7	10
15	что он	12	10
16	все же	3	9
17	что и	5	9
18	так как	8	9
19	и не	17	9
20	то же	6	8
21	мы знаем	2	8
22	а в	9	8
23	мы имеем	1	7
24	в этом	14	7
25	он не	10	7
26	об этом	7	7
27	как и	4	7
28	в этих	1	7
29	во время	3	7
30	знаем что	2	7
31	их в	1	7
32	как в	3	7
33	что здесь	1	7
34	в качестве	6	7
35	и то	10	6
36	еще не	2	6
37	что они	3	6
38	как он	4	6
39	таким же	1	6
40	мы можем	1	6
41	в дальнейшем	8	6
42	к нему	4	6
43	потому что	11	6
44	а не	1	6
45	не может	6	6
46	вместе с	3	6
47	когда он	5	6
48	это и	2	5
49	мы уже	7	5
50	но не	3	5
51	и как	4	5
52	но в	12	5
53	уже не	3	5
54	и только	1	5
55	в силу	1	5
56	и по	8	5
57	но все	1	5
58	и с	14	5
59	это не	1	5
60	не в	5	5
61	ничего не	3	5
62	и у	4	5
63	как мы	9	5
64	на нем	1	5
65	и здесь	3	5
66	и что	6	5
67	в его	12	5
68	с ними	2	5
69	в одном	1	5
70	у него	15	5
71	тем что	2	5
72	из которых	1	5
73	мы должны	2	5
74	в точности	1	5
75	к этому	6	5
76	в доме	7	4
77	вопрос о	1	4
78	на себя	3	4
79	тогда как	1	4
80	не просто	1	4
81	его на	2	4
82	дает нам	1	4
83	в этот	4	4
84	он в	3	4
85	но он	5	4
86	в своей	4	4
87	но эта	1	4
88	что этот	3	4
89	даже в	2	4
90	указывает на	2	4
91	здесь не	3	4
92	так в	1	4
93	о том	11	4
94	и даже	15	4
95	прибавить что	2	4
96	вовсе не	5	4
97	с другой	3	4
98	а по	2	4
99	все что	2	4
100	в тех	2	4
101	другой стороны	3	4
102	что иное	1	3
103	и действительно	3	3
104	из этих	2	3
105	видели что	1	3
106	к своей	2	3
107	относится к	1	3
108	в одной	1	3
109	его к	2	3
110	все эти	3	3
111	и и	7	3
112	на то	5	3
113	и если	5	3
114	на его	3	3
115	что она	2	3
116	при этом	2	3
117	своему отцу	1	3
118	что у	4	3
119	те же	1	3
120	не мог	3	3
121	том что	14	3
122	от своего	1	3
123	и более	1	3
124	как это	7	3
125	то чего	1	3
126	на него	3	3
127	во всем	4	3
128	связи с	1	3
129	к себе	2	3
130	есть только	1	3
131	и он	3	3
132	она не	1	3
133	на вопрос	1	3
134	иное как	1	3
135	но мы	2	3
136	с того	2	3
137	а также	5	3
138	в другой	1	3
139	в том	11	3
140	мы увидим	3	3
141	только в	9	3
142	как нечто	1	3
143	человека с	1	3
144	и других	2	3
145	а именно	2	3
146	о чем	1	3
147	что мы	2	3
148	входить в	1	3
149	к своему	3	3
150	в данном	1	3
151	власти над	1	3
152	по существу	2	3
153	указать на	2	3
154	или в	1	3
155	для нас	4	3
156	из своего	3	3
157	всякого рода	2	3
158	но это	3	3
159	только что	2	3
160	же в	1	3
161	уже нет	1	3
162	е в	7	3
163	между ними	1	3
164	своего отца	1	3
165	не что	1	3
166	он всегда	1	3
167	к этой	2	3
168	и другие	1	3
169	мы здесь	1	2
170	и есть	1	2
171	не хочет	1	2
172	видеть в	1	2
173	и за	2	2
174	по его	2	2
175	ему в	2	2
176	в некотором	1	2
177	за это	2	2
178	то мы	3	2
179	понятно почему	1	2
180	при жизни	2	2
181	тех же	2	2
182	отношение к	3	2
183	тут же	7	2
184	в этой	4	2
185	в истории	4	2
186	в своем	4	2
187	хотя и	4	2
188	говорит что	4	2
189	конечно не	2	2
190	в целом	3	2
191	представляет собой	1	2
192	и тот	2	2
193	в себе	4	2
194	в нем	4	2
195	не к	1	2
196	содержит в	1	2
197	его от	1	2
198	на этом	2	2
199	так например	2	2
200	такого же	1	2
201	здесь мы	3	2
202	главным образом	4	2
203	с целью	1	2
204	лишь в	2	2
205	хотя бы	2	2
206	было бы	2	2
207	известно что	2	2
208	в свой	2	2
209	из них	2	2
210	и тем	1	2
211	ни одной	1	2
212	с тем	2	2
213	которой он	5	2
214	можно считать	2	2
215	бы мы	1	2
216	таких случаях	1	2
217	что я	2	2
218	выше мы	2	2
219	тем не	2	2
220	все это	5	2
221	отец и	1	2
222	не менее	2	2
223	в таких	1	2
224	дело не	2	2
225	не по	2	2
226	не могло	1	2
227	это мы	2	2
228	одна из	1	2
229	в брак	1	2
230	по своей	4	2
231	никуда не	2	2
232	что на	2	2
233	в области	1	2
234	от того	1	2
235	у нас	6	2
236	в немецкой	1	2
237	не могут	1	2
238	не есть	1	2
239	никогда не	9	2
240	и на	3	2
241	если бы	1	2
242	мы читаем	2	2
243	в самую	1	2
244	связь между	1	2
