N	3gram	Potebnia_M_2	Myshleni
1	в том что	7	31
2	с одной стороны	3	9
3	в этом смысле	2	8
4	с другой стороны	2	8
5	и тот же	1	7
6	смысле этого слова	3	7
7	один и тот	1	7
8	в собственном смысле	1	7
9	одно и то	2	6
10	и то же	2	6
11	на каждом шагу	1	6
12	и того же	6	5
13	друг на друга	1	5
14	одного и того	6	5
15	для того чтобы	2	5
16	и той же	1	4
17	тем же словом	1	4
18	с этой точки	1	4
19	одной и той	1	4
20	и тем самым	1	4
21	на то что	3	4
22	состоит в том	1	3
23	в этом случае	1	3
24	вместе с тем	1	3
25	между тем как	2	3
26	с тем что	1	3
27	что и взрослый	1	3
28	с таким образом	2	3
29	по сравнению с	1	3
30	во всяком случае	7	3
31	в связи с	1	3
32	о том что	1	3
33	тех и других	1	3
34	в том виде	1	2
35	но так как	1	2
36	одной стороны и	1	2
37	только в том	1	2
38	в отличие от	1	2
39	тем что мы	2	2
40	в каждом языке	1	2
41	в том чтобы	1	2
42	и тогда когда	2	2
43	то что они	1	2
44	не могут быть	3	2
45	в свою очередь	6	2
46	подобно тому как	4	2
47	мы видели что	1	2
48	в том смысле	4	2
49	если бы он	1	1
50	и не заключает	1	1
51	не в состоянии	4	1
52	что в истории	1	1
53	которые не могут	2	1
54	на раму и	1	1
55	так как это	1	1
56	том смысле как	2	1
57	потому что в	1	1
58	виде в каком	1	1
59	далеко не все	1	1
60	имеет место в	1	1
61	на самом деле	2	1
62	как и во	2	1
63	но даже и	1	1
64	для нас уже	1	1
65	есть прежде всего	2	1
66	непосредственно вытекает из	1	1
67	и как увидим	1	1
68	о том как	1	1
69	том виде в	1	1
70	куда проходит свет	1	1
71	в наших глазах	1	1
72	этом смысле мы	1	1
73	свет и не	1	1
74	и во многих	1	1
75	во многих других	1	1
76	и в нашем	1	1
77	не заключает в	2	1
78	и во всех	2	1
79	не отличается от	1	1
80	оно значит то	1	1
81	которое выражается в	1	1
82	проходит свет и	1	1
83	том случае если	1	1
84	по тому же	1	1
85	бы то ни	1	1
86	потому что и	1	1
87	намека не только	1	1
88	то же в	2	1
89	до сих пор	4	1
90	при этом не	1	1
91	состоит не в	2	1
92	заключает в себе	4	1
93	или куда проходит	1	1
94	со всеми остальными	1	1
95	и следовательно может	1	1
96	себе никакого намека	1	1
97	на две неравные	1	1
98	но во всяком	3	1
99	одном и том	1	1
100	но само по	1	1
101	то куда смотрят	1	1
102	то и другое	4	1
103	в том случае	1	1
104	которые могут быть	1	1
105	для одного и	1	1
106	в себе никакого	1	1
107	чем перейти к	1	1
108	что здесь впервые	1	1
109	и поэтому оно	1	1
110	том что здесь	1	1
111	то ни было	1	1
112	то время как	3	1
113	может быть не	3	1
114	не только те	1	1
115	между звуком и	2	1
116	день и ночь	1	1
117	и том же	1	1
118	раму со стеклами	1	1
119	в памяти и	1	1
120	что мы называем	3	1
121	мысли с другой	1	1
122	в образовании новых	2	1
123	и как бы	1	1
124	тогда когда это	1	1
125	таких обстоятельствах при	1	1
126	куда смотрят или	1	1
127	явления тогда как	1	1
128	даже взрослый человек	1	1
129	друг к другу	1	1
130	в других языках	1	1
131	на то к	1	1
132	смотрят или куда	1	1
133	прежде чем перейти	1	1
134	не может быть	2	1
135	не имеет ничего	1	1
136	слова в собственном	1	1
137	на вопрос о	1	1
138	но мы видели	1	1
139	по себе не	3	1
140	что они не	1	1
141	только на раму	1	1
142	что с одной	1	1
143	при этом как	1	1
144	в то время	4	1
145	во-первых потому что	1	1
146	а не наоборот	1	1
147	никакого намека не	1	1
148	то что в	2	1
149	между ними не	1	1
150	становится для нас	2	1
151	том смысле что	1	1
152	представляется нам не	1	1
153	само по себе	2	1
154	от того же	1	1
155	ничего общего с	1	1
156	мы можем сказать	1	1
157	с самого начала	2	1
158	словом окно мы	1	1
159	в чем именно	1	1
160	вопрос о том	1	1
161	того же корня	3	1
162	но все же	1	1
163	мы знаем что	1	1
164	мы говорим о	1	1
165	никогда не идет	1	1
166	друг от друга	1	1
167	ясным тогда когда	1	1
168	в переносном смысле	1	1
169	не только на	1	1
170	этого слова а	1	1
171	после того как	2	1
172	что сила и	1	1
173	так что к	1	1
174	все же не	1	1
175	может быть так	1	1
176	значит то куда	1	1
177	тем не менее	5	1
178	того же предмета	2	1
179	том что он	1	1
180	или лучше сказать	1	1
181	как и в	1	1
182	что и в	1	1
183	только по мере	1	1
184	только тогда когда	2	1
185	относятся друг к	1	1
186	слова во всяком	1	1
