N	2gram	Bakhtin_Fr_8	Myshleni
1	и речи	1	38
2	речи и	3	28
3	точки зрения	6	26
4	таким образом	17	26
5	в том	13	24
6	и в	56	23
7	том что	8	21
8	с точки	2	18
9	в этом	14	17
10	того чтобы	4	17
11	то что	3	17
12	не только	8	16
13	так же	2	16
14	того что	1	15
15	для того	2	15
16	как и	5	14
17	речи в	1	14
18	может быть	3	14
19	но и	9	14
20	в его	18	14
21	что в	5	14
22	с помощью	3	13
23	в развитии	2	12
24	не может	2	12
25	и мышления	1	11
26	сказать что	3	11
27	как бы	11	11
28	в отношении	5	10
29	с другой	2	10
30	прежде всего	6	10
31	и с	8	9
32	между тем	3	9
33	в качестве	4	9
34	одной стороны	2	9
35	другой стороны	2	9
36	вместе с	2	9
37	и не	9	9
38	то же	11	8
39	заключается в	1	8
40	самого начала	1	8
41	в процессе	5	8
42	в основе	4	8
43	с самого	1	8
44	и на	7	8
45	нашей работы	2	8
46	с одной	4	8
47	речи как	1	8
48	мы не	2	7
49	вопрос о	1	7
50	по отношению	1	7
51	в самом	9	7
52	в этой	6	7
53	в другом	3	7
54	с тем	2	7
55	в то	12	7
56	и ее	4	7
57	так как	4	7
58	что он	2	7
59	отношению к	1	7
60	в сущности	8	6
61	все это	8	6
62	независимо от	1	6
63	в себе	4	6
64	лишь в	1	6
65	и тем	1	6
66	с этой	2	6
67	по сравнению	1	6
68	функции и	1	6
69	мысли и	1	6
70	и его	12	6
71	другом месте	3	6
72	о том	4	6
73	только в	9	6
74	между этими	1	6
75	вопрос об	2	6
76	мы можем	1	6
77	тем что	1	6
78	именно в	1	6
79	потому что	6	6
80	сравнению с	1	5
81	между собой	1	5
82	бы в	3	5
83	перед нами	3	5
84	и как	2	5
85	но в	6	5
86	то время	2	5
87	он не	5	5
88	и более	4	5
89	а затем	1	5
90	если бы	2	5
91	для этого	1	5
92	тому что	1	5
93	по своей	4	5
94	как мы	7	5
95	связан с	2	5
96	и т.д	3	5
97	и что	1	5
98	можно сказать	2	5
99	мышления как	1	5
100	так и	13	5
101	что для	3	5
102	ребенка и	1	5
103	слова и	3	5
104	и все	6	5
105	тем более	1	5
106	из этого	1	5
107	в своих	4	5
108	в котором	2	4
109	время как	1	4
110	в чем	1	4
111	с его	5	4
112	но не	5	4
113	как в	1	4
114	все остальные	2	4
115	целый ряд	2	4
116	и к	4	4
117	все эти	15	4
118	что она	2	4
119	при этом	4	4
120	их в	4	4
121	что все	4	4
122	было бы	2	4
123	ни в	2	4
124	в своей	2	4
125	понятий и	1	4
126	не в	3	4
127	этом отношении	1	4
128	с другом	1	4
129	к тому	1	4
130	речи мы	1	4
131	во всей	2	4
132	в свете	4	4
133	мы видим	6	4
134	для всех	1	4
135	в одном	2	4
136	как раз	2	4
137	до сих	8	4
138	фактов и	2	4
139	а с	1	4
140	друг с	1	4
141	этого слова	1	4
142	сих пор	8	4
143	она должна	1	4
144	в результате	5	4
145	к этому	2	4
146	как на	1	4
147	смысле слова	1	3
148	человека и	2	3
149	и то	2	3
150	самом деле	2	3
151	как известно	1	3
152	из которых	2	3
153	в их	3	3
154	видим таким	1	3
155	в новом	1	3
156	что они	2	3
157	которые не	1	3
158	в одной	1	3
159	в своем	3	3
160	все же	2	3
161	в которой	4	3
162	что это	4	3
163	он в	1	3
164	из этих	1	3
165	как он	1	3
166	всей его	1	3
167	друг другу	2	3
168	всех остальных	1	3
169	на все	1	3
170	к анализу	1	3
171	на две	2	3
172	такой же	5	3
173	мысль и	1	3
174	мы говорили	1	3
175	в которых	2	3
176	образом и	3	3
177	тогда когда	1	3
178	во всем	4	3
179	в области	5	3
180	в каком	2	3
181	образом что	1	3
182	могут быть	1	3
183	же самое	1	3
184	что оно	1	3
185	и это	1	3
186	можно было	1	3
187	на отдельные	1	3
188	и которое	1	3
189	связи с	6	3
190	уже в	2	3
191	и других	4	3
192	мы находим	3	3
193	вовсе не	6	3
194	на этот	1	3
195	во всех	8	3
196	превращается в	1	3
197	а не	2	3
198	все более	1	3
199	речь не	1	3
200	и от	1	3
201	от всех	2	3
202	речь идет	1	2
203	к вопросу	1	2
204	идет о	1	2
205	показать что	1	2
206	и до	10	2
207	почти всегда	1	2
208	что эти	2	2
209	той же	6	2
210	что между	1	2
211	приложении к	1	2
212	является наиболее	1	2
213	бы что	1	2
214	он как	1	2
215	вместо того	1	2
216	как впрочем	1	2
217	первый план	2	2
218	что его	1	2
219	в ее	6	2
220	со всеми	1	2
221	себе и	2	2
222	за пределы	4	2
223	иначе чем	1	2
224	хотя и	2	2
225	когда он	2	2
226	и наконец	3	2
227	нового и	1	2
228	за собой	1	2
229	бы и	2	2
230	в нашем	2	2
231	и те	2	2
232	главным образом	3	2
233	а скорее	1	2
234	ключ к	1	2
235	всех этих	3	2
236	не к	1	2
237	и вот	1	2
238	том же	1	2
239	есть все	1	2
240	к другу	1	2
241	из всех	2	2
242	что мысль	1	2
243	с другими	1	2
244	в них	11	2
245	несмотря на	2	2
246	мы видели	5	2
247	в приложении	1	2
248	в один	1	2
249	был бы	3	2
250	в этих	11	2
251	и при	2	2
252	из которой	1	2
253	точку зрения	1	2
254	и эти	2	2
255	не могли	2	2
256	даже в	4	2
257	что эта	1	2
258	этими двумя	1	2
259	не имеет	1	2
260	дело в	2	2
261	того как	2	2
262	никогда не	5	2
263	слова как	1	2
264	же время	10	2
265	что самое	1	2
266	ибо все	1	2
267	начиная с	2	2
268	в наши	1	2
269	его значение	1	2
270	к пониманию	1	2
271	на вопрос	1	2
272	данном случае	2	2
273	огромное количество	1	2
274	с собой	2	2
275	две части	2	2
276	по линии	1	2
277	строго говоря	1	2
278	в значительной	2	2
279	от них	1	2
280	ко всей	1	2
281	наконец в	4	2
282	в ту	4	2
283	в современной	1	2
284	известном смысле	1	2
285	один из	5	2
286	является прямым	1	2
287	уже не	3	2
288	вопроса о	1	2
289	в виде	2	2
290	или даже	1	2
291	в известном	2	2
292	одно из	1	2
293	для него	2	2
294	легко убедиться	1	2
295	чтобы показать	1	2
296	со всем	1	2
297	и даже	8	2
298	в основу	1	2
299	по всей	1	2
300	которых мы	1	2
301	в слове	2	2
302	под влиянием	1	2
303	в речи	2	2
304	в частности	7	2
305	и потому	4	2
306	в данном	2	2
307	всего в	1	2
308	тенденцию к	1	2
309	формы мышления	1	2
310	там где	3	2
311	что кроме	1	2
312	о котором	1	2
313	а в	2	2
314	между ними	2	2
315	к его	3	2
316	но этот	1	2
317	занимает в	1	2
318	жизни и	1	2
319	ее в	1	2
320	этот характер	1	1
321	ту же	4	1
322	и развитие	1	1
323	лежат в	1	1
324	одним из	5	1
325	например в	4	1
326	как целому	1	1
327	на самом	2	1
328	этого последнего	1	1
329	это игра	2	1
330	и всем	1	1
331	он всегда	1	1
332	от всяких	1	1
333	действительности и	2	1
334	в доме	1	1
335	мы уже	10	1
336	всего того	1	1
337	и значение	1	1
338	большую роль	1	1
339	и новые	1	1
340	науки и	1	1
341	сущности это	1	1
342	свою особую	1	1
343	и другая	1	1
344	к началу	2	1
345	то это	1	1
346	и со	1	1
