N	2gram	Vygotskiy__3	StatiiOP
1	и в	38	29
2	том что	14	27
3	в том	25	27
4	в этом	13	21
5	не только	12	19
6	но и	5	19
7	что в	20	19
8	о том	6	17
9	в трагедии	1	17
10	в его	5	13
11	что он	11	13
12	между прочим	1	12
13	в которой	5	11
14	то что	35	11
15	все это	3	11
16	таким образом	12	10
17	к тому	6	10
18	и т	14	9
19	в своем	5	9
20	он не	6	9
21	потому что	14	9
22	так и	1	9
23	этом отношении	1	9
24	и не	10	9
25	как на	3	9
26	но в	3	8
27	как раз	8	8
28	я не	5	7
29	в сцене	1	7
30	в ней	15	7
31	в самом	25	7
32	так например	2	7
33	но все	1	7
34	в своей	5	7
35	в котором	6	7
36	не столько	1	7
37	тому что	6	7
38	того как	3	7
39	для того	8	7
40	в виду	4	7
41	с тем	8	7
42	вместе с	5	7
43	одним из	1	6
44	и на	6	6
45	все же	8	6
46	т д	4	6
47	факт что	1	6
48	вовсе не	8	6
49	того чтобы	9	6
50	и его	6	6
51	и что	18	6
52	в одном	8	6
53	до сих	6	6
54	в течение	4	6
55	было бы	12	5
56	точки зрения	16	5
57	в русской	2	5
58	была бы	2	5
59	того что	4	5
60	между тем	7	5
61	в качестве	2	5
62	обратить внимание	1	5
63	а не	7	5
64	о чем	1	5
65	в той	5	5
66	как бы	14	5
67	сих пор	5	5
68	речь идет	4	4
69	кроме того	1	4
70	хотя и	1	4
71	и к	3	4
72	в нем	4	4
73	что у	7	4
74	в другом	5	4
75	и с	1	4
76	должен был	2	4
77	не в	12	4
78	дело в	1	4
79	ничего не	2	4
80	трагедии в	1	4
81	и о	3	4
82	внимание на	2	4
83	раньше чем	1	4
84	но с	1	4
85	при помощи	4	4
86	для него	2	4
87	с другой	7	4
88	именно в	1	4
89	действующих лиц	5	4
90	в речи	3	4
91	в частности	1	4
92	своего времени	1	4
93	тот факт	1	4
94	еще более	1	4
95	в романе	1	4
96	к этому	3	4
97	например в	2	3
98	же как	1	3
99	самом деле	21	3
100	на самом	2	3
