N	2gram	Propp_Russ_2	FransuaR
1	и в	29	41
2	таким образом	6	19
3	в этом	11	15
4	как и	11	14
5	и все	4	14
6	то же	4	13
7	все эти	3	13
8	в этой	3	13
9	мы уже	1	12
10	в его	1	12
11	как мы	3	11
12	в том	22	11
13	прежде всего	2	11
14	так и	1	10
15	в то	2	10
16	все это	10	10
17	в своем	1	9
18	не в	4	9
19	и его	1	9
20	в качестве	3	9
21	но и	8	9
22	что в	22	9
23	но в	5	8
24	в конце	1	8
25	то что	5	8
26	и от	3	8
27	по существу	4	8
28	в нем	1	7
29	в новой	2	7
30	в них	4	7
31	как бы	18	7
32	и не	1	7
33	и до	1	6
34	о том	9	6
35	только в	1	6
36	это не	5	6
37	есть в	2	6
38	для него	1	6
39	в году	3	5
40	как в	7	5
41	не только	10	5
42	на этом	3	5
43	мы видели	7	5
44	того как	2	5
45	потому что	5	5
46	и это	1	5
47	в ней	1	5
48	к нему	4	5
49	уже в	1	5
50	что и	2	5
51	вместе с	6	5
52	так же	4	5
53	и для	2	5
54	а в	9	5
55	к этому	5	5
56	на место	1	4
57	место в	1	4
58	и на	6	4
59	хотя и	1	4
60	и наконец	1	4
61	та же	2	4
62	что это	3	4
63	на земле	5	4
64	но все	1	4
65	и с	10	4
66	на этой	1	4
67	должно быть	2	4
68	том что	22	4
69	но он	3	4
70	одна из	11	4
71	ничего не	1	4
72	рядом с	1	4
73	в виду	2	4
74	в образе	2	4
75	в одну	1	4
76	из одного	1	4
77	и здесь	1	4
78	влияние на	2	4
79	после того	2	4
80	может быть	13	4
81	было бы	3	4
82	к жизни	5	4
83	все что	1	4
84	например в	1	3
85	он может	1	3
86	и есть	1	3
87	из самых	1	3
88	он был	1	3
89	на них	4	3
90	во всех	3	3
91	совсем не	2	3
92	кроме того	2	3
93	его к	1	3
94	от этого	1	3
95	выражение в	1	3
96	лица и	1	3
97	так сказать	1	3
98	при этом	6	3
99	и по	3	3
100	в нее	1	3
101	связанные с	2	3
102	его в	8	3
103	несмотря на	1	3
104	во время	12	3
105	в своей	2	3
106	таким же	1	3
107	в их	2	3
108	не имеет	3	3
109	тем что	3	3
110	как о	1	3
111	все то	2	3
112	свою очередь	1	3
113	смерти в	2	3
114	можно было	2	3
115	что у	1	3
116	связанных с	1	3
117	нас в	1	3
118	в форме	2	3
119	в свете	3	3
120	что он	1	3
121	по этому	2	3
122	из них	4	3
123	земли и	5	3
124	в одном	1	3
125	в землю	13	3
126	так как	13	3
127	в ряде	1	3
128	не на	1	3
129	не было	2	3
130	но есть	1	3
131	для этой	3	3
132	в руках	2	3
133	не может	5	3
134	и потому	1	3
135	в область	1	3
136	в человеческом	1	3
137	в это	1	3
138	такой же	1	3
139	но это	1	3
140	с ними	1	3
141	в свою	1	3
142	есть и	1	3
143	и другие	14	3
144	и эта	1	3
145	это в	2	3
146	ту же	1	2
147	мы здесь	2	2
148	и то	2	2
149	на самом	2	2
150	и всем	2	2
151	здесь и	1	2
152	и так	1	2
153	от старого	1	2
154	мы не	6	2
155	что между	1	2
156	и наш	1	2
157	в которой	2	2
158	не совсем	2	2
159	еще не	6	2
160	в которых	4	2
161	одно мгновение	1	2
162	явлений и	1	2
163	отношение к	1	2
164	не просто	1	2
165	в течение	2	2
166	в одной	1	2
167	к новому	1	2
168	перед нами	1	2
169	более или	1	2
170	рассказ о	1	2
171	как он	1	2
172	и еще	2	2
173	что все	1	2
174	новой жизни	1	2
175	с этим	2	2
176	далеко не	4	2
177	мы имеем	6	2
178	в этих	3	2
179	том как	1	2
180	или менее	1	2
181	своего рода	1	2
182	их в	4	2
183	на всю	1	2
184	что есть	1	2
185	дело не	2	2
186	дело в	1	2
187	земли в	1	2
188	следовательно и	1	2
189	на землю	3	2
190	вперед и	1	2
191	особое значение	1	2
192	так называемый	1	2
193	этом отношении	1	2
194	они как	1	2
195	оно не	1	2
196	должен быть	2	2
197	на другой	2	2
198	никогда не	2	2
199	здесь нет	1	2
200	во все	1	2
201	на голову	6	2
202	жизнь и	2	2
203	находится в	1	2
204	а также	4	2
205	это название	1	2
206	и во	1	2
207	вся эта	2	2
208	во всей	1	2
209	все время	1	2
210	в самый	2	2
211	в литературе	1	2
212	того что	3	2
213	на которой	1	2
214	содержится в	1	2
215	тот же	1	2
216	представлений о	2	2
217	и ее	2	2
218	уже не	4	2
219	в большинстве	1	2
220	только на	1	2
221	же в	6	2
222	и обратно	1	2
223	и других	3	2
224	превращаются в	1	2
225	связано с	2	2
226	в особенности	1	2
227	связаны с	3	2
228	именно в	4	2
229	и др	1	2
230	а на	9	2
231	был в	1	2
232	до конца	3	2
233	а не	4	2
234	может иметь	1	2
235	веселья и	1	2
236	из которых	2	2
237	направление в	1	2
238	по своему	1	2
239	в данном	6	2
240	те и	1	2
241	в состоянии	1	2
242	новой и	1	2
243	бессмертия и	1	2
244	которое он	1	2
245	или в	7	2
246	у них	2	2
247	и как	2	2
248	лекарственные травы	1	2
249	с ним	1	2
250	одновременно и	1	2
251	в заключение	1	2
252	представлениями о	2	2
253	нас не	2	2
254	во всяком	1	2
255	одним из	2	1
256	к их	1	1
257	человека и	1	1
258	и через	3	1
259	как его	1	1
260	в такой	1	1
261	в воду	9	1
262	это и	2	1
263	верхом на	2	1
264	в приведенном	1	1
265	вряд ли	2	1
266	смысл этого	1	1
267	с таким	1	1
268	по его	1	1
269	хлеб и	1	1
270	а как	1	1
271	месту и	1	1
272	в первый	1	1
273	этот был	1	1
274	представлением о	1	1
275	так чтобы	2	1
276	время как	1	1
277	что иное	2	1
278	новому от	1	1
279	это время	2	1
280	магии и	1	1
281	не помогают	1	1
282	вещь в	1	1
283	иное как	2	1
284	не был	2	1
285	этим не	1	1
286	там и	2	1
287	это души	1	1
288	в ее	3	1
289	землю и	1	1
290	относятся и	1	1
291	но не	5	1
292	значение и	1	1
293	а он	2	1
294	тогда как	2	1
295	он пишет	1	1
296	распространена в	1	1
297	отличие от	3	1
298	что они	1	1
299	изображается с	1	1
300	совсем точно	1	1
301	души умерших	1	1
302	другой день	2	1
303	что именно	1	1
304	некоторое время	1	1
305	фигура его	1	1
306	все остальные	1	1
307	все же	2	1
308	себе на	1	1
309	не являются	1	1
310	новую жизнь	1	1
311	увидим что	1	1
312	под таким	1	1
313	и этим	1	1
314	в самом	1	1
315	он в	1	1
316	тому же	1	1
317	в великой	1	1
318	и будущее	1	1
319	ее как	1	1
320	но на	1	1
321	не могла	1	1
322	некоторые общие	1	1
323	после этого	2	1
324	о которой	1	1
325	чтобы они	2	1
326	различные формы	1	1
327	в морях	1	1
328	здесь говорится	1	1
329	том чтобы	2	1
330	характер в	2	1
331	i в	1	1
332	по аналогии	1	1
333	именно это	1	1
334	том же	4	1
335	встречаются и	1	1
336	не будет	1	1
337	правильнее было	1	1
338	и чтобы	1	1
339	в послании	1	1
340	древности и	1	1
341	и отдельные	1	1
342	уже знаем	1	1
343	он есть	2	1
344	известно что	1	1
