N	2gram	Vygotskiy__7	Dialekti
1	не есть	4	54
2	и не	18	27
3	а не	6	26
4	точки зрения	28	25
5	и т	1	24
6	и в	26	24
7	значит что	1	24
8	это значит	1	24
9	не только	24	23
10	что такое	1	21
11	по себе	3	20
12	не может	11	19
13	ничего не	2	17
14	и есть	2	16
15	и что	6	15
16	что все	2	14
17	с точки	21	14
18	то что	24	14
19	в таком	1	14
20	таким образом	23	13
21	что он	8	13
22	вовсе не	2	13
23	может быть	7	13
24	что это	6	12
25	есть только	2	12
26	того что	14	12
27	не менее	4	11
28	не имеет	2	11
29	что же	2	11
30	в сущности	9	10
31	отнюдь не	1	10
32	тем не	3	10
33	только не	11	10
34	она есть	1	10
35	есть не	3	9
36	что она	8	9
37	ни в	2	9
38	но и	11	9
39	в этом	29	8
40	и как	1	8
41	это есть	4	8
42	учение о	3	8
43	отличается от	3	8
44	так что	4	8
45	в виде	1	8
46	прежде всего	7	8
47	что мы	9	8
48	том что	17	8
49	если же	2	8
50	это и	4	7
51	в самом	9	7
52	как и	15	7
53	никогда не	4	7
54	как раз	3	7
55	потому что	16	7
56	что оно	4	7
57	ясно что	1	7
58	в виду	5	7
59	другими словами	1	7
60	только на	3	7
61	ничем не	1	7
62	что в	12	7
63	самом деле	6	6
64	что иное	1	6
65	я не	3	6
66	иное как	1	6
67	то же	8	6
68	об этом	3	6
69	и с	5	6
70	возможно только	2	6
71	вещей и	1	6
72	есть именно	1	6
73	если бы	5	6
74	что и	3	6
75	и только	4	6
76	о том	4	6
77	так как	14	6
78	и все	1	6
79	все это	3	6
80	кроме того	1	6
81	но если	2	6
82	не что	1	6
83	есть то	3	6
84	сам по	1	5
85	вопрос о	6	5
86	что его	2	5
87	точка зрения	1	5
88	хотя и	1	5
89	и к	7	5
90	есть ли	1	5
91	само по	1	5
92	он не	3	5
93	одно и	3	5
94	так и	3	5
95	было бы	6	5
96	в них	1	5
97	мы не	7	5
98	и тогда	1	5
99	в том	18	5
100	можно ли	2	5
101	в то	3	5
102	тогда когда	5	5
103	и сама	1	5
104	и его	12	5
105	только в	8	5
106	одно из	5	5
107	как же	1	5
108	что не	2	5
109	что для	2	5
110	как это	5	5
111	с этой	5	5
112	но это	3	5
113	только как	1	5
114	как на	6	5
115	все остальное	1	4
116	и то	7	4
117	и больше	2	4
118	и ничего	2	4
119	время как	2	4
120	говорить о	1	4
121	мы и	2	4
122	в чем	3	4
