N	2gram	Voloshinov_2	Dialekti
1	не есть	3	40
2	и не	19	30
3	это –	9	25
4	а не	9	18
5	ничего не	4	17
6	может быть	28	17
7	то что	4	16
8	и в	19	15
9	– в	4	15
10	как бы	19	14
11	точки зрения	17	14
12	не имеет	3	14
13	так как	3	14
14	что это	2	13
15	по себе	3	13
16	того что	4	13
17	это не	4	12
18	в этом	15	11
19	и вот	1	11
20	говорить о	1	11
21	ясно что	1	11
22	в том	7	11
23	прежде всего	7	11
24	не может	18	11
25	и все	6	11
26	том что	10	10
27	в основе	9	10
28	потому что	1	10
29	это и	1	9
30	то же	16	9
31	мы не	2	9
32	было бы	4	9
33	с точки	13	9
34	и что	1	9
35	уже не	1	9
36	и пр	25	9
37	все это	1	9
38	что иное	1	8
39	не в	10	8
40	в себе	4	8
41	не только	13	8
42	ни в	6	8
43	и это	3	8
44	и о	2	8
45	и ее	4	8
46	иное как	2	8
47	не что	1	8
48	должна быть	4	7
49	что именно	1	7
50	он есть	1	7
51	как и	9	7
52	теперь мы	2	7
53	по крайней	2	7
54	и вообще	1	7
55	ровно ничего	1	7
56	и его	16	7
57	что оно	3	7
58	только в	8	7
59	крайней мере	2	7
60	или в	2	7
61	что он	4	7
62	что в	2	7
63	перед нами	3	6
64	хотя и	1	6
65	и тем	4	6
66	если бы	11	6
67	в то	8	6
68	же время	8	6
69	что и	3	6
70	так что	1	6
71	вовсе не	11	6
72	и даже	2	6
73	а именно	1	6
74	нет ничего	1	6
75	тем более	5	6
76	сказать что	4	6
77	ни на	1	6
78	той же	3	5
79	в сущности	14	5
80	и на	5	5
81	с его	8	5
82	только тогда	1	5
83	в своем	2	5
84	то в	1	5
85	учение о	3	5
86	на то	4	5
87	что она	1	5
88	в нем	11	5
89	в жизни	2	5
90	выйти за	1	5
91	что такое	1	5
92	в ней	3	5
93	но что	2	5
94	но только	1	5
95	того чтобы	6	5
96	тогда когда	1	5
97	в каком	3	5
98	таким образом	14	5
99	о том	3	5
100	в себя	1	5
101	так и	10	5
102	другими словами	2	5
103	можно сказать	1	5
104	именно в	2	5
105	они –	2	5
106	если мы	6	5
107	для того	6	5
108	как же	1	5
109	– не	6	5
110	– это	4	5
111	– мы	2	5
112	в смысле	6	5
113	и для	7	5
114	– как	5	5
115	также и	1	4
116	хотя бы	6	4
117	что они	2	4
118	в этой	3	4
119	в течение	1	4
120	и как	6	4
121	с их	1	4
122	не как	3	4
123	в силу	1	4
124	то ни	5	4
125	и с	2	4
126	с тем	1	4
127	мир и	1	4
128	так то	1	4
129	уже о	1	4
130	той или	4	4
131	что все	1	4
132	– совершенно	1	4
133	– и	5	4
134	еще не	3	4
135	в его	5	4
136	мы должны	1	4
137	мы видим	1	4
138	с ними	4	4
139	есть в	1	4
140	в одном	1	4
141	не о	1	4
142	само по	1	4
143	как раз	4	4
144	отнюдь не	8	4
145	так же	5	4
146	в особенности	2	4
147	но это	1	4
148	лишь как	2	4
149	бы в	4	4
150	или не	1	4
151	жизни и	2	4
152	но и	10	4
153	должны быть	2	4
154	то на	1	3
155	отношения к	2	3
156	и то	3	3
157	явлений с	1	3
158	то мы	2	3
159	со стороны	1	3
160	в истории	3	3
161	как в	1	3
162	с этим	3	3
163	и нет	1	3
164	когда он	1	3
165	и наконец	1	3
166	как таковое	1	3
167	но в	7	3
168	от этого	2	3
169	все эти	3	3
170	и если	1	3
171	мы уже	6	3
172	– то	2	3
173	всегда и	2	3
174	в данном	5	3
175	можно только	1	3
176	в своей	3	3
177	в их	5	3
178	– только	1	3
179	возможно только	1	3
180	только для	1	3
181	нет никакого	1	3
182	иной раз	1	3
183	есть прежде	1	3
184	и притом	1	3
185	мы можем	6	3
186	есть только	1	3
187	могут быть	3	3
188	лежит в	2	3
189	говоря уже	1	3
190	в собственном	2	3
191	то или	1	3
192	к жизни	1	3
193	и религии	1	3
194	сознания и	3	3
195	и следовательно	6	3
196	быть и	6	3
197	в виде	2	3
198	оно –	1	3
199	даже и	2	3
200	это будет	2	3
201	или иное	1	3
202	за пределы	3	3
203	эти две	1	3
