N	2gram	Bakhtin_fo_1	Narrotol
1	не только	9	31
2	но и	8	27
3	и не	14	23
4	при этом	3	19
5	может быть	11	15
6	в качестве	3	14
7	в частности	6	14
8	как и	8	13
9	а не	3	13
10	а в	3	13
11	в этом	25	12
12	только в	4	12
13	и в	50	11
14	в данном	2	11
15	своего рода	1	10
16	и его	16	10
17	то есть	33	9
18	времени и	10	9
19	во времени	3	9
20	то что	6	9
21	то же	11	8
22	не может	6	8
23	данном случае	1	8
24	в том	9	8
25	уже не	2	8
26	и т.п	4	8
27	но в	10	7
28	том что	4	7
29	если бы	5	7
30	на протяжении	1	7
31	у него	6	7
32	и он	1	6
33	в самом	8	6
34	не в	5	6
35	в этой	1	6
36	в себе	3	6
37	тому же	2	6
38	об этом	2	6
39	к тому	3	6
40	и т.д	1	6
41	во втором	2	6
42	в его	13	6
43	как бы	2	6
44	один из	3	6
45	как раз	13	6
46	или в	3	6
47	и пространстве	1	6
48	а также	2	6
49	жизни и	8	6
50	между двумя	6	5
51	и на	8	5
52	той или	2	5
53	перед нами	1	5
54	так и	12	5
55	точки зрения	5	5
56	в своей	2	5
57	потому что	4	5
58	событие в	1	5
59	на другой	2	5
60	точка зрения	1	5
61	действующих лиц	1	5
62	в соответствии	2	5
63	на себя	2	4
64	еще не	5	4
65	с его	9	4
66	но не	5	4
67	как в	6	4
68	все же	6	4
69	хотя и	3	4
70	из этих	1	4
71	в нем	24	4
72	в мире	1	4
73	из них	1	4
74	по себе	2	4
75	соответствии с	2	4
76	в одном	3	4
77	вплоть до	1	4
78	в то	9	4
79	одна из	2	4
80	того чтобы	5	4
81	никогда не	2	4
82	к себе	4	4
83	в ней	4	4
84	так в	1	4
85	о том	1	4
86	внимание на	1	4
87	же время	9	4
88	в литературе	16	4
89	того что	2	4
90	для него	2	4
91	или иной	2	4
92	прежде всего	15	4
93	о чем	1	4
94	мира в	3	4
95	этом и	1	4
96	или не	2	4
97	имеет место	3	4
98	также и	2	3
99	и то	4	3
100	самом деле	1	3
101	идет о	1	3
102	жизни героя	1	3
103	мы имеем	1	3
104	мы не	3	3
105	он сам	1	3
106	но как	1	3
107	в центре	2	3
108	другой день	2	3
109	в своем	4	3
110	и как	10	3
111	эпизоды в	2	3
112	в целом	2	3
113	в нашем	2	3
114	он не	5	3
115	для того	5	3
116	и с	4	3
117	это не	6	3
118	в жизни	6	3
119	и ее	3	3
120	их в	3	3
121	но они	3	3
122	этом отношении	3	3
123	у нас	1	3
124	начиная с	1	3
125	его жизни	8	3
126	лишь в	6	3
127	что он	1	3
128	в состав	1	3
129	по отношению	3	3
130	могло бы	1	3
131	в пространстве	5	3
132	именно в	3	3
133	при всей	1	3
134	не было	7	3
135	в начале	3	3
136	но для	2	3
137	это уже	1	3
138	не является	2	3
139	не существует	1	3
140	и все	6	3
141	отношению к	5	3
142	героя в	1	3
143	что в	5	3
144	и через	1	2
145	времени но	1	2
146	тем же	1	2
147	в зависимости	1	2
148	всех его	1	2
149	и для	4	2
150	в сущности	3	2
151	не вполне	1	2
152	и чужого	1	2
153	жизни как	1	2
154	зависимости от	1	2
155	между собой	4	2
156	в чем	2	2
157	события в	1	2
158	как если	2	2
159	друг на	2	2
160	отличие от	2	2
161	отнюдь не	5	2
162	в той	4	2
163	что касается	1	2
164	в событие	1	2
165	та же	1	2
166	раз в	4	2
167	роль в	9	2
168	на то	1	2
169	не могла	1	2
170	так сказать	7	2
171	и еще	2	2
172	и вот	1	2
173	одно и	3	2
174	человека в	17	2
175	говорил о	1	2
176	входит в	3	2
177	это было	1	2
178	для них	3	2
179	на друга	2	2
180	жизни но	5	2
181	и тогда	1	2
182	и того	6	2
183	в этих	3	2
184	в отличие	2	2
185	сих пор	3	2
186	каким он	1	2
187	она не	1	2
188	не имеет	4	2
189	дело в	2	2
190	и сама	1	2
191	дело не	1	2
192	не могло	5	2
193	ничего не	9	2
194	как она	2	2
195	и является	2	2
196	и после	1	2
197	связи с	6	2
198	к жизни	2	2
199	не столь	2	2
200	в событии	1	2
201	они и	1	2
202	оно не	2	2
203	как мы	14	2
204	с ее	6	2
205	свою очередь	1	2
206	здесь не	4	2
207	в пределах	5	2
208	особенно в	1	2
209	с ним	2	2
210	то они	1	2
211	за пределами	1	2
212	до сих	3	2
213	с другой	2	2
214	времени в	7	2
215	нас в	3	2
216	в форме	3	2
217	и только	1	2
218	же в	3	2
219	с ними	1	2
220	всяком случае	1	2
221	себя в	1	2
222	только на	3	2
223	до конца	4	2
224	его и	2	2
225	сами по	1	2
226	в конце	9	2
227	к ним	2	2
228	не о	2	2
229	друг друга	3	2
230	мы можем	1	2
231	где в	1	2
232	в особенности	9	2
233	и даже	2	2
234	о своей	2	2
235	в результате	6	2
236	на ее	1	2
237	было и	4	2
238	что не	3	2
239	героя и	7	2
240	и стал	2	2
241	а на	1	2
242	и составляет	1	2
243	человеческой жизни	6	2
244	что мы	2	2
245	если не	1	2
246	вместе с	3	2
247	в присутствии	4	2
248	по своему	1	2
249	да и	3	2
250	встречи с	2	2
251	быть и	2	2
252	в связи	5	2
253	и от	1	2
254	она может	1	2
255	не подлежит	1	2
256	но зато	1	2
257	хотя бы	2	2
258	жизни в	8	2
259	в романе	32	2
260	между ними	3	2
261	сказать что	3	2
262	в свою	2	2
263	в таком	3	2
264	во всяком	3	2
265	и наиболее	1	1
266	и т	8	1
267	одним из	1	1
268	же как	2	1
269	в стороне	2	1
270	и есть	1	1
271	ему что	1	1
272	и до	5	1
273	по его	1	1
274	мы уже	11	1
275	из всех	1	1
276	например в	6	1
277	нами был	1	1
278	жизни по	2	1
279	не приходится	1	1
280	в первый	1	1
281	субъект действия	1	1
282	ни единого	1	1
283	то и	1	1
284	из сказанного	1	1
285	принадлежит к	2	1
286	из того	1	1
287	событий и	3	1
288	мы и	4	1
289	не совсем	1	1
290	из которых	1	1
291	жизни это	2	1
292	и сами	1	1
293	и много	1	1
294	он был	1	1
295	в различных	2	1
296	природы и	2	1
297	события как	1	1
298	могло быть	4	1
299	и три	1	1
300	мы будем	2	1
301	а только	2	1
302	преимущественно как	1	1
303	в спальню	1	1
304	не входит	2	1
305	тех же	2	1
306	значение и	3	1
307	свою жизнь	1	1
308	отношение к	2	1
309	тут же	1	1
310	преступление и	1	1
311	свое существование	1	1
312	же мало	1	1
313	и я	1	1
314	к истинному	1	1
315	его на	2	1
316	с этим	6	1
317	человеческого бытия	1	1
318	на минуту	2	1
319	о жизни	1	1
320	мотивов в	1	1
321	еще и	2	1
322	в полном	1	1
323	и наконец	1	1
324	и к	2	1
325	самом начале	1	1
326	он на	1	1
327	это то	2	1
328	со своей	3	1
329	в которой	2	1
330	из жизни	1	1
331	в разнообразных	1	1
332	что это	1	1
333	ни один	1	1
334	бы не	1	1
335	тоже не	1	1
336	к своей	2	1
337	приводит к	1	1
338	и тот	1	1
339	что даже	1	1
340	видим и	1	1
341	мира но	1	1
342	как он	2	1
343	но на	4	1
344	всей его	2	1
345	человек не	1	1
346	именно этим	1	1
347	главным образом	1	1
348	к герою	1	1
349	она входит	1	1
350	чтобы они	4	1
351	как с	1	1
352	не как	2	1
353	в корне	1	1
354	в человеческой	1	1
355	новое и	2	1
356	домов и	1	1
357	друг с	1	1
358	его от	2	1
359	и по	2	1
360	таким образом	11	1
361	но все	5	1
362	значительной степени	1	1
363	ее по	2	1
364	могла бы	1	1
365	к полноте	1	1
366	значение в	5	1
367	уже знаем	1	1
368	той же	2	1
369	особенности в	1	1
370	них не	1	1
371	глубокий и	1	1
372	нашем случае	1	1
373	его в	3	1
374	с другими	3	1
375	еще вернемся	1	1
376	лишь на	1	1
377	например с	1	1
378	на свои	1	1
379	но уже	1	1
380	характерные образцы	1	1
381	далеко не	2	1
382	жизни то	2	1
383	в ее	6	1
384	с тем	3	1
385	и само	1	1
386	автора и	2	1
387	в один	1	1
388	во время	1	1
389	двумя смежными	1	1
390	не становится	1	1
391	в котором	4	1
392	с точки	2	1
393	в их	6	1
394	оказывается что	2	1
395	в которых	2	1
396	что еще	1	1
397	мире этот	1	1
398	должны были	1	1
399	и они	1	1
400	мир и	2	1
401	творчества от	1	1
402	точку зрения	2	1
403	теми же	1	1
404	что было	3	1
405	что этот	1	1
406	необходимо чтобы	2	1
407	в предыдущем	1	1
408	для нее	1	1
409	вернемся к	1	1
410	раз и	2	1
411	ними но	1	1
412	что происходит	1	1
413	людьми в	1	1
414	на три	1	1
415	так как	6	1
416	до известной	1	1
417	перед смертью	1	1
418	но такая	1	1
419	некоторых особенностей	1	1
420	и уже	3	1
421	этот тип	2	1
422	втором плане	1	1
423	бы между	1	1
424	для всех	2	1
425	жизни не	3	1
426	ними не	1	1
427	по своей	1	1
428	во всем	2	1
429	обратимся в	1	1
430	так называемый	2	1
431	человека так	2	1
432	решается на	1	1
433	даже самая	1	1
434	из существенных	1	1
435	с другом	1	1
436	иного мира	1	1
437	и со	1	1
438	влияние не	1	1
439	в момент	1	1
440	в мировой	2	1
441	могут быть	5	1
442	характер этой	1	1
443	заключительные замечания	1	1
444	отличается от	1	1
445	для его	1	1
446	на самый	1	1
447	не предполагает	1	1
448	обычно в	2	1
449	должен быть	1	1
450	в виду	3	1
451	напротив они	1	1
452	миром и	1	1
453	здесь также	2	1
454	как по	2	1
455	в организации	1	1
456	жениха и	1	1
457	в более	2	1
458	и совершенно	1	1
459	и сам	1	1
460	в другом	1	1
461	в образе	5	1
462	ясно что	2	1
463	живет в	1	1
464	единого слова	1	1
465	в последующих	1	1
466	в мифологическую	1	1
467	и каждый	1	1
468	с собой	1	1
469	вошел в	1	1
470	наше внимание	1	1
471	связанных между	1	1
472	сохраняется но	1	1
473	последующее развитие	1	1
474	и вообще	2	1
475	поэтому их	1	1
476	и здесь	1	1
477	т.п в	1	1
478	в глаза	2	1
479	для нас	2	1
480	в значительной	2	1
481	понятийное мышление	1	1
482	во всех	6	1
483	нем не	3	1
484	с нами	1	1
485	на одном	1	1
486	что и	3	1
487	раскрыться только	1	1
488	не более	1	1
489	он его	1	1
490	также в	1	1
491	человека как	1	1
492	к ней	2	1
493	в него	1	1
494	всякое событие	1	1
495	которой и	1	1
496	тот же	1	1
497	одной из	3	1
498	мы увидим	1	1
499	ходит по	1	1
500	становления в	2	1
501	до нас	5	1
502	иной степени	1	1
503	между этими	4	1
504	не происходит	1	1
505	события эти	1	1
506	их не	1	1
507	на мир	1	1
508	с одной	3	1
509	со всеми	3	1
510	того же	8	1
511	собою все	1	1
512	и у	5	1
513	уже в	2	1
514	в исторический	2	1
515	времен года	1	1
516	ни одного	1	1
517	от других	1	1
518	у них	2	1
519	и религиозной	1	1
520	в данной	2	1
521	и понимание	1	1
522	или даже	1	1
523	далек от	1	1
524	подобный вопрос	1	1
525	произведения и	1	1
526	бытия и	1	1
527	которые могут	1	1
528	человек как	1	1
529	связи в	1	1
530	тем что	2	1
531	существенную роль	2	1
532	на том	1	1
533	протяжении всего	1	1
534	смерти и	1	1
535	момент в	2	1
536	это будет	1	1
537	которое мы	1	1
538	на мировую	1	1
539	в делах	1	1
540	даже не	2	1
541	не обязательно	2	1
542	и нельзя	1	1
543	которых мы	1	1
544	наконец в	1	1
545	мы еще	3	1
546	говорит о	1	1
547	одной стороны	2	1
548	на литературу	2	1
549	он только	2	1
550	стремится к	1	1
551	с большей	2	1
552	не на	1	1
553	одну из	1	1
554	там где	2	1
555	приобрели бы	1	1
556	время оно	2	1
557	разных местах	1	1
558	которой он	1	1
559	романе там	1	1
560	ближе к	1	1
561	порядок и	1	1
562	с помощью	2	1
563	на фоне	3	1
564	так же	6	1
565	смысл который	1	1
566	и потому	3	1
567	объединены в	1	1
568	в строгом	2	1
569	этого момента	2	1
570	и наказание	1	1
571	же времени	1	1
572	она есть	1	1
573	наряду с	5	1
574	хронотопа в	5	1
575	в тех	1	1
576	и всей	2	1
577	образ и	1	1
578	плачут и	1	1
579	пространстве его	1	1
580	и солнце	1	1
581	бросается в	1	1
582	и смерти	1	1
583	входит как	1	1
584	приобретает в	1	1
585	слова и	2	1
586	своей жизни	4	1
587	все это	4	1
588	стороне от	1	1
589	числе и	2	1
590	одного и	5	1
591	известной степени	1	1
592	случаях когда	1	1
593	началом и	2	1
594	указать на	1	1
595	это он	1	1
596	мировую литературу	2	1
597	человек и	2	1
598	или другой	1	1
599	еще более	3	1
600	тем более	1	1
601	у которого	1	1
602	стояла в	1	1
603	отмечу что	1	1
604	все они	1	1
605	первый раз	1	1
606	не знает	3	1
607	была бы	2	1
608	совершенно не	2	1
609	него нет	1	1
610	на свет	1	1
611	этим объясняется	1	1
612	не говорится	1	1
613	опыта и	1	1
614	жизни без	1	1
615	к этой	1	1
616	конца не	1	1
617	в искусстве	1	1
618	качестве одной	1	1
619	к этому	3	1
620	это время	7	1
621	том числе	4	1
622	они не	3	1
