N	2gram	Vinokur_St_3	Istorich
1	т е	8	29
2	что он	19	24
3	и т	8	19
4	не только	12	18
5	т д	2	18
6	может быть	19	17
7	мы имеем	5	15
8	и в	25	15
9	никогда не	2	15
10	так как	3	14
11	но и	9	14
12	так же	1	13
13	что в	19	12
14	то что	12	12
15	а в	6	12
16	в этом	24	11
17	об этом	5	11
18	в этих	11	11
19	мы знаем	1	11
20	и не	10	11
21	то же	5	10
22	что они	2	10
23	его в	1	10
24	еще не	2	9
25	все же	4	9
26	в другом	3	9
27	с тем	4	9
28	и здесь	3	9
29	потому что	5	9
30	он не	5	8
31	связи с	3	8
32	в сказках	1	8
33	один из	2	8
34	мы видим	4	8
35	в нем	1	7
36	таким образом	10	7
37	том что	15	7
38	не в	6	7
39	ничего не	4	7
40	смерти и	1	7
41	и пр	13	7
42	вместе с	2	7
43	сих пор	2	7
44	связана с	4	6
45	мы здесь	1	6
46	то это	1	6
47	но в	5	6
48	что это	16	6
49	и что	3	6
50	в его	12	6
51	что и	1	6
52	так что	11	6
53	до сих	2	6
54	наряду с	1	6
55	как бы	6	6
56	в том	20	6
57	только в	6	6
58	представляет собой	1	5
59	как в	6	5
60	с этим	7	5
61	и наконец	3	5
62	имеем в	2	5
63	что она	1	5
64	но все	2	5
65	было бы	7	5
66	попадает в	3	5
67	этого не	1	5
68	здесь можно	1	5
69	можно найти	2	5
70	в котором	5	5
71	в русской	6	5
72	на него	1	5
73	можно было	1	5
74	так и	5	5
75	связан с	3	5
76	к нему	4	5
77	в одном	1	5
78	прежде всего	10	5
79	к которому	3	5
80	а не	5	5
81	в связи	3	5
82	не может	7	5
83	к тому	2	5
84	что эти	4	4
85	в ней	4	4
86	и на	6	4
87	в одной	2	4
88	все эти	3	4
89	в этой	14	4
90	и они	1	4
91	и с	4	4
92	показывает что	3	4
93	вопрос о	1	4
94	но он	3	4
95	но они	2	4
96	дело не	2	4
97	того как	1	4
98	для нас	1	4
99	очень часто	1	4
100	что здесь	4	4
101	с одной	2	4
102	у него	9	4
103	тем что	19	4
104	и др	4	4
105	связь с	4	4
106	а потом	1	4
107	но это	4	4
108	как она	1	4
109	одной из	2	4
110	к этой	2	4
111	и другие	1	4
112	они не	1	4
113	мы не	2	3
114	не совсем	2	3
115	он был	3	3
116	что ее	1	3
117	когда он	1	3
118	из этих	6	3
119	в очень	1	3
120	как он	1	3
121	на то	5	3
122	и почему	1	3
123	всех этих	3	3
124	говорит что	5	3
125	ты мне	1	3
126	должен был	2	3
127	он и	2	3
128	не мог	2	3
129	в их	3	3
130	когда она	1	3
131	что после	1	3
132	что этот	3	3
133	с одним	1	3
134	и его	3	3
135	встречается в	1	3
136	и это	5	3
137	так в	1	3
138	по мере	1	3
139	о том	8	3
140	должно было	1	3
141	раньше чем	3	3
142	а именно	1	3
143	и она	1	3
144	того что	5	3
145	же можно	1	3
146	в качестве	4	3
147	в состоянии	1	3
148	в других	1	3
149	представляют собой	1	3
150	одной стороны	3	3
151	что мы	3	3
152	эти слова	1	3
153	тому как	1	3
154	все это	8	3
155	между прочим	3	3
156	к материалу	2	2
157	например в	4	2
158	самом деле	2	2
159	на самом	1	2
160	показать что	1	2
161	не вдаваясь	1	2
162	и для	4	2
163	еще до	1	2
164	в сущности	2	2
165	хотя бы	1	2
166	и то	1	2
167	в которых	2	2
168	во всех	2	2
169	то мы	1	2
170	важно отметить	2	2
171	но не	2	2
172	не все	1	2
173	не просто	2	2
174	материал в	1	2
175	он делает	2	2
176	в которой	4	2
177	говорят о	1	2
178	это за	2	2
179	возможно что	1	2
180	интересно что	6	2
181	на его	4	2
182	так сказать	2	2
183	и социальной	1	2
184	он должен	1	2
185	состоит в	4	2
186	пор мы	1	2
187	и если	3	2
188	и по	2	2
189	а затем	1	2
190	и может	2	2
191	из них	1	2
192	той же	2	2
193	его не	2	2
194	на этой	1	2
195	это не	7	2
196	есть и	1	2
197	в жизни	4	2
198	ни в	5	2
199	он является	1	2
200	как и	4	2
201	мы видели	1	2
202	такой же	2	2
203	нисколько не	1	2
204	вдаваясь в	1	2
205	в эту	4	2
206	во время	3	2
207	и ее	2	2
208	не столько	2	2
209	и эти	1	2
210	и более	3	2
211	и одной	1	2
212	на историческую	2	2
213	некоторых случаях	1	2
214	на три	1	2
215	самого начала	2	2
216	одна из	2	2
217	уже очень	1	2
218	и именно	1	2
219	иметь в	1	2
220	на котором	2	2
221	можно усмотреть	2	2
222	но очень	1	2
223	в русском	2	2
224	другой стороны	5	2
225	своей цели	1	2
226	здесь нет	2	2
227	кроме того	3	2
228	в нее	1	2
229	мы в	1	2
230	когда мы	1	2
231	могут быть	2	2
232	того чтобы	1	2
233	с ее	2	2
234	в виду	2	2
235	действующие лица	3	2
236	здесь не	1	2
237	совершенно ясно	1	2
238	с самого	2	2
239	приводит к	1	2
240	мнение что	1	2
241	и когда	1	2
242	что у	2	2
243	на нее	2	2
244	часто в	1	2
245	одно из	2	2
246	в разных	1	2
247	находится в	1	2
248	на вопрос	3	2
249	с другой	5	2
250	а также	4	2
251	что эта	2	2
252	также в	1	2
253	в свете	1	2
254	к ней	4	2
255	и так	1	2
256	итак в	1	2
257	можно установить	1	2
258	уже в	3	2
259	не знал	1	2
260	является не	1	2
261	а то	2	2
262	при помощи	2	2
263	и их	1	2
264	слова в	1	2
265	заметить что	2	2
266	и только	2	2
267	не было	4	2
268	в особенности	4	2
269	только у	1	2
270	и из	1	2
271	именно в	1	2
272	а с	2	2
273	себя и	2	2
274	но есть	2	2
275	в некоторых	3	2
276	нет ничего	1	2
277	видит в	1	2
278	в сборнике	2	2
279	смысле этого	1	2
280	по существу	1	2
281	показывают что	1	2
282	о его	1	2
283	которые были	2	2
284	много но	1	2
285	совершается в	1	2
286	или в	2	2
