N	4gram	Vygotskiy__7	Istorich
1	в то время как	2	3
2	то же самое что	2	2
3	в том что они	1	2
4	с одной стороны и	3	1
5	и в соответствии с	1	1
6	на самом же деле	1	1
7	но если это так	1	1
8	внимание на то что	1	1
9	не что иное как	1	1
10	как мы увидим ниже	1	1
11	само по себе но	1	1
12	в силу того что	1	1
13	не может быть понят	1	1
14	одной стороны и его	1	1
15	не содержит в себе	1	1
16	не содержат в себе	2	1
17	только в самое последнее	1	1
18	встречается не так часто	1	1
19	так же как и	1	1
20	приводит к тому что	2	1
21	не чем иным как	2	1
22	содержит в себе ничего	1	1
23	для этого мы должны	1	1
24	в самое последнее время	1	1
25	есть не что иное	1	1
