N	3gram	Bakhtin_Pr_2	Istorich
1	и т д	4	18
2	с другой стороны	3	8
3	с одной стороны	1	7
4	в этих случаях	2	6
5	о том что	1	4
6	в связи с	1	4
7	но все же	2	4
8	тем не менее	2	4
9	как мы увидим	3	3
10	т е в	1	3
11	не может быть	4	3
12	после того как	1	3
13	по отношению к	5	2
14	о том как	1	2
15	же как и	1	2
16	до сих пор	7	2
17	уже после того	1	2
18	но и в	1	2
19	мы не знаем	1	2
20	друг с другом	4	2
21	в том что	1	2
22	на то что	2	2
23	он живет в	1	2
24	как и в	3	2
25	его функции в	1	1
26	в целом его	1	1
27	мере того как	1	1
28	иметь в виду	1	1
29	в виду что	1	1
30	на самом деле	1	1
31	для наших целей	1	1
32	в том числе	1	1
33	никак не может	3	1
34	по мере того	1	1
35	он не только	1	1
36	одной стороны и	1	1
37	с точки зрения	8	1
38	сам по себе	5	1
39	приведем два примера	1	1
40	что он не	1	1
41	в отличие от	4	1
42	не знаем о	1	1
43	в себе и	1	1
44	том числе и	1	1
45	то же время	5	1
46	у него нет	1	1
47	же относится и	1	1
48	то время как	2	1
49	то что у	1	1
50	в которых может	1	1
51	и что он	1	1
52	он знает что	1	1
53	на которой он	1	1
54	то что он	1	1
55	они друг друга	1	1
56	мы уже говорили	3	1
57	во всяком случае	1	1
58	мы увидим что	1	1
59	о нем в	1	1
60	и в других	1	1
61	этой точки зрения	1	1
62	но тем не	1	1
63	что может быть	1	1
64	в то время	2	1
65	само по себе	1	1
66	приведем еще один	1	1
67	в пределах одной	1	1
68	в самом деле	4	1
69	можно сказать что	1	1
70	сюда же относится	1	1
71	по себе но	2	1
72	в то же	5	1
73	так что он	1	1
74	в себя как	1	1
75	до некоторой степени	1	1
76	как мы знаем	1	1
77	вид что он	1	1
78	следует за ней	1	1
79	в пределах одного	9	1
80	но для наших	1	1
