N	3gram	Losev_Vlad_2	Problema
1	и т д	1	13
2	тем не менее	6	10
3	в том что	9	9
4	и то что	5	7
5	в связи с	8	7
6	в данном случае	2	7
7	сам по себе	2	6
8	во всяком случае	6	6
9	в этом случае	1	5
10	по крайней мере	4	5
11	не может быть	1	5
12	что иное как	1	4
13	что же касается	5	4
14	но даже и	1	4
15	как раз и	1	4
16	бы то ни	1	4
17	или по крайней	2	4
18	в то же	3	4
19	то время как	1	4
20	также и то	1	4
21	не что иное	1	4
22	в то время	6	4
23	дело в том	3	3
24	не имеет никакого	2	3
25	в первую очередь	1	3
26	не было бы	1	3
27	можно было бы	2	3
28	точно так же	3	3
29	и тем не	1	3
30	может быть и	1	3
31	что это за	1	3
32	содержит в себе	4	3
33	и в его	2	3
34	в конце концов	3	3
35	заключается в том	2	3
36	само по себе	2	3
37	о том что	3	3
38	никакого отношения к	3	3
39	на этот раз	3	3
40	взятое само по	1	2
41	хотя и не	2	2
42	здесь перед нами	1	2
43	в настоящее время	2	2
44	никак не может	1	2
45	с точки зрения	3	2
46	на первый план	2	2
47	до сих пор	1	2
48	в отличие от	3	2
49	только при помощи	1	2
50	у нас выше	3	2
51	и в частности	1	2
52	не только в	2	2
53	и как бы	1	2
54	но только в	1	2
55	только то что	1	2
56	ничего общего с	1	2
57	и ни в	1	2
58	по себе как	1	2
59	это значит что	1	2
60	а то что	2	2
61	можно сказать что	1	2
62	и больше ничего	1	2
63	в сравнении с	1	2
64	необходимо сказать что	4	2
65	взятый сам по	1	2
66	но в том	1	2
67	как мы видели	2	2
68	по существу же	1	1
69	по разным причинам	1	1
70	все эти точки	1	1
71	но это конечно	1	1
72	крайней мере в	1	1
73	по себе не	1	1
74	от всего прочего	1	1
75	само собой разумеется	3	1
76	с которыми мы	1	1
77	по существу своему	1	1
78	то ни стало	1	1
79	в те времена	3	1
80	на котором он	1	1
81	более или менее	3	1
82	даже и при	1	1
83	во что бы	1	1
84	будет сказать что	1	1
85	и по существу	1	1
86	требует от нас	1	1
87	том что он	2	1
88	он не только	1	1
89	мы не должны	1	1
90	все дело заключается	1	1
91	в целом а	1	1
92	как мы сказали	2	1
93	только в результате	1	1
94	в той же	1	1
95	не менее по	1	1
96	при этом в	1	1
97	в собственном смысле	1	1
98	также еще и	2	1
99	но это не	1	1
100	же оказывается что	1	1
101	на этот вопрос	1	1
102	потому что для	1	1
103	что в этом	1	1
104	в отрыве от	1	1
105	жизни и деятельности	1	1
106	и не в	1	1
107	у него с	1	1
108	сказать что в	2	1
109	и в своем	1	1
110	что бы то	1	1
111	чем он сам	1	1
112	нечто такое что	1	1
113	если исходить из	1	1
114	в том чтобы	2	1
115	время и в	1	1
116	до конца и	1	1
117	чем же тут	1	1
118	почти можно сказать	1	1
119	как бы мы	1	1
120	мы должны выставить	1	1
121	и все его	1	1
122	от которой он	1	1
123	до некоторой степени	2	1
124	как и вообще	1	1
125	нам представляется что	1	1
126	так или иначе	3	1
127	собственном смысле слова	1	1
128	ни в какие	1	1
129	так же и	1	1
130	дело заключается в	1	1
131	еще и другие	1	1
132	только в очень	1	1
133	по себе в	1	1
134	данном случае мы	1	1
135	а может быть	1	1
136	и во всяком	1	1
137	в целом но	1	1
138	далеко не все	1	1
139	и все же	2	1
140	ввиду того что	2	1
141	собой разумеется что	2	1
142	мы находим у	1	1
143	имел в виду	1	1
144	и особенно в	1	1
145	то и в	1	1
146	а именно к	2	1
147	к выводу что	1	1
148	содержат в себе	1	1
149	петра i и	1	1
150	равно как и	1	1
151	можно сказать о	1	1
152	что в нем	1	1
153	в самом деле	1	1
154	на то что	2	1
155	отрыве от всего	1	1
156	то в чем	1	1
157	если не прямо	1	1
158	было у него	2	1
159	имеет никакого отношения	1	1
160	для того чтобы	1	1
161	заключается не в	1	1
162	может быть в	1	1
163	тогда когда мы	1	1
164	к тому же	1	1
165	хотя как мы	1	1
166	только тогда когда	1	1
167	себе представить как	1	1
168	можно сколько угодно	1	1
169	и в поисках	1	1
170	с этим не	1	1
