N	3gram	Vinokur_Ku_1	Problema
1	с точки зрения	9	11
2	той или иной	1	11
3	тем не менее	4	10
4	в том что	15	8
5	по крайней мере	5	6
6	с другой стороны	6	6
7	по своему содержанию	1	5
8	ни в каком	1	5
9	в какой мере	1	4
10	можно было бы	3	4
11	ни в какой	1	4
12	те или иные	1	4
13	не только в	1	4
14	во всяком случае	5	4
15	имеем в виду	1	3
16	на самом деле	2	3
17	в этом смысле	3	3
18	только в том	3	3
19	точно так же	1	3
20	отчет в том	1	3
21	вместе с тем	3	3
22	в зависимости от	5	3
23	и с точки	1	3
24	тех или иных	1	3
25	в связи с	3	3
26	того или иного	3	3
27	о том что	5	3
28	и т д	14	3
29	в том виде	1	2
30	потому что он	1	2
31	то только в	1	2
32	не говоря уже	1	2
33	что иное как	1	2
34	хотя бы и	2	2
35	сами по себе	1	2
36	тот или иной	1	2
37	в том смысле	1	2
38	в себе и	1	2
39	в том чтобы	8	2
40	потому что она	1	2
41	для того чтобы	15	2
42	более или менее	3	2
43	не что иное	1	2
44	вовсе не есть	1	2
45	заключается в том	2	2
46	ничего общего с	1	2
47	что в данном	1	2
48	в то же	2	2
49	дело не в	1	2
50	если бы он	1	1
51	должны были бы	1	1
52	и может быть	1	1
53	говоря уже об	1	1
54	но все же	2	1
55	на том что	1	1
56	крайней мере в	1	1
57	в силу этого	1	1
58	только потому что	6	1
59	заключается не в	1	1
60	иметь в виду	1	1
61	когда говорят о	1	1
62	мы имеем в	1	1
63	в качестве основной	1	1
64	это было бы	1	1
65	на известной ступени	1	1
66	так что в	1	1
67	никак не может	1	1
68	том что он	4	1
69	свидетельствует о том	1	1
70	о том как	3	1
71	не есть нечто	1	1
72	в таком понимании	1	1
73	что же касается	4	1
74	и если мы	1	1
75	как раз и	1	1
76	и не в	1	1
77	и в то	1	1
78	в первую очередь	2	1
79	всего то что	1	1
80	в литературе и	1	1
81	и даже в	1	1
82	к другой и	1	1
83	известной ступени культурного	1	1
84	с этой точки	1	1
85	одно и то	1	1
86	до сих пор	4	1
87	не то что	1	1
88	отнюдь не является	1	1
89	несут на себе	3	1
90	так же как	1	1
91	этом смысле есть	1	1
92	в подлинном смысле	1	1
93	не есть какая-то	1	1
94	ступени культурного развития	1	1
95	с одной стороны	1	1
96	все равно не	1	1
97	несет на себе	1	1
98	и потому что	2	1
99	то это значит	1	1
100	до того что	1	1
101	в качестве основного	1	1
102	не в том	4	1
103	бы и не	1	1
104	это не значит	1	1
105	не случайно и	1	1
106	хотя бы на	1	1
107	литературе и искусстве	1	1
108	из них как	1	1
109	а только в	2	1
110	еще и потому	1	1
111	само по себе	1	1
112	что здесь налицо	1	1
113	вовсе не только	1	1
114	этой точки зрения	2	1
115	а в том	2	1
116	а вместе с	1	1
117	д и т	2	1
118	то мы и	1	1
119	том смысле что	1	1
120	так и в	2	1
121	и вместе с	1	1
122	в свою очередь	3	1
123	в соединении с	1	1
124	и т п	18	1
125	это можно было	1	1
126	и тем самым	1	1
127	в каждой из	1	1
128	совсем другое дело	1	1
129	в настоящее время	1	1
130	а может быть	1	1
131	на то что	2	1
132	т д и	2	1
133	то что его	1	1
134	в братьях карамазовых	1	1
135	к тому что	2	1
136	было бы сказать	1	1
137	в это время	1	1
138	обратить внимание на	2	1
139	для этого необходимо	1	1
