N	3gram	Vygotskiy__3	FransuaR
1	мы уже говорили	3	11
2	о том что	3	5
3	с одной стороны	5	4
4	в самом деле	18	4
5	в той же	1	4
6	все то что	6	4
7	до сих пор	5	3
8	в этом отношении	1	3
9	и тот же	1	2
10	конечно не в	1	2
11	уже говорили о	1	2
12	в том что	11	2
13	уже говорили что	1	2
14	никак не может	1	2
15	и то что	3	2
16	как один из	1	2
17	с точки зрения	9	2
18	как мы увидим	2	2
19	каждый из них	1	2
20	в данном случае	2	2
21	с другой стороны	5	2
22	заключается в том	6	1
23	в мировой литературе	1	1
24	но если мы	1	1
25	не остается никаких	1	1
26	о том как	2	1
27	мы уже указывали	1	1
28	так как они	1	1
29	и в ней	1	1
30	мы видели что	2	1
31	один и тот	1	1
32	можно сказать что	1	1
33	и как раз	1	1
34	и когда она	1	1
35	для того чтобы	8	1
36	только для того	1	1
37	того же самого	2	1
38	мы все время	2	1
39	а с другой	1	1
40	с каждым новым	1	1
41	смысле этого слова	2	1
42	не совпадает с	2	1
43	в целом ряде	1	1
44	потому что они	2	1
45	а не из	1	1
46	как бы в	1	1
47	он не мог	2	1
48	что все они	1	1
49	совершенно ясно что	5	1
50	не могла не	1	1
51	отправной точкой для	1	1
52	в лучшем случае	2	1
53	более или менее	1	1
54	в основе своей	1	1
55	и как бы	2	1
56	и что это	1	1
57	только то что	2	1
58	имеет для нас	1	1
59	несмотря на их	1	1
60	но все же	1	1
61	вместе с тем	2	1
62	и до наших	1	1
63	мы видим что	7	1
64	в зависимости от	1	1
65	есть все то	1	1
66	в своей речи	1	1
67	в предисловии к	1	1
68	но он был	1	1
69	и самая важная	1	1
70	как и все	1	1
71	то что он	2	1
72	таким образом все	1	1
73	самом деле в	1	1
74	как раз в	1	1
75	с тем и	1	1
76	в то время	2	1
77	не может быть	1	1
