N	2gram	Bakhtin_Fr_3	Literetu
1	а не	5	20
2	и в	40	19
3	может быть	9	17
4	своего рода	2	13
5	то же	7	12
6	и не	13	11
7	как и	11	10
8	в том	8	10
9	и т.п	10	10
10	но и	11	10
11	в этом	15	9
12	в то	6	9
13	в мире	4	9
14	же время	6	9
15	не может	3	9
16	такого рода	3	9
17	не только	13	8
18	и даже	4	8
19	с другой	2	8
20	слова и	2	7
21	том что	4	7
22	так и	3	7
23	с одной	1	7
24	то что	5	7
25	и на	8	6
26	в себе	3	6
27	при этом	3	6
28	не менее	2	6
29	в году	5	5
30	но не	2	5
31	художественного мышления	1	5
32	он не	9	5
33	одна из	3	5
34	так в	4	5
35	в качестве	1	5
36	для всех	1	5
37	у нас	4	5
38	то есть	18	5
39	того что	1	5
40	вместе с	3	5
41	мы не	2	4
42	того же	2	4
43	по отношению	3	4
44	так что	1	4
45	отнюдь не	1	4
46	для него	5	4
47	точки зрения	2	4
48	не в	1	4
49	даже в	4	4
50	в области	4	4
51	в ней	4	4
52	еще в	3	4
53	тех кто	1	4
54	в его	13	4
55	один из	4	4
56	и других	6	4
57	каждый из	1	4
58	тем что	3	4
59	прежде всего	16	4
60	в частности	3	4
61	другой стороны	1	4
62	жизни и	4	4
63	что в	12	4
64	причастности к	1	4
65	одним из	2	3
66	тем же	2	3
67	в сущности	9	3
68	и он	1	3
69	во всех	6	3
70	право на	1	3
71	в этой	3	3
72	в нем	5	3
73	всех своих	1	3
74	такой же	1	3
75	в их	4	3
76	права на	1	3
77	том чтобы	1	3
78	с точки	1	3
79	тем самым	1	3
80	вплоть до	3	3
81	никогда не	1	3
82	ничего не	1	3
83	сознания в	1	3
84	и его	17	3
85	данном случае	2	3
86	в себя	1	3
87	не с	1	3
88	и с	8	3
89	в другом	3	3
90	а в	3	3
91	так как	4	3
92	себе и	1	3
93	этом отношении	2	3
94	и др	7	3
95	в данном	4	3
96	а именно	1	3
97	мыслится как	1	3
98	но это	3	3
99	в культуре	4	3
100	в начале	3	3
101	и для	5	3
102	и как	3	3
103	что он	2	3
104	отношению к	2	3
105	как на	1	3
106	и т	1	2
107	и до	8	2
