N	2gram	Losev_Prob_5	Formalny
1	и не	12	30
2	вовсе не	8	28
3	и в	30	27
4	может быть	7	25
5	не может	5	24
6	так и	7	21
7	и его	6	19
8	в этом	17	18
9	таким образом	13	18
10	а не	5	17
11	самом деле	2	16
12	точки зрения	10	16
13	то же	2	15
14	в нем	6	15
15	на самом	1	14
16	как и	7	14
17	с точки	8	14
18	не в	7	12
19	и т	1	11
20	в самом	5	11
21	и от	1	11
22	не могут	2	10
23	но и	13	10
24	не только	18	9
25	как его	1	9
26	так как	6	9
27	так же	5	9
28	отнюдь не	4	8
29	с помощью	2	8
30	как бы	6	8
31	при этом	4	8
32	входит в	1	8
33	ни в	4	8
34	как мы	2	8
35	только в	9	8
36	как раз	5	8
37	то что	18	8
38	и все	9	8
39	что в	5	8
40	тем же	3	7
41	с тем	5	7
42	не менее	5	7
43	же время	1	7
44	потому что	13	7
45	его в	6	7
46	между тем	2	7
47	в его	12	7
48	в том	12	7
49	для них	3	7
50	если мы	1	7
51	там где	1	7
52	все это	1	7
53	в то	4	7
54	в искусстве	1	7
55	еще не	3	6
56	но в	9	6
57	все эти	2	6
58	т д	1	6
59	в своей	22	6
60	и ее	1	6
61	всяком случае	2	6
62	все время	3	6
63	было бы	4	6
64	в литературе	1	6
65	что он	7	6
66	с другой	6	6
67	вместе с	7	6
68	в данном	2	6
69	все же	9	6
70	и для	6	6
71	бы в	1	6
72	хотя бы	2	6
73	в своих	1	6
74	во всяком	2	6
75	становится в	1	5
76	совсем не	3	5
77	но не	7	5
78	в одной	2	5
79	что именно	2	5
80	ни было	1	5
81	того чтобы	2	5
82	сводится к	1	5
83	в ней	3	5
84	что они	3	5
85	в дальнейшем	7	5
86	никогда не	7	5
87	в плоскости	1	5
88	говорит он	1	5
89	связи с	7	5
90	большинстве случаев	1	5
91	и их	5	5
92	тем что	2	5
93	и потому	1	5
94	в результате	7	5
95	другой стороны	6	5
96	мы не	2	4
97	он был	2	4
98	бы то	2	4
99	как в	2	4
100	и как	6	4
101	и те	1	4
102	а вовсе	1	4
103	бы ни	1	4
104	то ни	2	4
105	данном случае	2	4
106	в ее	3	4
107	том что	17	4
108	по себе	2	4
109	она не	1	4
110	в смысле	4	4
111	тогда когда	4	4
112	мы можем	5	4
113	и является	2	4
114	могут быть	1	4
115	к тому	2	4
116	о том	12	4
117	же и	1	4
118	конечно не	2	4
119	уже в	2	4
120	в большинстве	1	4
121	только на	1	4
122	следует что	1	4
123	содержания и	1	4
124	для того	3	4
125	со стороны	1	4
126	прежде всего	6	4
127	смысла и	1	4
128	до конца	1	4
129	в связи	7	4
130	как это	1	4
131	да и	2	4
132	в романе	1	4
133	из этого	4	4
134	жизни и	2	4
135	они не	2	4
136	того же	4	3
137	мы уже	1	3
138	мы и	2	3
139	в виду	3	3
140	и на	6	3
141	время в	1	3
142	то мы	1	3
143	то он	1	3
144	нет и	1	3
145	бы и	1	3
146	что это	1	3
147	формы в	1	3
148	в себе	4	3
149	и с	5	3
150	те же	1	3
151	искусства в	1	3
152	это не	2	3
153	заложенных в	1	3
154	и тем	3	3
155	ее в	2	3
156	он и	5	3
157	раз и	2	3
158	творчества и	1	3
159	и более	2	3
160	по отношению	2	3
161	тому что	1	3
162	для нас	10	3
163	этом отношении	1	3
164	ясно что	4	3
165	еще в	5	3
166	жизнь и	3	3
167	в эпоху	3	3
168	никак не	8	3
169	и что	6	3
170	можно сказать	6	3
171	их в	1	3
172	в них	2	3
173	и следовательно	1	3
174	в него	1	3
175	в какой	2	3
