N	3gram	Bakhtin_Fr_1	formyVre
1	то же время	1	9
2	как мы уже	5	8
3	в то же	1	6
4	в связи с	1	5
5	для того чтобы	1	5
6	вполне понятно что	2	4
7	к себе самому	2	4
8	и в других	2	4
9	как раз в	1	4
10	в том числе	10	4
11	мы уже указывали	1	4
12	по отношению к	1	3
13	искусстве и литературе	1	3
14	до сих пор	4	3
15	в этом отношении	3	3
16	человека в его	1	3
17	может быть только	1	3
18	прежде всего необходимо	1	3
19	мы уже говорили	7	3
20	не может быть	1	3
21	но все же	2	2
22	дело в том	2	2
23	мы уже сказали	3	2
24	в последующем развитии	1	2
25	как раз и	2	2
26	с точки зрения	3	2
27	и не только	1	2
28	в мировой литературе	1	2
29	жизни в ее	1	2
30	то есть именно	1	2
31	в отличие от	4	2
32	но и в	2	2
33	и в последующем	1	2
34	том числе и	7	2
35	с самим собой	1	2
36	и др в	2	2
37	в нем в	2	2
38	и в частности	2	2
39	в xvii веке	2	2
40	ничего не осталось	1	2
41	не только в	1	2
42	с одной стороны	2	2
43	традицией и в	1	2
44	в его целом	1	2
45	все то что	1	2
46	вовсе не знает	1	2
47	в нем нет	1	2
48	существенную роль в	2	2
49	и прежде всего	3	2
50	той или иной	5	2
51	чужой мир в	1	2
52	в нем все	1	2
53	в том что	6	2
54	к тому же	1	2
55	до сегодняшнего дня	1	1
56	по своей природе	1	1
57	и может быть	1	1
58	до наших дней	1	1
59	зрения на мир	1	1
60	или хотя бы	1	1
61	в той или	5	1
62	между ними но	1	1
63	воплощает в себе	1	1
64	его жизни в	1	1
65	прежде всего на	2	1
66	и xviii веках	1	1
67	есть еще и	1	1
68	и не для	1	1
69	в основе ее	1	1
70	вне всякой связи	1	1
71	различные формы и	1	1
72	имеем в виду	1	1
73	и до сих	1	1
74	в самом деле	1	1
75	в средние века	4	1
76	так и его	1	1
77	всякой связи с	1	1
78	существенное отношение к	1	1
79	нам еще придется	1	1
80	на первый план	1	1
81	о которой мы	1	1
82	но все это	1	1
83	главным образом в	1	1
84	эти моменты в	1	1
85	и во многом	1	1
86	сами по себе	1	1
87	не входит в	2	1
88	очень характерно для	2	1
89	дошедших до нас	2	1
90	себе самому и	1	1
91	основе его лежит	1	1
92	и человеческой жизни	1	1
93	или иной степени	1	1
94	самой жизни в	1	1
95	и ничего не	1	1
96	в значительной мере	2	1
97	так сказать в	1	1
98	включает в себя	1	1
99	почти ничего не	1	1
100	в xvii и	1	1
101	остановимся прежде всего	1	1
102	так как он	1	1
103	в это время	2	1
104	до известной степени	1	1
105	основе ее лежит	1	1
106	в значительной степени	2	1
107	времени то есть	2	1
108	вплоть до наших	1	1
109	в особенности в	1	1
110	природной и человеческой	1	1
111	в самом начале	1	1
112	в основе его	2	1
113	но нет и	1	1
114	но в то	1	1
115	в основе этих	1	1
116	жизни но и	1	1
117	в себя и	1	1
118	к этому типу	1	1
119	так и в	2	1
120	и литературных произведений	1	1
121	века и до	1	1
122	не могут быть	1	1
123	на этой же	1	1
124	значительной мере и	1	1
125	все более и	1	1
126	в последующие века	1	1
127	вовсе не является	2	1
128	влияние на всю	2	1
129	во всяком случае	1	1
130	он не знает	1	1
131	мы будем называть	1	1
132	что касается до	1	1
133	в новое время	3	1
134	были связаны с	2	1
135	и еще не	3	1
136	и в том	2	1
137	xvii и xviii	2	1
138	бросается в глаза	1	1
139	то есть только	2	1
140	для него всегда	1	1
141	почти вовсе не	3	1
142	во всех этих	2	1
143	нет здесь и	1	1
144	нем нет ничего	1	1
145	но в условиях	1	1
146	и в какой-то	1	1
147	здесь и в	1	1
148	всего того что	2	1
149	и т.п в	2	1
150	на протяжении всего	2	1
151	то есть в	4	1
152	но и на	1	1
153	более и более	1	1
154	продолжают жить и	1	1
155	средние века и	2	1
156	серьезная работа по	1	1
157	мы имеем в	1	1
158	в низкий быт	1	1
159	исторического времени и	1	1
160	в частности с	1	1
161	и в литературе	2	1
162	в искусстве и	1	1
163	но дело в	1	1
164	еще и в	1	1
165	числе и в	1	1
166	одно из древнейших	1	1
167	проник и в	1	1
168	жизни и это	1	1
169	друг с другом	1	1
170	во всех его	2	1
171	романе и в	1	1
172	как мы говорили	1	1
